,date,headline,keyword
0,2012.11.04. 오후 10:56,서울 오피스빌딩 공실률 4%대로 늘어,"[('서울', 'CITY'), (' ', 'O'), ('오피스빌딩', 'O'), (' ', 'O'), ('공실률', 'O'), (' ', 'O'), ('4%대', 'QUANTITY'), ('로', 'O'), (' ', 'O'), ('늘어', 'O')]"
1,2012.11.04. 오후 8:56,급매물 ‘반짝거래’ 이후 수요 관망세,"[('급매물', 'O'), (' ', 'O'), ('‘반짝거래’', 'O'), (' ', 'O'), ('이후', 'O'), (' ', 'O'), ('수요', 'O'), (' ', 'O'), ('관망세', 'O')]"
2,2012.11.04. 오후 7:59,전세시황 전세재계약으로 매물 적어… 가격 상승 지속,"[('전세시황', 'O'), (' ', 'O'), ('전세재계약으로', 'O'), (' ', 'O'), ('매물', 'O'), (' ', 'O'), ('적어…', 'O'), (' ', 'O'), ('가격', 'O'), (' ', 'O'), ('상승', 'O'), (' ', 'O'), ('지속', 'O')]"
3,2012.11.04. 오후 7:58,매매시황 급매물 거래로 매물가 반짝 상승… 다시 조정세,"[('매매시황', 'O'), (' ', 'O'), ('급매물', 'O'), (' ', 'O'), ('거래로', 'O'), (' ', 'O'), ('매물가', 'O'), (' ', 'O'), ('반짝', 'O'), (' ', 'O'), ('상승…', 'O'), (' ', 'O'), ('다시', 'O'), (' ', 'O'), ('조정세', 'O')]"
4,2012.11.04. 오후 7:37,다가구·다중주택 모든 발코니 확장 허용,"[('다가구·다중주택', 'O'), (' ', 'O'), ('모든', 'O'), (' ', 'O'), ('발코니', 'O'), (' ', 'O'), ('확장', 'O'), (' ', 'O'), ('허용', 'O')]"
5,2012.11.04. 오후 7:12,“격납용기 팬텀기와 부딪쳐도 끄떡없어요”,"[('“격납용기', 'O'), (' ', 'O'), ('팬텀기', 'ARTIFACT'), ('와', 'O'), (' ', 'O'), ('부딪쳐도', 'O'), (' ', 'O'), ('끄떡없어요”', 'O')]"
6,2012.11.04. 오후 6:07,사진인천 진성울타리 제1회 4대강 야구대회 우승,"[('사진', 'O'), ('인천', 'CITY'), (' ', 'O'), ('진성울타리', 'ORGANIZATION'), (' ', 'O'), ('제1회', 'QUANTITY'), (' ', 'O'), ('4대강 야구대회', 'EVENT'), (' ', 'O'), ('우승', 'O')]"
7,2012.11.04. 오후 6:07,사진제1회 4대강 야구대회 인천 진성울타리 우승,"[('사진', 'O'), ('제1회', 'QUANTITY'), (' ', 'O'), ('4대강 야구대회', 'EVENT'), (' ', 'O'), ('인천', 'CITY'), (' ', 'O'), ('진성울타리', 'ARTIFACT'), (' ', 'O'), ('우승', 'O')]"
8,2012.11.04. 오후 5:59,사진제1회 우리국토사랑 생활체육 강변야구대회 MVP 신지훈 선수,"[('사진', 'O'), ('제1회', 'QUANTITY'), (' ', 'O'), ('우리국토사랑 생활체육 강변야구대회', 'EVENT'), (' ', 'O'), ('MVP', 'CIVILIZATION'), (' ', 'O'), ('신지훈', 'PERSON'), (' ', 'O'), ('선수', 'OCCUPATION')]"
9,2012.11.04. 오후 5:58,사진역투하는 MVP 진성울타리 신지훈,"[('사진역투하는', 'O'), (' ', 'O'), ('MVP', 'CIVILIZATION'), (' ', 'O'), ('진성울타리', 'ORGANIZATION'), (' ', 'O'), ('신지훈', 'PERSON')]"
