,date,headline,keyword
0,2016.07.31. 오후 9:20,서울 아파트 실거래가 5억 돌파,"[('서울', 'CITY'), (' ', 'O'), ('아파트', 'O'), (' ', 'O'), ('실거래가', 'O'), (' ', 'O'), ('5억', 'QUANTITY'), (' ', 'O'), ('돌파', 'O')]"
1,2016.07.31. 오후 8:54,서울시 DMC랜드마크 부지 직접개발 검토,"[('서울시', 'CITY'), (' ', 'O'), ('DMC랜드마크', 'LOCATION'), (' ', 'O'), ('부지', 'O'), (' ', 'O'), ('직접개발', 'O'), (' ', 'O'), ('검토', 'O')]"
2,2016.07.31. 오후 8:39,권태우의 세무Talk아파트 친족에 싸게 팔더라도 양도세는 ‘시가’ 그대로,"[('권태우', 'PERSON'), ('의', 'O'), (' ', 'O'), ('세무Talk아파트', 'O'), (' ', 'O'), ('친족', 'CIVILIZATION'), ('에', 'O'), (' ', 'O'), ('싸게', 'O'), (' ', 'O'), ('팔더라도', 'O'), (' ', 'O'), ('양도세', 'CIVILIZATION'), ('는', 'O'), (' ', 'O'), ('‘시가’', 'O'), (' ', 'O'), ('그대로', 'O')]"
3,2016.07.31. 오후 8:36,더위 먹은 아파트 시장… 거래량 줄고 오름폭 둔화,"[('더위', 'O'), (' ', 'O'), ('먹은', 'O'), (' ', 'O'), ('아파트', 'O'), (' ', 'O'), ('시장…', 'O'), (' ', 'O'), ('거래량', 'O'), (' ', 'O'), ('줄고', 'O'), (' ', 'O'), ('오름폭', 'O'), (' ', 'O'), ('둔화', 'O')]"
4,2016.07.31. 오후 7:38,서울시 DMC 랜드마크 부지 직접개발 방안 검토,"[('서울시', 'CITY'), (' ', 'O'), ('DMC', 'LOCATION'), (' ', 'O'), ('랜드마크', 'O'), (' ', 'O'), ('부지', 'O'), (' ', 'O'), ('직접개발', 'O'), (' ', 'O'), ('방안', 'O'), (' ', 'O'), ('검토', 'O')]"
5,2016.07.31. 오후 7:14,증권·은행·건설 트로이카주가 돌아왔다,"[('증권·은행·건설', 'O'), (' ', 'O'), ('트', 'LOCATION'), ('로이카주가', 'O'), (' ', 'O'), ('돌아왔다', 'O')]"
6,2016.07.31. 오후 7:06,동탄2신도시 2차 동원 로얄듀크 SRT·호수공원 이용 편리한 중소형 아파트,"[('동탄2신도시', 'LOCATION'), (' ', 'O'), ('2차', 'QUANTITY'), (' ', 'O'), ('동원', 'O'), (' ', 'O'), ('로얄듀크', 'ARTIFACT'), (' ', 'O'), ('SRT', 'ARTIFACT'), ('·', 'O'), ('호수공원', 'LOCATION'), (' ', 'O'), ('이용', 'O'), (' ', 'O'), ('편리한', 'O'), (' ', 'O'), ('중소형', 'O'), (' ', 'O'), ('아파트', 'O')]"
7,2016.07.31. 오후 6:59,서울 상반기 월세 거래 비중 50% 육박,"[('서울 상반기', 'DATE'), (' ', 'O'), ('월세', 'O'), (' ', 'O'), ('거래', 'O'), (' ', 'O'), ('비중', 'O'), (' ', 'O'), ('50%', 'QUANTITY'), (' ', 'O'), ('육박', 'O')]"
8,2016.07.31. 오후 6:59,분양시장도 여름 휴가…효천 중흥 등 2곳 견본주택 개장,"[('분양시장도', 'O'), (' ', 'O'), ('여름', 'DATE'), (' ', 'O'), ('휴가…', 'O'), ('효천 중흥', 'ORGANIZATION'), (' ', 'O'), ('등', 'O'), (' ', 'O'), ('2곳', 'QUANTITY'), (' ', 'O'), ('견본주택', 'O'), (' ', 'O'), ('개장', 'O')]"
9,2016.07.31. 오후 6:57,김포 사우 서희 조합원 모집,"[('김포', 'LOCATION'), (' ', 'O'), ('사우 서희', 'ORGANIZATION'), (' ', 'O'), ('조합원', 'CIVILIZATION'), (' ', 'O'), ('모집', 'O')]"
10,2016.07.31. 오후 6:56,주택업체 문화 마케팅 활발,"[('주택업체', 'O'), (' ', 'O'), ('문화', 'O'), (' ', 'O'), ('마케팅', 'O'), (' ', 'O'), ('활발', 'O')]"
11,2016.07.31. 오후 6:40,날씨보다 뜨거운 주택시장 못말리는 주택대출… 한달새 3조8000억↑,"[('날씨보다', 'O'), (' ', 'O'), ('뜨거운', 'O'), (' ', 'O'), ('주택시장', 'O'), (' ', 'O'), ('못말리는', 'O'), (' ', 'O'), ('주택대출…', 'O'), (' ', 'O'), ('한달새', 'DATE'), (' ', 'O'), ('3조8000억', 'QUANTITY'), ('↑', 'O')]"
12,2016.07.31. 오후 6:40,날씨보다 뜨거운 주택시장 서울 아파트 평균 실거래가 5억 넘어섰다,"[('날씨보다', 'O'), (' ', 'O'), ('뜨거운', 'O'), (' ', 'O'), ('주택시장', 'O'), (' ', 'O'), ('서울', 'CITY'), (' ', 'O'), ('아파트', 'O'), (' ', 'O'), ('평균', 'O'), (' ', 'O'), ('실거래가', 'O'), (' ', 'O'), ('5억', 'QUANTITY'), (' ', 'O'), ('넘어섰다', 'O')]"
13,2016.07.31. 오후 6:32,사업비 1조 다산신도시 주상복합용지 GS건설 컨소시엄 선정,"[('사업비', 'O'), (' ', 'O'), ('1조', 'QUANTITY'), (' ', 'O'), ('다산신도시', 'LOCATION'), (' ', 'O'), ('주상복합용지', 'O'), (' ', 'O'), ('GS건설', 'ORGANIZATION'), (' ', 'O'), ('컨소시엄', 'O'), (' ', 'O'), ('선정', 'O')]"
14,2016.07.31. 오후 6:01,서울시 DMC 랜드마크 부지 직접 개발 검토,"[('서울시', 'CITY'), (' ', 'O'), ('DMC', 'LOCATION'), (' ', 'O'), ('랜드마크', 'O'), (' ', 'O'), ('부지', 'O'), (' ', 'O'), ('직접', 'O'), (' ', 'O'), ('개발', 'O'), (' ', 'O'), ('검토', 'O')]"
15,2016.07.31. 오후 5:39,현장르포 전셋값 1억5000만원 내렸는데도 보러오는 사람 없어요,"[('현장르포', 'O'), (' ', 'O'), ('전셋값', 'O'), (' ', 'O'), ('1억5000만원', 'QUANTITY'), (' ', 'O'), ('내렸는데도', 'O'), (' ', 'O'), ('보러오는', 'O'), (' ', 'O'), ('사람', 'O'), (' ', 'O'), ('없어요', 'O')]"
16,2016.07.31. 오후 5:39,불경기 지방은 이미 역전세난,"[('불경기', 'O'), (' ', 'O'), ('지방은', 'O'), (' ', 'O'), ('이미', 'O'), (' ', 'O'), ('역전세난', 'O')]"
17,2016.07.31. 오후 5:39,입주물량 계속 느는데.. 내년 후년이 더 걱정,"[('입주물량', 'O'), (' ', 'O'), ('계속', 'O'), (' ', 'O'), ('느는데..', 'O'), (' ', 'O'), ('내년 후년', 'DATE'), ('이', 'O'), (' ', 'O'), ('더', 'O'), (' ', 'O'), ('걱정', 'O')]"
18,2016.07.31. 오후 5:39,김수언의 데스크 시각 대우건설 사장 선임 이대론 안된다,"[('김수언', 'PERSON'), ('의', 'O'), (' ', 'O'), ('데스크', 'O'), (' ', 'O'), ('시각', 'O'), (' ', 'O'), ('대우건설', 'ORGANIZATION'), (' ', 'O'), ('사장', 'CIVILIZATION'), (' ', 'O'), ('선임', 'O'), (' ', 'O'), ('이대론', 'O'), (' ', 'O'), ('안된다', 'O')]"
19,2016.07.31. 오후 5:29,입주 폭탄에 곳곳 역전세난.. 주택시장 불황의 전조,"[('입주', 'O'), (' ', 'O'), ('폭탄에', 'O'), (' ', 'O'), ('곳곳', 'O'), (' ', 'O'), ('역전세난..', 'O'), (' ', 'O'), ('주택시장', 'O'), (' ', 'O'), ('불황의', 'O'), (' ', 'O'), ('전조', 'O')]"
20,2016.07.31. 오후 5:28,한강 헤리움 리버테라스 분양,"[('한강', 'LOCATION'), (' ', 'O'), ('헤리움 리버테라스', 'ARTIFACT'), (' ', 'O'), ('분양', 'O')]"
21,2016.07.31. 오후 5:28,단독 서울시 DMC랜드마크 직접개발 추진,"[('단독', 'O'), (' ', 'O'), ('서울시', 'CITY'), (' ', 'O'), ('DMC랜드마크', 'LOCATION'), (' ', 'O'), ('직접개발', 'O'), (' ', 'O'), ('추진', 'O')]"
22,2016.07.31. 오후 5:27,상반기 10억 넘는 고가 아파트에 뭉칫돈 몰렸다,"[('상반기', 'DATE'), (' ', 'O'), ('10억', 'QUANTITY'), (' ', 'O'), ('넘는', 'O'), (' ', 'O'), ('고가', 'O'), (' ', 'O'), ('아파트에', 'O'), (' ', 'O'), ('뭉칫돈', 'O'), (' ', 'O'), ('몰렸다', 'O')]"
23,2016.07.31. 오후 5:27,분양현장 NOW 엘시티 더 레지던스,"[('분양현장', 'O'), (' ', 'O'), ('NOW 엘시티 더 레지던스', 'ARTIFACT')]"
24,2016.07.31. 오후 5:25,MK 추천매물 마포구 홍대입구역세권 건물 46억원,"[('MK', 'ORGANIZATION'), (' ', 'O'), ('추천매물', 'O'), (' ', 'O'), ('마포구', 'LOCATION'), (' ', 'O'), ('홍대입구역', 'LOCATION'), ('세권', 'O'), (' ', 'O'), ('건물', 'O'), (' ', 'O'), ('46억원', 'QUANTITY')]"
25,2016.07.31. 오후 5:21,서울시 8월부터 주택 월세 계약 조사 실시,"[('서울시', 'CITY'), (' ', 'O'), ('8월부터', 'DATE'), (' ', 'O'), ('주택', 'O'), (' ', 'O'), ('월세', 'O'), (' ', 'O'), ('계약', 'O'), (' ', 'O'), ('조사', 'O'), (' ', 'O'), ('실시', 'O')]"
26,2016.07.31. 오후 5:14,휴가철 후끈 달아오른 하늘길·도로,"[('휴가철', 'DATE'), (' ', 'O'), ('후끈', 'O'), (' ', 'O'), ('달아오른', 'O'), (' ', 'O'), ('하늘길·도로', 'O')]"
27,2016.07.31. 오후 5:14,커뮤니티 기반 글로벌 오피스 공유 기업 ‘위워크’ 한국시장 공략,"[('커뮤니티', 'O'), (' ', 'O'), ('기반', 'O'), (' ', 'O'), ('글로벌', 'O'), (' ', 'O'), ('오피스', 'O'), (' ', 'O'), ('공유', 'O'), (' ', 'O'), ('기업', 'O'), (' ', 'O'), ('‘', 'O'), ('위워크', 'ORGANIZATION'), ('’', 'O'), (' ', 'O'), ('한국', 'COUNTRY'), ('시장', 'O'), (' ', 'O'), ('공략', 'O')]"
28,2016.07.31. 오후 5:06,달아오른 여름 분양시장 이달 3만가구 공급,"[('달아오른', 'O'), (' ', 'O'), ('여름', 'DATE'), (' ', 'O'), ('분양시장', 'O'), (' ', 'O'), ('이달', 'DATE'), (' ', 'O'), ('3만가구', 'QUANTITY'), (' ', 'O'), ('공급', 'O')]"
29,2016.07.31. 오후 5:06,분양캘린더 양산 KCC스위첸 등 청약 접수,"[('분양캘린더', 'O'), (' ', 'O'), ('양산', 'LOCATION'), (' ', 'O'), ('KCC스위첸', 'ARTIFACT'), (' ', 'O'), ('등', 'O'), (' ', 'O'), ('청약', 'O'), (' ', 'O'), ('접수', 'O')]"
30,2016.07.31. 오후 5:06,부동산 QA 하반기 수도권 인근 주목할 단지는…,"[('부동산', 'O'), (' ', 'O'), ('QA', 'O'), (' ', 'O'), ('하반기', 'DATE'), (' ', 'O'), ('수도권', 'LOCATION'), (' ', 'O'), ('인근', 'O'), (' ', 'O'), ('주목할', 'O'), (' ', 'O'), ('단지는…', 'O')]"
31,2016.07.31. 오후 5:06,분양현장 돋보기 미사강변 제일풍경채,"[('분양현장', 'O'), (' ', 'O'), ('돋보기', 'O'), (' ', 'O'), ('미사강변', 'LOCATION'), (' ', 'O'), ('제일풍경채', 'ARTIFACT')]"
32,2016.07.31. 오후 5:03,부영 부산신항만에 6500가구 브랜드 타운 건설,"[('부영', 'ORGANIZATION'), (' ', 'O'), ('부산신항만', 'LOCATION'), ('에', 'O'), (' ', 'O'), ('6500가구', 'QUANTITY'), (' ', 'O'), ('브랜드', 'O'), (' ', 'O'), ('타운', 'O'), (' ', 'O'), ('건설', 'O')]"
33,2016.07.31. 오후 5:03,국토부 굴삭기 수급조절 않기로 결론,"[('국토부', 'ORGANIZATION'), (' ', 'O'), ('굴삭기', 'ARTIFACT'), (' ', 'O'), ('수급조절', 'O'), (' ', 'O'), ('않기로', 'O'), (' ', 'O'), ('결론', 'O')]"
34,2016.07.31. 오후 4:44,오퍼튜너티 투자 들여다 보니 개발·NPL부실채권 집중 ··· 초기비용 크지만 20%대 수익률,"[('오퍼튜너티', 'O'), (' ', 'O'), ('투자', 'O'), (' ', 'O'), ('들여다', 'O'), (' ', 'O'), ('보니', 'O'), (' ', 'O'), ('개발·NPL부실채권', 'O'), (' ', 'O'), ('집중', 'O'), (' ', 'O'), ('···', 'O'), (' ', 'O'), ('초기비용', 'O'), (' ', 'O'), ('크지만', 'O'), (' ', 'O'), ('20%대', 'QUANTITY'), (' ', 'O'), ('수익률', 'O')]"
35,2016.07.31. 오후 4:08,도시를 바꾸는 디벨로퍼 김완식 더랜드 회장...트럼프 만난뒤 초고층 주상복합 눈떠···새 주거문화 개척했죠,"[('도시를', 'O'), (' ', 'O'), ('바꾸는', 'O'), (' ', 'O'), ('디벨로퍼', 'CIVILIZATION'), (' ', 'O'), ('김완식', 'PERSON'), (' ', 'O'), ('더랜드', 'ORGANIZATION'), (' ', 'O'), ('회장', 'OCCUPATION'), ('...', 'O'), ('트럼프', 'PERSON'), (' ', 'O'), ('만난뒤', 'O'), (' ', 'O'), ('초고층', 'O'), (' ', 'O'), ('주상복합', 'O'), (' ', 'O'), ('눈떠···새', 'O'), (' ', 'O'), ('주거문화', 'O'), (' ', 'O'), ('개척했죠', 'O')]"
36,2016.07.31. 오후 3:27,주택시장도 대마불사 10억대 고가아파트 호황,"[('주택시장도', 'O'), (' ', 'O'), ('대마불사', 'O'), (' ', 'O'), ('10억대', 'QUANTITY'), (' ', 'O'), ('고가아파트', 'O'), (' ', 'O'), ('호황', 'O')]"
