,date,headline,keyword
0,2009.08.02. 오후 10:24,고침 그래픽보금자리주택 사전예약제 절차,"[('고침', 'O'), (' ', 'O'), ('그래픽보금자리주택', 'O'), (' ', 'O'), ('사전예약제', 'O'), (' ', 'O'), ('절차', 'O')]"
1,2009.08.02. 오후 9:28,그래픽 보금자리추택 사전예약제 절차,"[('그래픽', 'O'), (' ', 'O'), ('보금자리추택', 'O'), (' ', 'O'), ('사전예약제', 'O'), (' ', 'O'), ('절차', 'O')]"
2,2009.08.02. 오후 9:24,보금자리지구 분양주택 최대 65%,"[('보금자리지구', 'LOCATION'), (' ', 'O'), ('분양주택', 'O'), (' ', 'O'), ('최대', 'O'), (' ', 'O'), ('65%', 'QUANTITY')]"
3,2009.08.02. 오후 8:59,“아파트 공사 50% 안 되면 중도금 적게 낸다”,"[('“아파트', 'O'), (' ', 'O'), ('공사', 'O'), (' ', 'O'), ('50%', 'QUANTITY'), (' ', 'O'), ('안', 'O'), (' ', 'O'), ('되면', 'O'), (' ', 'O'), ('중도금', 'O'), (' ', 'O'), ('적게', 'O'), (' ', 'O'), ('낸다”', 'O')]"
4,2009.08.02. 오후 7:36,‘보금자리’ 분양분 최대 65%까지,"[('‘보금자리’', 'O'), (' ', 'O'), ('분양분', 'O'), (' ', 'O'), ('최대', 'O'), (' ', 'O'), ('65%', 'QUANTITY'), ('까지', 'O')]"
5,2009.08.02. 오후 6:48,아파트 공사 늦으면 중도금도 더디게 낸다,"[('아파트', 'O'), (' ', 'O'), ('공사', 'O'), (' ', 'O'), ('늦으면', 'O'), (' ', 'O'), ('중도금도', 'O'), (' ', 'O'), ('더디게', 'O'), (' ', 'O'), ('낸다', 'O')]"
6,2009.08.02. 오후 6:48,보금자리주택 최대 65% 분양 가능,"[('보금자리주택', 'O'), (' ', 'O'), ('최대', 'O'), (' ', 'O'), ('65%', 'QUANTITY'), (' ', 'O'), ('분양', 'O'), (' ', 'O'), ('가능', 'O')]"
7,2009.08.02. 오후 6:32,아파트중도금 납부 공정률 따라 제한,"[('아파트중도금', 'O'), (' ', 'O'), ('납부', 'O'), (' ', 'O'), ('공정률', 'O'), (' ', 'O'), ('따라', 'O'), (' ', 'O'), ('제한', 'O')]"
8,2009.08.02. 오후 5:59,전세 시황 9호선 개통 효과… 강서지역 0.19% ‘껑충’,"[('전세', 'O'), (' ', 'O'), ('시황', 'O'), (' ', 'O'), ('9호선', 'ARTIFACT'), (' ', 'O'), ('개통', 'O'), (' ', 'O'), ('효과…', 'O'), (' ', 'O'), ('강서', 'LOCATION'), ('지역', 'O'), (' ', 'O'), ('0.19%', 'QUANTITY'), (' ', 'O'), ('‘껑충’', 'O')]"
9,2009.08.02. 오후 5:57,매매 시황 서울 재건축 0.05% ↑… 상승폭 크게 둔화,"[('매매', 'O'), (' ', 'O'), ('시황', 'O'), (' ', 'O'), ('서울', 'CITY'), (' ', 'O'), ('재건축', 'O'), (' ', 'O'), ('0.05%', 'QUANTITY'), (' ', 'O'), ('↑…', 'O'), (' ', 'O'), ('상승폭', 'O'), (' ', 'O'), ('크게', 'O'), (' ', 'O'), ('둔화', 'O')]"
10,2009.08.02. 오후 5:51,2008년 생산 벤츠 엑트로스 123대 리콜,"[('2008년', 'DATE'), (' ', 'O'), ('생산', 'O'), (' ', 'O'), ('벤츠', 'ORGANIZATION'), (' ', 'O'), ('엑트로스', 'ARTIFACT'), (' ', 'O'), ('123대', 'QUANTITY'), (' ', 'O'), ('리콜', 'O')]"
11,2009.08.02. 오후 5:50,상가투자자 전체 68.42% 매매가의 40% 이상 대출,"[('상가투자자', 'CIVILIZATION'), (' ', 'O'), ('전체', 'O'), (' ', 'O'), ('68.42%', 'QUANTITY'), (' ', 'O'), ('매매가의', 'O'), (' ', 'O'), ('40% 이상', 'QUANTITY'), (' ', 'O'), ('대출', 'O')]"
12,2009.08.02. 오후 5:49,보금자리주택 최대 65% 분양용 공급,"[('보금자리주택', 'O'), (' ', 'O'), ('최대', 'O'), (' ', 'O'), ('65%', 'QUANTITY'), (' ', 'O'), ('분양용', 'O'), (' ', 'O'), ('공급', 'O')]"
13,2009.08.02. 오후 5:48,수도권 재건축 일반분양 물량 ‘숨통’,"[('수도권', 'LOCATION'), (' ', 'O'), ('재건축', 'O'), (' ', 'O'), ('일반분양', 'O'), (' ', 'O'), ('물량', 'O'), (' ', 'O'), ('‘숨통’', 'O')]"
14,2009.08.02. 오후 5:47,강남재건축 급매물 나오나,"[('강남', 'LOCATION'), ('재건축', 'O'), (' ', 'O'), ('급매물', 'O'), (' ', 'O'), ('나오나', 'O')]"
15,2009.08.02. 오후 5:47,청라지구 교통대책 축소,"[('청라지구', 'LOCATION'), (' ', 'O'), ('교통대책', 'O'), (' ', 'O'), ('축소', 'O')]"
16,2009.08.02. 오후 5:47,‘골드라인’ 주변..자고나니 ‘金값’,"[('‘골드라인’', 'O'), (' ', 'O'), ('주변..자고나니', 'O'), (' ', 'O'), ('‘金값’', 'O')]"
17,2009.08.02. 오후 5:17,주공 양산 임대아파트 1385가구 이번주 청약,"[('주공', 'O'), (' ', 'O'), ('양산', 'LOCATION'), (' ', 'O'), ('임대아파트', 'O'), (' ', 'O'), ('1385가구', 'QUANTITY'), (' ', 'O'), ('이번주', 'DATE'), (' ', 'O'), ('청약', 'O')]"
18,2009.08.02. 오후 5:17,한강신도시 화성파크드림 3일부터 당첨자 계약,"[('한강신도시', 'LOCATION'), (' ', 'O'), ('화성파크드림', 'ARTIFACT'), (' ', 'O'), ('3일부터', 'DATE'), (' ', 'O'), ('당첨자', 'CIVILIZATION'), (' ', 'O'), ('계약', 'O')]"
19,2009.08.02. 오후 5:17,MK추천매물 강화도 연수원 7층 건물 65억원,"[('MK', 'ORGANIZATION'), ('추천매물', 'O'), (' ', 'O'), ('강화도', 'ORGANIZATION'), (' ', 'O'), ('연수원', 'O'), (' ', 'O'), ('7층', 'QUANTITY'), (' ', 'O'), ('건물', 'O'), (' ', 'O'), ('65억원', 'QUANTITY')]"
20,2009.08.02. 오후 5:17,소노펠리체 리조트 분양,"[('소노펠리체 리조트', 'ORGANIZATION'), (' ', 'O'), ('분양', 'O')]"
21,2009.08.02. 오후 5:17,부동산경매 무료 공개강의,"[('부동산경매', 'O'), (' ', 'O'), ('무료', 'O'), (' ', 'O'), ('공개강의', 'O')]"
22,2009.08.02. 오후 5:17,보금자리 지구 최대 65% 분양한다,"[('보금자리', 'O'), (' ', 'O'), ('지구', 'O'), (' ', 'O'), ('최대', 'O'), (' ', 'O'), ('65%', 'QUANTITY'), (' ', 'O'), ('분양한다', 'O')]"
23,2009.08.02. 오후 5:17,네이버  중개사協 인터넷매물 신경전,"[('네이버', 'ORGANIZATION'), (' ', 'O'), ('중개사協', 'O'), (' ', 'O'), ('인터넷매물', 'O'), (' ', 'O'), ('신경전', 'O')]"
24,2009.08.02. 오후 5:17,두손건설 지젤오피스텔 분양,"[('두손건설', 'ORGANIZATION'), (' ', 'O'), ('지젤오피스텔', 'ARTIFACT'), (' ', 'O'), ('분양', 'O')]"
25,2009.08.02. 오후 5:04,서울시 회현고가차도 한강대교 북단 고가차도 철거 7일 시작,"[('서울시', 'CITY'), (' ', 'O'), ('회현고가차도', 'ARTIFACT'), (' ', 'O'), ('한강대교', 'ARTIFACT'), (' ', 'O'), ('북단', 'TERM'), (' ', 'O'), ('고가차도', 'O'), (' ', 'O'), ('철거', 'O'), (' ', 'O'), ('7일', 'DATE'), (' ', 'O'), ('시작', 'O')]"
26,2009.08.02. 오후 4:58,국토부 벤츠 엑트로스 123대 리콜 실시,"[('국토부', 'ORGANIZATION'), (' ', 'O'), ('벤츠 엑트로스', 'ARTIFACT'), (' ', 'O'), ('123대', 'QUANTITY'), (' ', 'O'), ('리콜', 'O'), (' ', 'O'), ('실시', 'O')]"
27,2009.08.02. 오후 4:58,울트라건설 김우준 전무이사 취임,"[('울트라건설', 'ORGANIZATION'), (' ', 'O'), ('김우준', 'PERSON'), (' ', 'O'), ('전무이사', 'CIVILIZATION'), (' ', 'O'), ('취임', 'O')]"
28,2009.08.02. 오후 4:39,전세가이드④1000가구이상 대단지 구하라,"[('전세가이드④', 'O'), ('1000가구이상', 'QUANTITY'), (' ', 'O'), ('대단지', 'O'), (' ', 'O'), ('구하라', 'O')]"
29,2009.08.02. 오후 4:38,전세가이드③“신혼부부들 신흥 역세권 소형 노려라”,"[('전세가이드③“', 'O'), ('신혼부부', 'CIVILIZATION'), ('들', 'O'), (' ', 'O'), ('신흥', 'O'), (' ', 'O'), ('역세권', 'O'), (' ', 'O'), ('소형', 'O'), (' ', 'O'), ('노려라”', 'O')]"
30,2009.08.02. 오후 4:37,전세가이드② 매물 구할 때 유의할 점은,"[('전세가이드②', 'O'), (' ', 'O'), ('매물', 'O'), (' ', 'O'), ('구할', 'O'), (' ', 'O'), ('때', 'O'), (' ', 'O'), ('유의할', 'O'), (' ', 'O'), ('점은', 'O')]"
31,2009.08.02. 오후 4:36,전세가이드①“새 입주단지 적극 노려라”,"[('전세가이드①“새', 'O'), (' ', 'O'), ('입주단지', 'O'), (' ', 'O'), ('적극', 'O'), (' ', 'O'), ('노려라”', 'O')]"
32,2009.08.02. 오후 4:35,투자포인트분양시장 한산…청약 2곳뿐,"[('투자포인트분양시장', 'O'), (' ', 'O'), ('한산', 'LOCATION'), ('…청약', 'O'), (' ', 'O'), ('2곳', 'QUANTITY'), ('뿐', 'O')]"
33,2009.08.02. 오후 4:33,뉴타운 재개발 노후주택 비율 현행 60% 고수키로,"[('뉴타운', 'O'), (' ', 'O'), ('재개발', 'O'), (' ', 'O'), ('노후주택', 'O'), (' ', 'O'), ('비율', 'O'), (' ', 'O'), ('현행', 'O'), (' ', 'O'), ('60%', 'QUANTITY'), (' ', 'O'), ('고수키로', 'O')]"
34,2009.08.02. 오후 4:30,보금자리지구 주택 최대 65%까지 분양,"[('보금자리지구', 'LOCATION'), (' ', 'O'), ('주택', 'O'), (' ', 'O'), ('최대', 'O'), (' ', 'O'), ('65%', 'QUANTITY'), ('까지', 'O'), (' ', 'O'), ('분양', 'O')]"
35,2009.08.02. 오후 4:27,양산 휴먼시아 국민임대 5일 청약,"[('양산', 'LOCATION'), (' ', 'O'), ('휴먼시아', 'ARTIFACT'), (' ', 'O'), ('국민', 'CIVILIZATION'), ('임대', 'O'), (' ', 'O'), ('5일', 'DATE'), (' ', 'O'), ('청약', 'O')]"
36,2009.08.02. 오후 4:27,재건축 아파트 조합원 최대 3000만원 돌려받아,"[('재건축', 'O'), (' ', 'O'), ('아파트', 'O'), (' ', 'O'), ('조합원', 'CIVILIZATION'), (' ', 'O'), ('최대', 'O'), (' ', 'O'), ('3000만원', 'QUANTITY'), (' ', 'O'), ('돌려받아', 'O')]"
37,2009.08.02. 오후 4:27,분양가 상한제 독 될까 약 될까,"[('분양가 상한제', 'CIVILIZATION'), (' ', 'O'), ('독', 'O'), (' ', 'O'), ('될까', 'O'), (' ', 'O'), ('약', 'O'), (' ', 'O'), ('될까', 'O')]"
38,2009.08.02. 오후 3:34,보금자리 최대 65% 분양용 짓는다,"[('보금자리', 'O'), (' ', 'O'), ('최대', 'O'), (' ', 'O'), ('65%', 'QUANTITY'), (' ', 'O'), ('분양용', 'O'), (' ', 'O'), ('짓는다', 'O')]"
39,2009.08.02. 오후 3:30,그래픽 보금자리주택 시범지구 위치도,"[('그래픽', 'O'), (' ', 'O'), ('보금자리주택', 'O'), (' ', 'O'), ('시범지구', 'O'), (' ', 'O'), ('위치도', 'O')]"
40,2009.08.02. 오후 3:25,치솟는 전셋값 시프트 인기도 쑥쑥,"[('치솟는', 'O'), (' ', 'O'), ('전셋값', 'O'), (' ', 'O'), ('시프트', 'O'), (' ', 'O'), ('인기도', 'O'), (' ', 'O'), ('쑥쑥', 'O')]"
41,2009.08.02. 오후 3:25,고품격 리조트 소노펠리체 분양,"[('고품격', 'O'), (' ', 'O'), ('리조트', 'O'), (' ', 'O'), ('소노펠리체', 'ARTIFACT'), (' ', 'O'), ('분양', 'O')]"
42,2009.08.02. 오후 3:15,재개발 알짜 분양물량 청약 열풍은 계속된다,"[('재개발', 'O'), (' ', 'O'), ('알짜', 'O'), (' ', 'O'), ('분양물량', 'O'), (' ', 'O'), ('청약', 'O'), (' ', 'O'), ('열풍은', 'O'), (' ', 'O'), ('계속된다', 'O')]"
43,2009.08.02. 오후 3:04,가락시영 재건축 이번엔 공공관리자제도 싸움,"[('가락시영', 'ARTIFACT'), (' ', 'O'), ('재건축', 'O'), (' ', 'O'), ('이번엔', 'O'), (' ', 'O'), ('공공관리자제도', 'CIVILIZATION'), (' ', 'O'), ('싸움', 'O')]"
44,2009.08.02. 오후 2:56,수도권 재개발 수주시장 휴가철에도 후끈,"[('수도권', 'LOCATION'), (' ', 'O'), ('재개발', 'O'), (' ', 'O'), ('수주시장', 'O'), (' ', 'O'), ('휴가철에도', 'O'), (' ', 'O'), ('후끈', 'O')]"
45,2009.08.02. 오후 2:47,보금자리지구 주택 75%까지 분양한다,"[('보금자리지구', 'LOCATION'), (' ', 'O'), ('주택', 'O'), (' ', 'O'), ('75%', 'QUANTITY'), ('까지', 'O'), (' ', 'O'), ('분양한다', 'O')]"
46,2009.08.02. 오후 2:45,보금자리지구 분양 주택 최대 65% 된다,"[('보금자리지구', 'LOCATION'), (' ', 'O'), ('분양', 'O'), (' ', 'O'), ('주택', 'O'), (' ', 'O'), ('최대', 'O'), (' ', 'O'), ('65%', 'QUANTITY'), (' ', 'O'), ('된다', 'O')]"
47,2009.08.02. 오후 2:42,지난주말 고속도로 피서객 821만대.. 역대최고,"[('지난주말', 'DATE'), (' ', 'O'), ('고속도로', 'O'), (' ', 'O'), ('피서객', 'CIVILIZATION'), (' ', 'O'), ('821만대', 'QUANTITY'), ('..', 'O'), (' ', 'O'), ('역대최고', 'O')]"
