,date,headline,keyword
0,2017.02.19. 오후 8:56,재건축 아파트 강세… 서울 아파트값 상승폭 껑충,"[('재건축', 'O'), (' ', 'O'), ('아파트', 'O'), (' ', 'O'), ('강세…', 'O'), (' ', 'O'), ('서울', 'CITY'), (' ', 'O'), ('아파트값', 'O'), (' ', 'O'), ('상승폭', 'O'), (' ', 'O'), ('껑충', 'O')]"
1,2017.02.19. 오후 8:56,대림 ‘춘천 한숲시티 2차’ 2019년 입주 1423가구 분양,"[('대림', 'ORGANIZATION'), (' ', 'O'), ('‘', 'O'), ('춘천', 'LOCATION'), (' ', 'O'), ('한숲시티', 'ARTIFACT'), (' ', 'O'), ('2차', 'QUANTITY'), ('’', 'O'), (' ', 'O'), ('2019년', 'DATE'), (' ', 'O'), ('입주', 'O'), (' ', 'O'), ('1423가구', 'QUANTITY'), (' ', 'O'), ('분양', 'O')]"
2,2017.02.19. 오후 8:56,‘서울 생활권’ 지축지구에 내집 장만해볼까,"[('‘', 'O'), ('서울', 'CITY'), (' ', 'O'), ('생활권’', 'O'), (' ', 'O'), ('지축지구', 'LOCATION'), ('에', 'O'), (' ', 'O'), ('내집', 'O'), (' ', 'O'), ('장만해볼까', 'O')]"
3,2017.02.19. 오후 8:56,GS건설 ‘오산시티자이 2차’ 견본주택 개관 분양 나서,"[('GS건설', 'ORGANIZATION'), (' ', 'O'), ('‘', 'O'), ('오산시티자이', 'ARTIFACT'), (' ', 'O'), ('2차', 'QUANTITY'), ('’', 'O'), (' ', 'O'), ('견본주택', 'O'), (' ', 'O'), ('개관', 'O'), (' ', 'O'), ('분양', 'O'), (' ', 'O'), ('나서', 'O')]"
4,2017.02.19. 오후 7:39,경부고속도로 민자 지하화 법 근거 마련에 잠원·서초·반포 주택시장 또다시 들썩,"[('경부고속도로', 'ARTIFACT'), (' ', 'O'), ('민자', 'O'), (' ', 'O'), ('지하화', 'O'), (' ', 'O'), ('법', 'O'), (' ', 'O'), ('근거', 'O'), (' ', 'O'), ('마련에', 'O'), (' ', 'O'), ('잠원', 'LOCATION'), ('·', 'O'), ('서초', 'COUNTRY'), ('·', 'O'), ('반포', 'LOCATION'), (' ', 'O'), ('주택시장', 'O'), (' ', 'O'), ('또다시', 'O'), (' ', 'O'), ('들썩', 'O')]"
5,2017.02.19. 오후 7:37,1순위 미달인데…펜트하우스만 194 대 1,"[('1순위', 'QUANTITY'), (' ', 'O'), ('미달인데…펜트하우스만', 'O'), (' ', 'O'), ('194 대 1', 'QUANTITY')]"
6,2017.02.19. 오후 7:35,140만가구 분양 후폭풍…인력난에 철근공 일당 25만원,"[('140만가구', 'QUANTITY'), (' ', 'O'), ('분양', 'O'), (' ', 'O'), ('후폭풍…인력난에', 'O'), (' ', 'O'), ('철근공', 'CIVILIZATION'), (' ', 'O'), ('일당', 'O'), (' ', 'O'), ('25만원', 'QUANTITY')]"
7,2017.02.19. 오후 7:31,오산·제주 등 6곳 3273가구,"[('오산', 'LOCATION'), ('·', 'O'), ('제주', 'CITY'), (' ', 'O'), ('등', 'O'), (' ', 'O'), ('6곳', 'QUANTITY'), (' ', 'O'), ('3273가구', 'QUANTITY')]"
8,2017.02.19. 오후 7:21,서울 숭례문 앞 광장으로 재탄생,"[('서울', 'CITY'), (' ', 'O'), ('숭례문', 'ARTIFACT'), (' ', 'O'), ('앞', 'TERM'), (' ', 'O'), ('광장으로', 'O'), (' ', 'O'), ('재탄생', 'O')]"
9,2017.02.19. 오후 7:21,제로에너지 인증 아파트 인기,"[('제로에너지', 'O'), (' ', 'O'), ('인증', 'O'), (' ', 'O'), ('아파트', 'O'), (' ', 'O'), ('인기', 'O')]"
10,2017.02.19. 오후 7:20,행복도시공주 도로공사 이달 말 착공,"[('행복도시공주 도로공사', 'ORGANIZATION'), (' ', 'O'), ('이달 말', 'DATE'), (' ', 'O'), ('착공', 'O')]"
11,2017.02.19. 오후 7:20,롯데타워 시그니엘 레지던스 홈피 개설,"[('롯데타워 시그니엘 레지던스', 'ARTIFACT'), (' ', 'O'), ('홈피', 'O'), (' ', 'O'), ('개설', 'O')]"
12,2017.02.19. 오후 7:20,화물차 업계 영업용 번호판 등록제 촉각,"[('화물차', 'ARTIFACT'), (' ', 'O'), ('업계', 'O'), (' ', 'O'), ('영업용', 'O'), (' ', 'O'), ('번호판', 'O'), (' ', 'O'), ('등록제', 'O'), (' ', 'O'), ('촉각', 'O')]"
13,2017.02.19. 오후 7:20,세종시 건설계획 수정안 주민설명회,"[('세종시', 'CITY'), (' ', 'O'), ('건설계획', 'O'), (' ', 'O'), ('수정안', 'O'), (' ', 'O'), ('주민설명', 'EVENT'), ('회', 'O')]"
14,2017.02.19. 오후 7:20,아파트 평면설계 내 맘대로.. 너무 좋네,"[('아파트', 'O'), (' ', 'O'), ('평면설계', 'O'), (' ', 'O'), ('내', 'O'), (' ', 'O'), ('맘대로..', 'O'), (' ', 'O'), ('너무', 'O'), (' ', 'O'), ('좋네', 'O')]"
