,date,headline,keyword
0,2012.01.22. 오후 8:52,샐러리맨 강남전셋집 얻으려면 얼마나 걸릴까,"[('샐러리맨', 'CIVILIZATION'), (' ', 'O'), ('강남', 'LOCATION'), ('전셋집', 'O'), (' ', 'O'), ('얻으려면', 'O'), (' ', 'O'), ('얼마나', 'O'), (' ', 'O'), ('걸릴까', 'O')]"
1,2012.01.22. 오후 8:19,전주시 재개발·재건축예정구역 4곳 해제,"[('전주시', 'CITY'), (' ', 'O'), ('재개발·재건축예정구역', 'O'), (' ', 'O'), ('4곳', 'QUANTITY'), (' ', 'O'), ('해제', 'O')]"
2,2012.01.22. 오후 3:36,부동산 초보 탈출기22부동산초보의 금융알기2,"[('부동산', 'O'), (' ', 'O'), ('초보', 'O'), (' ', 'O'), ('탈출기', 'O'), ('22', 'QUANTITY'), ('부동산초보의', 'O'), (' ', 'O'), ('금융알기2', 'O')]"
3,2012.01.22. 오후 3:02,장동건 이태원 빌딩 비싸게 샀나…가격 뚝,"[('장동건', 'PERSON'), (' ', 'O'), ('이태원', 'LOCATION'), (' ', 'O'), ('빌딩', 'O'), (' ', 'O'), ('비싸게', 'O'), (' ', 'O'), ('샀나…가격', 'O'), (' ', 'O'), ('뚝', 'O')]"
4,2012.01.22. 오후 3:02,이재룡·유호정 주차장 매입해 리유빌딩 건립,"[('이재룡', 'PERSON'), ('·', 'O'), ('유호정', 'PERSON'), (' ', 'O'), ('주차장', 'O'), (' ', 'O'), ('매입해', 'O'), (' ', 'O'), ('리유빌딩', 'ARTIFACT'), (' ', 'O'), ('건립', 'O')]"
5,2012.01.22. 오후 2:02,CF퀸 고소영 빌딩 임대료 수억원 포기한 이유,"[('CF퀸', 'CIVILIZATION'), (' ', 'O'), ('고소영', 'PERSON'), (' ', 'O'), ('빌딩', 'O'), (' ', 'O'), ('임대료', 'O'), (' ', 'O'), ('수억원', 'O'), (' ', 'O'), ('포기한', 'O'), (' ', 'O'), ('이유', 'O')]"
6,2012.01.22. 오후 12:00,다가오는 이사철 ‘이것’만은 알고 계약하자,"[('다가오는', 'O'), (' ', 'O'), ('이사철', 'O'), (' ', 'O'), ('‘이것’만은', 'O'), (' ', 'O'), ('알고', 'O'), (' ', 'O'), ('계약하자', 'O')]"
7,2012.01.22. 오전 10:49,상가 투자자 배후단지·주변상권 먼저 살펴라,"[('상가', 'O'), (' ', 'O'), ('투자자', 'CIVILIZATION'), (' ', 'O'), ('배후단지·주변상권', 'O'), (' ', 'O'), ('먼저', 'O'), (' ', 'O'), ('살펴라', 'O')]"
8,2012.01.22. 오전 10:47,충북서 1만8759명 ‘조상 땅’ 찾아,"[('충북', 'LOCATION'), ('서', 'O'), (' ', 'O'), ('1만8759명', 'QUANTITY'), (' ', 'O'), ('‘', 'O'), ('조', 'CIVILIZATION'), ('상', 'O'), (' ', 'O'), ('땅’', 'O'), (' ', 'O'), ('찾아', 'O')]"
9,2012.01.22. 오전 10:44,세입자 김 서방 도망가도 짐은 놔둬라,"[('세입자', 'CIVILIZATION'), (' ', 'O'), ('김', 'PERSON'), (' ', 'O'), ('서방', 'LOCATION'), (' ', 'O'), ('도망가도', 'O'), (' ', 'O'), ('짐은', 'O'), (' ', 'O'), ('놔둬라', 'O')]"
