,date,headline,keyword
0,2016.01.17. 오후 9:51,“주택시장 수용능력 아직 충분…공급과잉 상태 아니다”,"[('“주택시장', 'O'), (' ', 'O'), ('수용능력', 'O'), (' ', 'O'), ('아직', 'O'), (' ', 'O'), ('충분…공급과잉', 'O'), (' ', 'O'), ('상태', 'O'), (' ', 'O'), ('아니다”', 'O')]"
1,2016.01.17. 오후 9:50,한화건설 경기 용인 ‘광교상현 꿈에그린’ 분양,"[('한화건설', 'ORGANIZATION'), (' ', 'O'), ('경기', 'LOCATION'), (' ', 'O'), ('용인', 'CITY'), (' ', 'O'), ('‘', 'O'), ('광교상현 꿈에그린', 'ARTIFACT'), ('’', 'O'), (' ', 'O'), ('분양', 'O')]"
2,2016.01.17. 오후 8:49,지난해부터 분양권 웃돈에도 취득세 부과…예고없는 세금폭탄 논란,"[('지난해부터', 'DATE'), (' ', 'O'), ('분양권', 'O'), (' ', 'O'), ('웃돈에도', 'O'), (' ', 'O'), ('취득세', 'CIVILIZATION'), (' ', 'O'), ('부과…예고없는', 'O'), (' ', 'O'), ('세금폭탄', 'O'), (' ', 'O'), ('논란', 'O')]"
3,2016.01.17. 오후 8:13,전세 시황 한산한 전세시장… 판교·분당·과천 소폭 하락,"[('전세', 'O'), (' ', 'O'), ('시황', 'O'), (' ', 'O'), ('한산한', 'O'), (' ', 'O'), ('전세시장…', 'O'), (' ', 'O'), ('판교', 'LOCATION'), ('·', 'O'), ('분당', 'LOCATION'), ('·', 'O'), ('과천', 'LOCATION'), (' ', 'O'), ('소폭', 'O'), (' ', 'O'), ('하락', 'O')]"
4,2016.01.17. 오후 8:09,매매 시황 부동산 경기에도 한파… 매매가 4주째 답보,"[('매매', 'O'), (' ', 'O'), ('시황', 'O'), (' ', 'O'), ('부동산', 'O'), (' ', 'O'), ('경기에도', 'O'), (' ', 'O'), ('한파…', 'O'), (' ', 'O'), ('매매가', 'O'), (' ', 'O'), ('4주째', 'DATE'), (' ', 'O'), ('답보', 'O')]"
5,2016.01.17. 오후 8:09,철도공단 370개 현장 하도급대금 체불 점검한다,"[('철도공단', 'ORGANIZATION'), (' ', 'O'), ('370개', 'QUANTITY'), (' ', 'O'), ('현장', 'O'), (' ', 'O'), ('하도급대금', 'O'), (' ', 'O'), ('체불', 'O'), (' ', 'O'), ('점검한다', 'O')]"
6,2016.01.17. 오후 7:56,현대건설 베트남 몽정1 석탄화력발전소 준공,"[('현대건설', 'ORGANIZATION'), (' ', 'O'), ('베트남', 'COUNTRY'), (' ', 'O'), ('몽정', 'LOCATION'), ('1', 'QUANTITY'), (' ', 'O'), ('석탄', 'MATERIAL'), ('화력발전소', 'O'), (' ', 'O'), ('준공', 'O')]"
7,2016.01.17. 오후 7:54,국토지리정보원 수치지형도 3월부터 무상 제공,"[('국토지리정보원', 'ORGANIZATION'), (' ', 'O'), ('수치지형도', 'O'), (' ', 'O'), ('3월부터', 'DATE'), (' ', 'O'), ('무상', 'O'), (' ', 'O'), ('제공', 'O')]"
8,2016.01.17. 오후 7:33,수도권 3억 이하에 살 수 있는 아파트 잡아라,"[('수도권', 'LOCATION'), (' ', 'O'), ('3억 이하', 'QUANTITY'), ('에', 'O'), (' ', 'O'), ('살', 'O'), (' ', 'O'), ('수', 'O'), (' ', 'O'), ('있는', 'O'), (' ', 'O'), ('아파트', 'O'), (' ', 'O'), ('잡아라', 'O')]"
9,2016.01.17. 오후 7:31,은평 지웰 테라스 은평뉴타운 내 전용 84㎡ 테라스 단지,"[('은평 지웰 테라스', 'ARTIFACT'), (' ', 'O'), ('은평뉴타운', 'LOCATION'), (' ', 'O'), ('내', 'O'), (' ', 'O'), ('전용', 'O'), (' ', 'O'), ('84㎡', 'QUANTITY'), (' ', 'O'), ('테라스', 'O'), (' ', 'O'), ('단지', 'O')]"
10,2016.01.17. 오후 7:29,서초구 신반포자이 등 2163가구 청약,"[('서초구', 'LOCATION'), (' ', 'O'), ('신반포자이', 'ARTIFACT'), (' ', 'O'), ('등', 'O'), (' ', 'O'), ('2163가구', 'QUANTITY'), (' ', 'O'), ('청약', 'O')]"
11,2016.01.17. 오후 7:29,현대 베트남 화력발전소 준공,"[('현대', 'O'), (' ', 'O'), ('베트남', 'COUNTRY'), (' ', 'O'), ('화력발전소', 'O'), (' ', 'O'), ('준공', 'O')]"
12,2016.01.17. 오후 7:27,분양권 취득세 588만원→1342만원으로 껑충,"[('분양권', 'CIVILIZATION'), (' ', 'O'), ('취득세', 'CIVILIZATION'), (' ', 'O'), ('588만원', 'QUANTITY'), ('→', 'O'), ('1342만원', 'QUANTITY'), ('으로', 'O'), (' ', 'O'), ('껑충', 'O')]"
