,date,headline,keyword
0,2019.01.20. 오후 9:03,단독주택 공시가격 현실화 속도조절이냐 즉각 개선이냐,"[('단독주택', 'O'), (' ', 'O'), ('공시가격', 'O'), (' ', 'O'), ('현실화', 'O'), (' ', 'O'), ('속도조절이냐', 'O'), (' ', 'O'), ('즉각', 'O'), (' ', 'O'), ('개선이냐', 'O')]"
1,2019.01.20. 오후 8:11,“어 옛날 청량리가 아니네”… 서울 동북권 주택시장 들썩,"[('“어', 'O'), (' ', 'O'), ('옛날', 'O'), (' ', 'O'), ('청량리', 'LOCATION'), ('가', 'O'), (' ', 'O'), ('아니네”…', 'O'), (' ', 'O'), ('서울', 'CITY'), (' ', 'O'), ('동북권', 'TERM'), (' ', 'O'), ('주택시장', 'O'), (' ', 'O'), ('들썩', 'O')]"
2,2019.01.20. 오후 8:09,불법거래 안 드러나자 문서 오탈자 잡기 중개업 “문닫는게 속 편해”,"[('불법거래', 'O'), (' ', 'O'), ('안', 'O'), (' ', 'O'), ('드러나자', 'O'), (' ', 'O'), ('문서', 'O'), (' ', 'O'), ('오탈자', 'O'), (' ', 'O'), ('잡기', 'O'), (' ', 'O'), ('중개업', 'O'), (' ', 'O'), ('“문닫는게', 'O'), (' ', 'O'), ('속', 'O'), (' ', 'O'), ('편해”', 'O')]"
3,2019.01.20. 오후 7:49,반포3주구 조합장 해임 무산… 시공사 선정 탄력받나,"[('반포3주구', 'LOCATION'), (' ', 'O'), ('조합장', 'CIVILIZATION'), (' ', 'O'), ('해임', 'O'), (' ', 'O'), ('무산…', 'O'), (' ', 'O'), ('시공사', 'O'), (' ', 'O'), ('선정', 'O'), (' ', 'O'), ('탄력받나', 'O')]"
4,2019.01.20. 오후 7:10,MT리포트서울시 8만가구 추가공급 SH 숙제는…,"[('MT리포트', 'O'), ('서울시', 'CITY'), (' ', 'O'), ('8만가구', 'QUANTITY'), (' ', 'O'), ('추가공급', 'O'), (' ', 'O'), ('SH', 'ORGANIZATION'), (' ', 'O'), ('숙제는…', 'O')]"
5,2019.01.20. 오후 7:09,MT리포트공급주체 민간인데…경제보다 정치논리 ,"[('MT리포트공급주체', 'O'), (' ', 'O'), ('민간인데…경제보다', 'O'), (' ', 'O'), ('정치논리', 'O')]"
6,2019.01.20. 오후 7:09,MT리포트신규 8만채 중 정비사업 물량 5%뿐 왜,"[('MT리포트', 'ARTIFACT'), ('신규', 'O'), (' ', 'O'), ('8만채', 'QUANTITY'), (' ', 'O'), ('중', 'O'), (' ', 'O'), ('정비사업', 'O'), (' ', 'O'), ('물량', 'O'), (' ', 'O'), ('5%', 'QUANTITY'), ('뿐', 'O'), (' ', 'O'), ('왜', 'O')]"
7,2019.01.20. 오후 7:08,MT리포트8만 가구 더 불러놓고… 현실은 갈팡질팡,"[('MT리포트8만 가구', 'QUANTITY'), (' ', 'O'), ('더', 'O'), (' ', 'O'), ('불러놓고…', 'O'), (' ', 'O'), ('현실은', 'O'), (' ', 'O'), ('갈팡질팡', 'O')]"
8,2019.01.20. 오후 7:08,반포3주구 조합장 해임 불발…2월 중 재소집 할 것,"[('반포3주구', 'LOCATION'), (' ', 'O'), ('조합장', 'CIVILIZATION'), (' ', 'O'), ('해임', 'O'), (' ', 'O'), ('불발…', 'O'), ('2월 중', 'DATE'), (' ', 'O'), ('재소집', 'O'), (' ', 'O'), ('할', 'O'), (' ', 'O'), ('것', 'O')]"
9,2019.01.20. 오후 6:34,대출규제에 입주 폭탄까지… 강남 전세 ‘끝없는 추락’,"[('대출규제에', 'O'), (' ', 'O'), ('입주', 'O'), (' ', 'O'), ('폭탄까지…', 'O'), (' ', 'O'), ('강남', 'LOCATION'), (' ', 'O'), ('전세', 'O'), (' ', 'O'), ('‘끝없는', 'O'), (' ', 'O'), ('추락’', 'O')]"
