,date,headline,keyword
0,2019.06.16. 오후 9:57,국토부 “서울 아파트 공급 충분”,"[('국토부', 'ORGANIZATION'), (' ', 'O'), ('“', 'O'), ('서울', 'CITY'), (' ', 'O'), ('아파트', 'O'), (' ', 'O'), ('공급', 'O'), (' ', 'O'), ('충분”', 'O')]"
1,2019.06.16. 오후 7:56,고양창릉 3기 신도시 이번엔 ‘서오릉 훼손’ 논란,"[('고양창릉', 'ARTIFACT'), (' ', 'O'), ('3기', 'QUANTITY'), (' ', 'O'), ('신도시', 'O'), (' ', 'O'), ('이번엔', 'O'), (' ', 'O'), ('‘', 'O'), ('서오릉', 'ARTIFACT'), (' ', 'O'), ('훼손’', 'O'), (' ', 'O'), ('논란', 'O')]"
2,2019.06.16. 오후 6:36,파주 운정신도시 12년만에 동시분양… GTX호재에 관심 증폭,"[('파주', 'CITY'), (' ', 'O'), ('운정신도시', 'LOCATION'), (' ', 'O'), ('12년만', 'DATE'), ('에', 'O'), (' ', 'O'), ('동시분양…', 'O'), (' ', 'O'), ('GTX', 'ARTIFACT'), ('호재에', 'O'), (' ', 'O'), ('관심', 'O'), (' ', 'O'), ('증폭', 'O')]"
3,2019.06.16. 오후 6:35,현장르포 서울울릉도 비행기 타고 1시간… 뱃삯내고 날아서 간다,"[('현장르포', 'O'), (' ', 'O'), ('서울울릉도', 'LOCATION'), (' ', 'O'), ('비행기', 'ARTIFACT'), (' ', 'O'), ('타고', 'O'), (' ', 'O'), ('1시간', 'TIME'), ('…', 'O'), (' ', 'O'), ('뱃삯내고', 'O'), (' ', 'O'), ('날아서', 'O'), (' ', 'O'), ('간다', 'O')]"
4,2019.06.16. 오후 6:35,아파트로 바뀌는 역삼 일진스포월드.. 서울서 가장 비싼 공공임대 나올 듯,"[('아파트로', 'O'), (' ', 'O'), ('바뀌는', 'O'), (' ', 'O'), ('역삼', 'LOCATION'), (' ', 'O'), ('일진스포월드', 'ARTIFACT'), ('..', 'O'), (' ', 'O'), ('서울', 'CITY'), ('서', 'O'), (' ', 'O'), ('가장', 'O'), (' ', 'O'), ('비싼', 'O'), (' ', 'O'), ('공공임대', 'O'), (' ', 'O'), ('나올', 'O'), (' ', 'O'), ('듯', 'O')]"
5,2019.06.16. 오후 6:34,분양 하이라이트 종로 한 복판에 1000가구 규모 대단지 새 아파트,"[('분양', 'O'), (' ', 'O'), ('하이라이트', 'O'), (' ', 'O'), ('종로', 'LOCATION'), (' ', 'O'), ('한', 'O'), (' ', 'O'), ('복판에', 'O'), (' ', 'O'), ('1000가구', 'QUANTITY'), (' ', 'O'), ('규모', 'O'), (' ', 'O'), ('대단지', 'O'), (' ', 'O'), ('새', 'O'), (' ', 'O'), ('아파트', 'O')]"
6,2019.06.16. 오후 6:26,대우건설 중도금 무이자 · 도보권 통학 장점,"[('대우건설', 'ORGANIZATION'), (' ', 'O'), ('중도금', 'O'), (' ', 'O'), ('무이자', 'O'), (' ', 'O'), ('·', 'O'), (' ', 'O'), ('도보권', 'O'), (' ', 'O'), ('통학', 'O'), (' ', 'O'), ('장점', 'O')]"
7,2019.06.16. 오후 6:26,중흥건설 대단지로 준공 前 분양권 전매 가능,"[('중흥건설', 'ORGANIZATION'), (' ', 'O'), ('대단지로', 'O'), (' ', 'O'), ('준공', 'O'), (' ', 'O'), ('前', 'O'), (' ', 'O'), ('분양권', 'O'), (' ', 'O'), ('전매', 'O'), (' ', 'O'), ('가능', 'O')]"
8,2019.06.16. 오후 6:26,대방건설 낮은 분양가·무상옵션 혜택 승부수,"[('대방건설', 'ORGANIZATION'), (' ', 'O'), ('낮은', 'O'), (' ', 'O'), ('분양가·무상옵션', 'O'), (' ', 'O'), ('혜택', 'O'), (' ', 'O'), ('승부수', 'O')]"
9,2019.06.16. 오후 5:38,분양단지 들여다보기 현대ENG 힐스테이트 세운...세운지구 13년만에 첫 분양,"[('분양단지', 'O'), (' ', 'O'), ('들여다보기', 'O'), (' ', 'O'), ('현대ENG 힐스테이트 세운', 'ARTIFACT'), ('...', 'O'), ('세운지구', 'LOCATION'), (' ', 'O'), ('13년만', 'DATE'), ('에', 'O'), (' ', 'O'), ('첫', 'O'), (' ', 'O'), ('분양', 'O')]"
