,date,headline,keyword
0,2008.01.20. 오후 11:04,‘제19회 MBC건축박람회’2327일 개최,"[('‘', 'O'), ('제19회', 'QUANTITY'), (' ', 'O'), ('MBC건축박람회', 'EVENT'), ('’', 'O'), ('2327일', 'DATE'), (' ', 'O'), ('개최', 'O')]"
1,2008.01.20. 오후 10:59,부동산 ‘사설 경매’ 등장,"[('부동산', 'O'), (' ', 'O'), ('‘사설', 'O'), (' ', 'O'), ('경매’', 'O'), (' ', 'O'), ('등장', 'O')]"
2,2008.01.20. 오후 9:17,은평뉴타운 당첨자 ‘개인정보’ 줄줄 샜다,"[('은평뉴타운', 'LOCATION'), (' ', 'O'), ('당첨자', 'CIVILIZATION'), (' ', 'O'), ('‘개인정보’', 'O'), (' ', 'O'), ('줄줄', 'O'), (' ', 'O'), ('샜다', 'O')]"
3,2008.01.20. 오후 9:00,규제 완화 집값 안정…눈치보는 부동산 시장,"[('규제', 'O'), (' ', 'O'), ('완화', 'O'), (' ', 'O'), ('집값', 'O'), (' ', 'O'), ('안정…눈치보는', 'O'), (' ', 'O'), ('부동산', 'O'), (' ', 'O'), ('시장', 'O')]"
4,2008.01.20. 오후 8:37,미분양 11만채 돌파…IMF 이후 최다,"[('미분양', 'O'), (' ', 'O'), ('11만채', 'QUANTITY'), (' ', 'O'), ('돌파…', 'O'), ('IMF 이후', 'DATE'), (' ', 'O'), ('최다', 'O')]"
5,2008.01.20. 오후 8:33,SH공사 당첨자 개인정보 게재 논란종합,"[('SH공사', 'ORGANIZATION'), (' ', 'O'), ('당첨자', 'CIVILIZATION'), (' ', 'O'), ('개인정보', 'O'), (' ', 'O'), ('게재', 'O'), (' ', 'O'), ('논란종합', 'O')]"
6,2008.01.20. 오후 7:19,미분양 아파트 11만가구 넘었다… 밀어내기식 물량 쏟아져 외환위기 이후 최대,"[('미분양', 'O'), (' ', 'O'), ('아파트', 'O'), (' ', 'O'), ('11만가구', 'QUANTITY'), (' ', 'O'), ('넘었다…', 'O'), (' ', 'O'), ('밀어내기식', 'O'), (' ', 'O'), ('물량', 'O'), (' ', 'O'), ('쏟아져', 'O'), (' ', 'O'), ('외환위기 이후', 'DATE'), (' ', 'O'), ('최대', 'O')]"
7,2008.01.20. 오후 6:26,미분양아파트 11만가구,"[('미분양아파트', 'O'), (' ', 'O'), ('11만가구', 'QUANTITY')]"
8,2008.01.20. 오후 6:26,양도세 완화대상 주택 강남ㆍ서초ㆍ송파가 69%,"[('양도세', 'CIVILIZATION'), (' ', 'O'), ('완화대상', 'O'), (' ', 'O'), ('주택', 'O'), (' ', 'O'), ('강남', 'LOCATION'), ('ㆍ', 'O'), ('서초', 'COUNTRY'), ('ㆍ', 'O'), ('송파', 'LOCATION'), ('가', 'O'), (' ', 'O'), ('69%', 'QUANTITY')]"
9,2008.01.20. 오후 6:09,미분양 아파트 11만 가구 넘어서,"[('미분양', 'O'), (' ', 'O'), ('아파트', 'O'), (' ', 'O'), ('11만 가구', 'QUANTITY'), (' ', 'O'), ('넘어서', 'O')]"
10,2008.01.20. 오후 6:01,양도세 완화조치 ‘강남만 웃는다’…형평성 논란·집값상승 우려,"[('양도세', 'CIVILIZATION'), (' ', 'O'), ('완화조치', 'O'), (' ', 'O'), ('‘', 'O'), ('강남만', 'LOCATION'), (' ', 'O'), ('웃는다’…형평성', 'O'), (' ', 'O'), ('논란·집값상승', 'O'), (' ', 'O'), ('우려', 'O')]"
11,2008.01.20. 오후 5:57,주택시장 하반기 격변 온다,"[('주택시장', 'O'), (' ', 'O'), ('하반기', 'DATE'), (' ', 'O'), ('격변', 'O'), (' ', 'O'), ('온다', 'O')]"
