,date,headline,keyword
0,2007.03.11. 오후 10:35,DTI규제 열흘째…주택대출시장 찬바람,"[('DTI규제', 'O'), (' ', 'O'), ('열흘째', 'DATE'), ('…주택대출시장', 'O'), (' ', 'O'), ('찬바람', 'O')]"
1,2007.03.11. 오후 10:22,동영상송도 오피스텔 대기번호표 50만원 호가,"[('동영상송도', 'O'), (' ', 'O'), ('오피스텔', 'O'), (' ', 'O'), ('대기번호표', 'O'), (' ', 'O'), ('50만원', 'QUANTITY'), (' ', 'O'), ('호가', 'O')]"
2,2007.03.11. 오후 9:41,틈새 부동산 잡아라…송도 신도시 청약 열풍,"[('틈새', 'O'), (' ', 'O'), ('부동산', 'O'), (' ', 'O'), ('잡아라…', 'O'), ('송도', 'LOCATION'), (' ', 'O'), ('신도시', 'O'), (' ', 'O'), ('청약', 'O'), (' ', 'O'), ('열풍', 'O')]"
3,2007.03.11. 오후 9:41,필리핀 은퇴이민 조심…무작정 땅 구입 금물,"[('필리핀', 'COUNTRY'), (' ', 'O'), ('은퇴이민', 'O'), (' ', 'O'), ('조심…무작정', 'O'), (' ', 'O'), ('땅', 'O'), (' ', 'O'), ('구입', 'O'), (' ', 'O'), ('금물', 'O')]"
4,2007.03.11. 오후 9:41,기동 보상금 노리고…수상한 배밭,"[('기동', 'O'), (' ', 'O'), ('보상금', 'O'), (' ', 'O'), ('노리고…수상한', 'O'), (' ', 'O'), ('배밭', 'O')]"
5,2007.03.11. 오후 9:30,1·11 대책‥하향 안정세 두달,"[('1·11 대책', 'CIVILIZATION'), ('‥하향', 'O'), (' ', 'O'), ('안정세', 'O'), (' ', 'O'), ('두달', 'DATE')]"
6,2007.03.11. 오후 9:21,필리핀 은퇴이민 조심…무작정 땅 구입 금물,"[('필리핀', 'COUNTRY'), (' ', 'O'), ('은퇴이민', 'O'), (' ', 'O'), ('조심…무작정', 'O'), (' ', 'O'), ('땅', 'O'), (' ', 'O'), ('구입', 'O'), (' ', 'O'), ('금물', 'O')]"
7,2007.03.11. 오후 9:06,고분양가 논란 다시 불붙나,"[('고분양가', 'O'), (' ', 'O'), ('논란', 'O'), (' ', 'O'), ('다시', 'O'), (' ', 'O'), ('불붙나', 'O')]"
8,2007.03.11. 오후 9:01,기동 보상금 노리고…수상한 배밭,"[('기동', 'O'), (' ', 'O'), ('보상금', 'O'), (' ', 'O'), ('노리고…수상한', 'O'), (' ', 'O'), ('배밭', 'O')]"
9,2007.03.11. 오후 9:01,틈새 부동산 잡아라…송도 신도시 청약 열풍,"[('틈새', 'O'), (' ', 'O'), ('부동산', 'O'), (' ', 'O'), ('잡아라…', 'O'), ('송도', 'LOCATION'), (' ', 'O'), ('신도시', 'O'), (' ', 'O'), ('청약', 'O'), (' ', 'O'), ('열풍', 'O')]"
10,2007.03.11. 오후 8:47,송도 오피스텔 분양 밤샘 줄서기…수천명 장사진,"[('송도', 'LOCATION'), (' ', 'O'), ('오피스텔', 'O'), (' ', 'O'), ('분양', 'O'), (' ', 'O'), ('밤샘', 'O'), (' ', 'O'), ('줄서기…수천명', 'O'), (' ', 'O'), ('장사진', 'O')]"
11,2007.03.11. 오후 8:02,날씨 알려주는 똑똑한 아파트,"[('날씨', 'O'), (' ', 'O'), ('알려주는', 'O'), (' ', 'O'), ('똑똑한', 'O'), (' ', 'O'), ('아파트', 'O')]"
12,2007.03.11. 오후 8:02,넓고 쾌적..대출규제 안받는 타운하우스 살아볼까,"[('넓고', 'O'), (' ', 'O'), ('쾌적..대출규제', 'O'), (' ', 'O'), ('안받는', 'O'), (' ', 'O'), ('타운하우스', 'O'), (' ', 'O'), ('살아볼까', 'O')]"
13,2007.03.11. 오후 8:02,고척 푸르지오 등 8곳 청약접수,"[('고척 푸르지오', 'ARTIFACT'), (' ', 'O'), ('등', 'O'), (' ', 'O'), ('8곳', 'QUANTITY'), (' ', 'O'), ('청약접수', 'O')]"
14,2007.03.11. 오후 8:02,상한제 적용前 끝내자 건설사 분양 앞당긴다,"[('상한제', 'CIVILIZATION'), (' ', 'O'), ('적용前', 'O'), (' ', 'O'), ('끝내자', 'O'), (' ', 'O'), ('건설사', 'O'), (' ', 'O'), ('분양', 'O'), (' ', 'O'), ('앞당긴다', 'O')]"
15,2007.03.11. 오후 8:02,한국생산성본부 자산운용 전문인력 과정,"[('한국생산성본부', 'ORGANIZATION'), (' ', 'O'), ('자산운용', 'O'), (' ', 'O'), ('전문인력', 'O'), (' ', 'O'), ('과정', 'O')]"
16,2007.03.11. 오후 8:02,매경교육센터 호주부동산 연수과정,"[('매경교육센터', 'ORGANIZATION'), (' ', 'O'), ('호주', 'COUNTRY'), ('부동산', 'O'), (' ', 'O'), ('연수과정', 'O')]"
17,2007.03.11. 오후 8:02,반도건설 무재해 캠페인 SELF 2007 선포식,"[('반도건설 무재해 캠페인', 'EVENT'), (' ', 'O'), ('SELF', 'EVENT'), (' ', 'O'), ('2007 선포식', 'EVENT')]"
18,2007.03.11. 오후 8:02,신분당선ㆍ고속도로 접근성 좋은 용인 주목,"[('신분당선', 'ARTIFACT'), ('ㆍ고속도로', 'O'), (' ', 'O'), ('접근성', 'O'), (' ', 'O'), ('좋은', 'O'), (' ', 'O'), ('용인', 'CITY'), (' ', 'O'), ('주목', 'O')]"
19,2007.03.11. 오후 7:49,집값 두달째 안정세… 강남 재건축 7주연속 하락,"[('집값', 'O'), (' ', 'O'), ('두달째', 'DATE'), (' ', 'O'), ('안정세…', 'O'), (' ', 'O'), ('강남', 'LOCATION'), (' ', 'O'), ('재건축', 'O'), (' ', 'O'), ('7주', 'DATE'), ('연속', 'O'), (' ', 'O'), ('하락', 'O')]"
20,2007.03.11. 오후 7:13,리모델링할 때 이점 꼭 챙겨라 실제로 달라진 모습은…,"[('리모델링할', 'O'), (' ', 'O'), ('때', 'O'), (' ', 'O'), ('이점', 'O'), (' ', 'O'), ('꼭', 'O'), (' ', 'O'), ('챙겨라', 'O'), (' ', 'O'), ('실제로', 'O'), (' ', 'O'), ('달라진', 'O'), (' ', 'O'), ('모습은…', 'O')]"
21,2007.03.11. 오후 7:01,정부 올 50만가구 공급 무난 ‥ 주택업계 분양가 규제로 어려울듯,"[('정부', 'ORGANIZATION'), (' ', 'O'), ('올', 'DATE'), (' ', 'O'), ('50만가구', 'QUANTITY'), (' ', 'O'), ('공급', 'O'), (' ', 'O'), ('무난', 'O'), (' ', 'O'), ('‥', 'O'), (' ', 'O'), ('주택업계', 'O'), (' ', 'O'), ('분양가', 'O'), (' ', 'O'), ('규제로', 'O'), (' ', 'O'), ('어려울듯', 'O')]"
22,2007.03.11. 오후 6:58,모델하우스 산책 파주 월드메르디앙 타운하우스,"[('모델하우스', 'O'), (' ', 'O'), ('산책', 'O'), (' ', 'O'), ('파주', 'CITY'), (' ', 'O'), ('월드메르디앙 타운하우스', 'ARTIFACT')]"
23,2007.03.11. 오후 6:56,송파 재건축단지 두달새 1500만원 뚝,"[('송파', 'LOCATION'), (' ', 'O'), ('재건축단지', 'O'), (' ', 'O'), ('두달새', 'DATE'), (' ', 'O'), ('1500만원', 'QUANTITY'), (' ', 'O'), ('뚝', 'O')]"
24,2007.03.11. 오후 6:55,12일부터 재테크 무료 강좌,"[('12일부터', 'DATE'), (' ', 'O'), ('재테크', 'O'), (' ', 'O'), ('무료', 'O'), (' ', 'O'), ('강좌', 'O')]"
25,2007.03.11. 오후 6:49,리모델링할 때 이점 꼭 챙겨라 25평형은 넘어야 개선 효과,"[('리모델링할', 'O'), (' ', 'O'), ('때', 'O'), (' ', 'O'), ('이점', 'O'), (' ', 'O'), ('꼭', 'O'), (' ', 'O'), ('챙겨라', 'O'), (' ', 'O'), ('25평형', 'QUANTITY'), ('은', 'O'), (' ', 'O'), ('넘어야', 'O'), (' ', 'O'), ('개선', 'O'), (' ', 'O'), ('효과', 'O')]"
26,2007.03.11. 오후 6:45,이번주 전국 9곳 3998가구 분양,"[('이번주', 'DATE'), (' ', 'O'), ('전국', 'O'), (' ', 'O'), ('9곳', 'QUANTITY'), (' ', 'O'), ('3998가구', 'QUANTITY'), (' ', 'O'), ('분양', 'O')]"
27,2007.03.11. 오후 6:45,송파구 재건축 아파트값 가구당 1500만원↓,"[('송파구', 'LOCATION'), (' ', 'O'), ('재건축', 'O'), (' ', 'O'), ('아파트값', 'O'), (' ', 'O'), ('가구당', 'O'), (' ', 'O'), ('1500만원', 'QUANTITY'), ('↓', 'O')]"
