,date,headline,keyword
0,2018.04.01. 오후 10:46,안산 ‘e편한세상 선부광장’ 견본주택 1만5000명 방문,"[('안산', 'LOCATION'), (' ', 'O'), ('‘', 'O'), ('e편한세상 선부광장', 'ARTIFACT'), ('’', 'O'), (' ', 'O'), ('견본주택', 'O'), (' ', 'O'), ('1만5000명', 'QUANTITY'), (' ', 'O'), ('방문', 'O')]"
1,2018.04.01. 오후 10:39,엇갈린 청약 당첨 가점… 서울은 高高 과천은 低低,"[('엇갈린', 'O'), (' ', 'O'), ('청약', 'O'), (' ', 'O'), ('당첨', 'O'), (' ', 'O'), ('가점…', 'O'), (' ', 'O'), ('서울', 'CITY'), ('은', 'O'), (' ', 'O'), ('高高', 'O'), (' ', 'O'), ('과천', 'LOCATION'), ('은', 'O'), (' ', 'O'), ('低低', 'O')]"
2,2018.04.01. 오후 10:24,“다주택자 집 팔 기회 끝”…공급·수요 위축으로 집값 잡힐까,"[('“', 'O'), ('다주택자', 'CIVILIZATION'), (' ', 'O'), ('집', 'O'), (' ', 'O'), ('팔', 'O'), (' ', 'O'), ('기회', 'O'), (' ', 'O'), ('끝”…공급·수요', 'O'), (' ', 'O'), ('위축으로', 'O'), (' ', 'O'), ('집값', 'O'), (' ', 'O'), ('잡힐까', 'O')]"
3,2018.04.01. 오후 9:07,청년층·신혼부부 공공분양 주목을,"[('청년층·', 'O'), ('신혼부부', 'CIVILIZATION'), (' ', 'O'), ('공공분양', 'O'), (' ', 'O'), ('주목을', 'O')]"
4,2018.04.01. 오후 9:06,대림산업 안산에 ‘e편한세상 선부광장’ 240가구 분양,"[('대림산업', 'ORGANIZATION'), (' ', 'O'), ('안산', 'LOCATION'), ('에', 'O'), (' ', 'O'), ('‘', 'O'), ('e편한세상 선부광장', 'ARTIFACT'), ('’', 'O'), (' ', 'O'), ('240가구', 'QUANTITY'), (' ', 'O'), ('분양', 'O')]"
5,2018.04.01. 오후 8:53,전반적 분위기 위축… 당분간 ‘거래절벽’ 예상,"[('전반적', 'O'), (' ', 'O'), ('분위기', 'O'), (' ', 'O'), ('위축…', 'O'), (' ', 'O'), ('당분간', 'O'), (' ', 'O'), ('‘거래절벽’', 'O'), (' ', 'O'), ('예상', 'O')]"
6,2018.04.01. 오후 8:49,1층 vs 고층 분양가 4억 차이…어디 아파트길래,"[('1층', 'QUANTITY'), (' ', 'O'), ('vs', 'O'), (' ', 'O'), ('고층', 'O'), (' ', 'O'), ('분양가', 'O'), (' ', 'O'), ('4억', 'QUANTITY'), (' ', 'O'), ('차이…어디', 'O'), (' ', 'O'), ('아파트길래', 'O')]"
7,2018.04.01. 오후 8:19,마포 프레스티지 자이 1층과 고층 분양가 4억원 차이,"[('마포 프레스티지 자이', 'ARTIFACT'), (' ', 'O'), ('1층', 'QUANTITY'), ('과', 'O'), (' ', 'O'), ('고층', 'O'), (' ', 'O'), ('분양가', 'O'), (' ', 'O'), ('4억원', 'QUANTITY'), (' ', 'O'), ('차이', 'O')]"
8,2018.04.01. 오후 7:42,한화건설 컨소시엄 ‘세종 리더스포레’ 상업시설 이달 분양,"[('한화건설', 'ORGANIZATION'), (' ', 'O'), ('컨소시엄', 'O'), (' ', 'O'), ('‘', 'O'), ('세종 리더스포레', 'ARTIFACT'), ('’', 'O'), (' ', 'O'), ('상업시설', 'O'), (' ', 'O'), ('이달', 'DATE'), (' ', 'O'), ('분양', 'O')]"
9,2018.04.01. 오후 7:30,로또청약 기대감 강북·수도권으로…주말 견본주택 들썩,"[('로또청약', 'O'), (' ', 'O'), ('기대감', 'O'), (' ', 'O'), ('강북', 'LOCATION'), ('·', 'O'), ('수도권', 'LOCATION'), ('으로…', 'O'), ('주말', 'DATE'), (' ', 'O'), ('견본주택', 'O'), (' ', 'O'), ('들썩', 'O')]"
10,2018.04.01. 오후 6:55,다주택자 양도세 중과 시행...최대 62% 더낸다,"[('다주택자', 'CIVILIZATION'), (' ', 'O'), ('양도세', 'CIVILIZATION'), (' ', 'O'), ('중과', 'O'), (' ', 'O'), ('시행...최대', 'O'), (' ', 'O'), ('62%', 'QUANTITY'), (' ', 'O'), ('더낸다', 'O')]"
11,2018.04.01. 오후 6:48,3주택자 양도세 23배 늘 수도,"[('3주택자', 'CIVILIZATION'), (' ', 'O'), ('양도세', 'CIVILIZATION'), (' ', 'O'), ('23배', 'QUANTITY'), (' ', 'O'), ('늘', 'O'), (' ', 'O'), ('수도', 'O')]"
