,date,headline,keyword
0,2010.06.06. 오후 11:12,6월 수도권 전세시장 세입자 우위시대,"[('6월', 'DATE'), (' ', 'O'), ('수도권', 'LOCATION'), (' ', 'O'), ('전세시장', 'O'), (' ', 'O'), ('세입자', 'CIVILIZATION'), (' ', 'O'), ('우위시대', 'O')]"
1,2010.06.06. 오후 10:36,수도권 등 입주물량 많은 지역 낙폭 커져,"[('수도권', 'LOCATION'), (' ', 'O'), ('등', 'O'), (' ', 'O'), ('입주물량', 'O'), (' ', 'O'), ('많은', 'O'), (' ', 'O'), ('지역', 'O'), (' ', 'O'), ('낙폭', 'O'), (' ', 'O'), ('커져', 'O')]"
2,2010.06.06. 오후 10:35,거래침체로 약세 지속… 서울 0.1% 떨어져,"[('거래침체로', 'O'), (' ', 'O'), ('약세', 'O'), (' ', 'O'), ('지속…', 'O'), (' ', 'O'), ('서울', 'CITY'), (' ', 'O'), ('0.1%', 'QUANTITY'), (' ', 'O'), ('떨어져', 'O')]"
3,2010.06.06. 오후 9:15,지방권력 교체 수도권 ‘개발 밑그림’ 바뀌나,"[('지방권력', 'O'), (' ', 'O'), ('교체', 'O'), (' ', 'O'), ('수도권', 'LOCATION'), (' ', 'O'), ('‘개발', 'O'), (' ', 'O'), ('밑그림’', 'O'), (' ', 'O'), ('바뀌나', 'O')]"
4,2010.06.06. 오후 7:42,송도 코오롱 더프라우 2차 오피스텔 최고 10.2대 1 청약 마감,"[('송도', 'LOCATION'), (' ', 'O'), ('코오롱 더프라우', 'ARTIFACT'), (' ', 'O'), ('2차', 'QUANTITY'), (' ', 'O'), ('오피스텔', 'O'), (' ', 'O'), ('최고', 'O'), (' ', 'O'), ('10.2대 1', 'QUANTITY'), (' ', 'O'), ('청약', 'O'), (' ', 'O'), ('마감', 'O')]"
5,2010.06.06. 오후 6:59,화물운송 불법행위 특별단속 실시,"[('화물운송', 'O'), (' ', 'O'), ('불법행위', 'O'), (' ', 'O'), ('특별단속', 'O'), (' ', 'O'), ('실시', 'O')]"
6,2010.06.06. 오후 6:58,동아건설 베트남 신도시·주상복합 프로젝트  MOU,"[('동아건설', 'ORGANIZATION'), (' ', 'O'), ('베트남', 'COUNTRY'), (' ', 'O'), ('신도시·', 'O'), ('주상복합 프로젝트', 'TERM'), (' ', 'O'), ('MOU', 'O')]"
7,2010.06.06. 오후 6:58,현대건설 965억 베트남 호텔 공사 수주,"[('현대건설', 'ORGANIZATION'), (' ', 'O'), ('965억', 'QUANTITY'), (' ', 'O'), ('베트남', 'COUNTRY'), (' ', 'O'), ('호텔', 'O'), (' ', 'O'), ('공사', 'O'), (' ', 'O'), ('수주', 'O')]"
8,2010.06.06. 오후 6:57,송도 더프라우2 오피스텔 최고 10대 1 마감,"[('송도', 'LOCATION'), (' ', 'O'), ('더프라우2', 'ARTIFACT'), (' ', 'O'), ('오피스텔', 'O'), (' ', 'O'), ('최고', 'O'), (' ', 'O'), ('10대 1', 'QUANTITY'), (' ', 'O'), ('마감', 'O')]"
9,2010.06.06. 오후 6:56,국토부 지도 업데이트 정보 무상공개,"[('국토부', 'ORGANIZATION'), (' ', 'O'), ('지도', 'O'), (' ', 'O'), ('업데이트', 'O'), (' ', 'O'), ('정보', 'O'), (' ', 'O'), ('무상공개', 'O')]"
10,2010.06.06. 오후 6:33,판교 막차 타볼까…타운하우스 이달부터 청약,"[('판교', 'LOCATION'), (' ', 'O'), ('막차', 'O'), (' ', 'O'), ('타볼까…타운하우스', 'O'), (' ', 'O'), ('이달부터', 'DATE'), (' ', 'O'), ('청약', 'O')]"
11,2010.06.06. 오후 6:33,오피스텔도 조망권 프리미엄 시대,"[('오피스텔도', 'O'), (' ', 'O'), ('조망권', 'O'), (' ', 'O'), ('프리미엄', 'O'), (' ', 'O'), ('시대', 'O')]"
12,2010.06.06. 오후 6:32,동아건설 베트남 동안신도시 개발 MOU,"[('동아건설', 'ORGANIZATION'), (' ', 'O'), ('베트남', 'COUNTRY'), (' ', 'O'), ('동안신도시', 'LOCATION'), (' ', 'O'), ('개발', 'O'), (' ', 'O'), ('MOU', 'O')]"
13,2010.06.06. 오후 6:31,현대건설 베트남 하노이서 특급호텔 수주,"[('현대건설', 'ORGANIZATION'), (' ', 'O'), ('베트남', 'COUNTRY'), (' ', 'O'), ('하노이', 'CITY'), ('서', 'O'), (' ', 'O'), ('특급호텔', 'O'), (' ', 'O'), ('수주', 'O')]"
14,2010.06.06. 오후 6:31,잠실ㆍ수원 권선… 이번주 6800채 분양잔치,"[('잠실', 'LOCATION'), ('ㆍ', 'O'), ('수원', 'CITY'), (' ', 'O'), ('권선', 'LOCATION'), ('…', 'O'), (' ', 'O'), ('이번주', 'DATE'), (' ', 'O'), ('6800채', 'QUANTITY'), (' ', 'O'), ('분양잔치', 'O')]"
15,2010.06.06. 오후 6:31,분양 현장포커스 정관신도시 이지더원‥분양가 4년전 수준…84㎡ 형엔 방 4개 설계,"[('분양', 'O'), (' ', 'O'), ('현장포커스', 'O'), (' ', 'O'), ('정관신도시', 'LOCATION'), (' ', 'O'), ('이지더원', 'ARTIFACT'), ('‥분양가', 'O'), (' ', 'O'), ('4년전', 'DATE'), (' ', 'O'), ('수준…', 'O'), ('84㎡ 형', 'QUANTITY'), ('엔', 'O'), (' ', 'O'), ('방', 'O'), (' ', 'O'), ('4개', 'QUANTITY'), (' ', 'O'), ('설계', 'O')]"
16,2010.06.06. 오후 6:31,분양 현장포커스 권선 자이ㆍe편한세상‥편의시설 풍부…발코니 트면 23㎡ 넓어져,"[('분양', 'O'), (' ', 'O'), ('현장포커스', 'O'), (' ', 'O'), ('권선', 'LOCATION'), (' ', 'O'), ('자이', 'ARTIFACT'), ('ㆍ', 'O'), ('e편한세상', 'ARTIFACT'), ('‥편의시설', 'O'), (' ', 'O'), ('풍부…발코니', 'O'), (' ', 'O'), ('트면', 'O'), (' ', 'O'), ('23㎡', 'QUANTITY'), (' ', 'O'), ('넓어져', 'O')]"
17,2010.06.06. 오후 6:31,에너지 절감형 에코 아파트 에 수요자 몰린다,"[('에너지', 'O'), (' ', 'O'), ('절감형', 'O'), (' ', 'O'), ('에코', 'O'), (' ', 'O'), ('아파트', 'O'), (' ', 'O'), ('에', 'O'), (' ', 'O'), ('수요자', 'CIVILIZATION'), (' ', 'O'), ('몰린다', 'O')]"
18,2010.06.06. 오후 6:26,‘교묘해진’ 대물변제… ‘피마르는’ 협력업체,"[('‘교묘해진’', 'O'), (' ', 'O'), ('대물변제…', 'O'), (' ', 'O'), ('‘피마르는’', 'O'), (' ', 'O'), ('협력업체', 'O')]"
19,2010.06.06. 오후 6:10,서울고법 “가락시영 재건축 조합원 명부 공개해야”,"[('서울고법', 'ORGANIZATION'), (' ', 'O'), ('“', 'O'), ('가락시영', 'ARTIFACT'), (' ', 'O'), ('재건축', 'O'), (' ', 'O'), ('조합원', 'CIVILIZATION'), (' ', 'O'), ('명부', 'O'), (' ', 'O'), ('공개해야”', 'O')]"
20,2010.06.06. 오후 6:09,송도 ‘코오롱 더프라우 2차’ 청약경쟁률 7.9대 1,"[('송도', 'LOCATION'), (' ', 'O'), ('‘', 'O'), ('코오롱 더프라우', 'ARTIFACT'), (' ', 'O'), ('2차', 'QUANTITY'), ('’', 'O'), (' ', 'O'), ('청약경쟁률', 'O'), (' ', 'O'), ('7.9대 1', 'QUANTITY')]"
21,2010.06.06. 오후 6:07,‘수원권선자이e편한세상’ 견본주택 성황,"[('‘', 'O'), ('수원권선자이e편한세상', 'ARTIFACT'), ('’', 'O'), (' ', 'O'), ('견본주택', 'O'), (' ', 'O'), ('성황', 'O')]"
