,date,headline,keyword
0,2018.08.19. 오후 11:40,부동산개발協·문주장학재단 한양대에 장학금 2천만원 전달,"[('부동산개발協', 'ORGANIZATION'), ('·', 'O'), ('문주장학재단', 'ORGANIZATION'), (' ', 'O'), ('한양대', 'ORGANIZATION'), ('에', 'O'), (' ', 'O'), ('장학금', 'O'), (' ', 'O'), ('2천만원', 'QUANTITY'), (' ', 'O'), ('전달', 'O')]"
1,2018.08.19. 오후 9:27,‘서울 오르고 지방 내리고’ 집값 양극화 당분간 지속될 듯,"[('‘', 'O'), ('서울', 'CITY'), (' ', 'O'), ('오르고', 'O'), (' ', 'O'), ('지방', 'O'), (' ', 'O'), ('내리고’', 'O'), (' ', 'O'), ('집값', 'O'), (' ', 'O'), ('양극화', 'O'), (' ', 'O'), ('당분간', 'O'), (' ', 'O'), ('지속될', 'O'), (' ', 'O'), ('듯', 'O')]"
2,2018.08.19. 오후 9:27,2008년 이후 10년 새 ‘서울’ 12% 오를 때 ‘5개 광역시’는 60% 뛰었다,"[('2008년 이후', 'DATE'), (' ', 'O'), ('10년', 'DATE'), (' ', 'O'), ('새', 'O'), (' ', 'O'), ('‘', 'O'), ('서울', 'CITY'), ('’', 'O'), (' ', 'O'), ('12%', 'QUANTITY'), (' ', 'O'), ('오를', 'O'), (' ', 'O'), ('때', 'O'), (' ', 'O'), ('‘', 'O'), ('5개', 'QUANTITY'), (' ', 'O'), ('광역시’는', 'O'), (' ', 'O'), ('60%', 'QUANTITY'), (' ', 'O'), ('뛰었다', 'O')]"
3,2018.08.19. 오후 8:53,잠실 장미아파트 26일 재건축 추진위원장 선출,"[('잠실', 'LOCATION'), (' ', 'O'), ('장미아파트', 'ARTIFACT'), (' ', 'O'), ('26일', 'DATE'), (' ', 'O'), ('재건축', 'O'), (' ', 'O'), ('추진위원장', 'CIVILIZATION'), (' ', 'O'), ('선출', 'O')]"
4,2018.08.19. 오후 8:53,지식산업센터 특화설계 경쟁 치열,"[('지식산업센터', 'O'), (' ', 'O'), ('특화설계', 'O'), (' ', 'O'), ('경쟁', 'O'), (' ', 'O'), ('치열', 'O')]"
5,2018.08.19. 오후 6:37,믿고 기다려 달라 20조원대 일자리예산 예고한 당정청…밑 빠진 독에 물붓기 비판 봇물,"[('믿고', 'O'), (' ', 'O'), ('기다려', 'O'), (' ', 'O'), ('달라', 'O'), (' ', 'O'), ('20조원대', 'QUANTITY'), (' ', 'O'), ('일자리예산', 'O'), (' ', 'O'), ('예고한', 'O'), (' ', 'O'), ('당정청…밑', 'O'), (' ', 'O'), ('빠진', 'O'), (' ', 'O'), ('독에', 'O'), (' ', 'O'), ('물붓기', 'O'), (' ', 'O'), ('비판', 'O'), (' ', 'O'), ('봇물', 'O')]"
6,2018.08.19. 오후 6:35,부영그룹 회장 대행에 이용구 전 대림산업 회장…20일 취임,"[('부영그룹', 'ORGANIZATION'), (' ', 'O'), ('회장 대행', 'CIVILIZATION'), ('에', 'O'), (' ', 'O'), ('이용구', 'PERSON'), (' ', 'O'), ('전', 'O'), (' ', 'O'), ('대림산업', 'ORGANIZATION'), (' ', 'O'), ('회장', 'OCCUPATION'), ('…', 'O'), ('20일', 'DATE'), (' ', 'O'), ('취임', 'O')]"
7,2018.08.19. 오후 6:29,6년간 방치 파인트리 콘도..2020년 준공 목표로 연내 공사 재개,"[('6년간', 'DATE'), (' ', 'O'), ('방치', 'O'), (' ', 'O'), ('파인트리 콘도', 'ARTIFACT'), ('..', 'O'), ('2020년', 'DATE'), (' ', 'O'), ('준공', 'O'), (' ', 'O'), ('목표로', 'O'), (' ', 'O'), ('연내', 'O'), (' ', 'O'), ('공사', 'O'), (' ', 'O'), ('재개', 'O')]"
8,2018.08.19. 오후 6:18,불황의 악순환…음식점 10곳 문 열 때 9곳 이상 폐업,"[('불황의', 'O'), (' ', 'O'), ('악순환…음식점', 'O'), (' ', 'O'), ('10곳', 'QUANTITY'), (' ', 'O'), ('문', 'O'), (' ', 'O'), ('열', 'O'), (' ', 'O'), ('때', 'O'), (' ', 'O'), ('9곳 이상', 'QUANTITY'), (' ', 'O'), ('폐업', 'O')]"
9,2018.08.19. 오후 6:18,불황의 악순환…음식점 10곳 문 열 때 9곳 이상 폐업,"[('불황의', 'O'), (' ', 'O'), ('악순환…음식점', 'O'), (' ', 'O'), ('10곳', 'QUANTITY'), (' ', 'O'), ('문', 'O'), (' ', 'O'), ('열', 'O'), (' ', 'O'), ('때', 'O'), (' ', 'O'), ('9곳 이상', 'QUANTITY'), (' ', 'O'), ('폐업', 'O')]"
10,2018.08.19. 오후 6:17,불황의 악순환…음식점 10곳 문 열 때 9곳 이상 폐업,"[('불황의', 'O'), (' ', 'O'), ('악순환…음식점', 'O'), (' ', 'O'), ('10곳', 'QUANTITY'), (' ', 'O'), ('문', 'O'), (' ', 'O'), ('열', 'O'), (' ', 'O'), ('때', 'O'), (' ', 'O'), ('9곳 이상', 'QUANTITY'), (' ', 'O'), ('폐업', 'O')]"
11,2018.08.19. 오후 6:09,종로의 재발견… 아파트 가격 2배 폭증한 이유가,"[('종로', 'LOCATION'), ('의', 'O'), (' ', 'O'), ('재발견…', 'O'), (' ', 'O'), ('아파트', 'O'), (' ', 'O'), ('가격', 'O'), (' ', 'O'), ('2배', 'QUANTITY'), (' ', 'O'), ('폭증한', 'O'), (' ', 'O'), ('이유가', 'O')]"
12,2018.08.19. 오후 6:09,부영그룹 신명호·이세중·이용구 삼각 경영체제,"[('부영그룹', 'ORGANIZATION'), (' ', 'O'), ('신명호', 'PERSON'), ('·', 'O'), ('이세중', 'PERSON'), ('·', 'O'), ('이용구', 'PERSON'), (' ', 'O'), ('삼각', 'O'), (' ', 'O'), ('경영체제', 'O')]"
13,2018.08.19. 오후 6:09,합동점검 비웃듯 전화영업… 비수기에도 달아오른 부동산,"[('합동점검', 'O'), (' ', 'O'), ('비웃듯', 'O'), (' ', 'O'), ('전화영업…', 'O'), (' ', 'O'), ('비수기에도', 'O'), (' ', 'O'), ('달아오른', 'O'), (' ', 'O'), ('부동산', 'O')]"
14,2018.08.19. 오후 5:56,한강변 전용 84㎡ 30억 돌파… 전용 59㎡도 20억 넘어서,"[('한강변', 'LOCATION'), (' ', 'O'), ('전용', 'O'), (' ', 'O'), ('84㎡', 'QUANTITY'), (' ', 'O'), ('30억', 'QUANTITY'), (' ', 'O'), ('돌파…', 'O'), (' ', 'O'), ('전용', 'O'), (' ', 'O'), ('59㎡', 'QUANTITY'), ('도', 'O'), (' ', 'O'), ('20억', 'QUANTITY'), (' ', 'O'), ('넘어서', 'O')]"
15,2018.08.19. 오후 5:51,집값 단기급등 탓… 아파트 계약 해지 속출,"[('집값', 'O'), (' ', 'O'), ('단기급등', 'O'), (' ', 'O'), ('탓…', 'O'), (' ', 'O'), ('아파트', 'O'), (' ', 'O'), ('계약', 'O'), (' ', 'O'), ('해지', 'O'), (' ', 'O'), ('속출', 'O')]"
16,2018.08.19. 오후 5:50,부산 힐스테이트 연산 등 모델하우스 개장,"[('부산', 'CITY'), (' ', 'O'), ('힐스테이트 연산', 'LOCATION'), (' ', 'O'), ('등', 'O'), (' ', 'O'), ('모델하우스', 'O'), (' ', 'O'), ('개장', 'O')]"
