,date,headline,keyword
0,2009.07.12. 오후 8:44,김석준회장 “쌍용건설 중동시장 적극 개척할 것”,"[('김석준', 'PERSON'), ('회장', 'OCCUPATION'), (' ', 'O'), ('“', 'O'), ('쌍용건설', 'ORGANIZATION'), (' ', 'O'), ('중동', 'LOCATION'), ('시장', 'O'), (' ', 'O'), ('적극', 'O'), (' ', 'O'), ('개척할', 'O'), (' ', 'O'), ('것”', 'O')]"
1,2009.07.12. 오후 7:45,전남 아파트 11채 팔아야 강남 1채 산다,"[('전남', 'LOCATION'), (' ', 'O'), ('아파트', 'O'), (' ', 'O'), ('11채', 'QUANTITY'), (' ', 'O'), ('팔아야', 'O'), (' ', 'O'), ('강남', 'LOCATION'), (' ', 'O'), ('1채', 'QUANTITY'), (' ', 'O'), ('산다', 'O')]"
2,2009.07.12. 오후 7:35,강남지방 아파트값 차이 최대 26배,"[('강남지방', 'LOCATION'), (' ', 'O'), ('아파트값', 'O'), (' ', 'O'), ('차이', 'O'), (' ', 'O'), ('최대', 'O'), (' ', 'O'), ('26배', 'QUANTITY')]"
3,2009.07.12. 오후 7:12,강남지방 아파트값 차이 최대 26배,"[('강남지방', 'LOCATION'), (' ', 'O'), ('아파트값', 'O'), (' ', 'O'), ('차이', 'O'), (' ', 'O'), ('최대', 'O'), (' ', 'O'), ('26배', 'QUANTITY')]"
4,2009.07.12. 오후 7:12,서울춘천 15일부터 40분내로 달린다,"[('서울', 'CITY'), ('춘천', 'LOCATION'), (' ', 'O'), ('15일부터', 'DATE'), (' ', 'O'), ('40분내', 'TIME'), ('로', 'O'), (' ', 'O'), ('달린다', 'O')]"
5,2009.07.12. 오후 7:11,서울집값 6년새 50%상승…용산 67%로 1위,"[('서울', 'CITY'), ('집값', 'O'), (' ', 'O'), ('6년새', 'DATE'), (' ', 'O'), ('50%', 'QUANTITY'), ('상승…', 'O'), ('용산', 'LOCATION'), (' ', 'O'), ('67%', 'QUANTITY'), ('로', 'O'), (' ', 'O'), ('1위', 'QUANTITY')]"
6,2009.07.12. 오후 6:49,서울 집값 6년새 50% 넘게 올랐다,"[('서울', 'CITY'), (' ', 'O'), ('집값', 'O'), (' ', 'O'), ('6년새', 'DATE'), (' ', 'O'), ('50%', 'QUANTITY'), (' ', 'O'), ('넘게', 'O'), (' ', 'O'), ('올랐다', 'O')]"
7,2009.07.12. 오후 6:49,분양정보평택용이 2차 푸르지오 931가구 중 잔여분 外,"[('분양정보평택용이', 'O'), (' ', 'O'), ('2차', 'QUANTITY'), (' ', 'O'), ('푸르지오', 'ARTIFACT'), (' ', 'O'), ('931가구', 'QUANTITY'), (' ', 'O'), ('중', 'O'), (' ', 'O'), ('잔여분', 'O'), (' ', 'O'), ('外', 'O')]"
8,2009.07.12. 오후 6:49,‘신당 e편한세상’ 1순위 모두 마감,"[('‘', 'O'), ('신당 e편한세상', 'ARTIFACT'), ('’', 'O'), (' ', 'O'), ('1순위', 'QUANTITY'), (' ', 'O'), ('모두', 'O'), (' ', 'O'), ('마감', 'O')]"
9,2009.07.12. 오후 6:49,수원 ‘아이파크 시티’ 9월 첫 분양,"[('수원', 'CITY'), (' ', 'O'), ('‘', 'O'), ('아이파크 시티', 'ARTIFACT'), ('’', 'O'), (' ', 'O'), ('9월', 'DATE'), (' ', 'O'), ('첫', 'O'), (' ', 'O'), ('분양', 'O')]"
10,2009.07.12. 오후 6:49,‘불황시대’ 중소형 아파트 뜬다…자금조달 쉬워,"[('‘불황시대’', 'O'), (' ', 'O'), ('중소형', 'O'), (' ', 'O'), ('아파트', 'O'), (' ', 'O'), ('뜬다…자금조달', 'O'), (' ', 'O'), ('쉬워', 'O')]"
11,2009.07.12. 오후 6:12,화제의 분양단지 김포 KCC스위첸，김포공항역 걸어서 5분 거리,"[('화제의', 'O'), (' ', 'O'), ('분양단지', 'O'), (' ', 'O'), ('김포', 'LOCATION'), (' ', 'O'), ('KCC스위첸', 'ARTIFACT'), ('，', 'O'), ('김포공항역', 'LOCATION'), (' ', 'O'), ('걸어서', 'O'), (' ', 'O'), ('5분', 'TIME'), (' ', 'O'), ('거리', 'O')]"
12,2009.07.12. 오후 6:10,캠코 압류재산 138건 267억원 온비드 공매,"[('캠코', 'ORGANIZATION'), (' ', 'O'), ('압류재산', 'O'), (' ', 'O'), ('138건', 'QUANTITY'), (' ', 'O'), ('267억원', 'QUANTITY'), (' ', 'O'), ('온비드', 'TERM'), (' ', 'O'), ('공매', 'O')]"
13,2009.07.12. 오후 6:10,대림산업 ‘남산 수목 돌보기’ 행사,"[('대림산업', 'ORGANIZATION'), (' ', 'O'), ('‘', 'O'), ('남산 수목 돌보기', 'EVENT'), ('’', 'O'), (' ', 'O'), ('행사', 'O')]"
14,2009.07.12. 오후 6:09,‘2% 부족한’ 경의선 복선전철,"[('‘', 'O'), ('2%', 'QUANTITY'), (' ', 'O'), ('부족한’', 'O'), (' ', 'O'), ('경의선 복선전철', 'ARTIFACT')]"
15,2009.07.12. 오후 6:09,‘그린 위 그림같은 집’..골프텔 잡아볼까？,"[('‘그린', 'O'), (' ', 'O'), ('위', 'O'), (' ', 'O'), ('그림같은', 'O'), (' ', 'O'), ('집’..골프텔', 'O'), (' ', 'O'), ('잡아볼까？', 'O')]"
