,date,headline,keyword
0,2008.12.21. 오후 11:34,광교신도시 주상복합용지 1필지 공급,"[('광교신도시', 'LOCATION'), (' ', 'O'), ('주상복합용지', 'O'), (' ', 'O'), ('1필지', 'QUANTITY'), (' ', 'O'), ('공급', 'O')]"
1,2008.12.21. 오후 10:14,규제완화 기대 강남 재건축 꿈틀,"[('규제완화', 'O'), (' ', 'O'), ('기대', 'O'), (' ', 'O'), ('강남', 'LOCATION'), (' ', 'O'), ('재건축', 'O'), (' ', 'O'), ('꿈틀', 'O')]"
2,2008.12.21. 오후 8:15,규제완화에 강남 재건축아파트 ‘꿈틀’,"[('규제완화에', 'O'), (' ', 'O'), ('강남', 'LOCATION'), (' ', 'O'), ('재건축아파트', 'O'), (' ', 'O'), ('‘꿈틀’', 'O')]"
3,2008.12.21. 오후 7:35,청약통장 ‘매력 떨어지네’,"[('청약통장', 'O'), (' ', 'O'), ('‘매력', 'O'), (' ', 'O'), ('떨어지네’', 'O')]"
4,2008.12.21. 오후 7:35,세번 유찰땐 반값…알짜 매물도 늘어,"[('세번', 'QUANTITY'), (' ', 'O'), ('유찰땐', 'O'), (' ', 'O'), ('반', 'QUANTITY'), ('값…알짜', 'O'), (' ', 'O'), ('매물도', 'O'), (' ', 'O'), ('늘어', 'O')]"
5,2008.12.21. 오후 7:11,모든 규제 풀면 부동산시장 뜰까,"[('모든', 'O'), (' ', 'O'), ('규제', 'O'), (' ', 'O'), ('풀면', 'O'), (' ', 'O'), ('부동산시장', 'O'), (' ', 'O'), ('뜰까', 'O')]"
6,2008.12.21. 오후 6:35,강남권 재건축 급매물 거래 ‘꿈틀’,"[('강남권', 'LOCATION'), (' ', 'O'), ('재건축', 'O'), (' ', 'O'), ('급매물', 'O'), (' ', 'O'), ('거래', 'O'), (' ', 'O'), ('‘꿈틀’', 'O')]"
7,2008.12.21. 오후 6:35,12월 22일 부동산 파일,"[('12월 22일', 'DATE'), (' ', 'O'), ('부동산', 'O'), (' ', 'O'), ('파일', 'O')]"
8,2008.12.21. 오후 6:27,지방 미분양 아파트 거래세 인하 가능,"[('지방', 'O'), (' ', 'O'), ('미분양', 'O'), (' ', 'O'), ('아파트', 'O'), (' ', 'O'), ('거래세', 'CIVILIZATION'), (' ', 'O'), ('인하', 'O'), (' ', 'O'), ('가능', 'O')]"
9,2008.12.21. 오후 5:49,바뀌는 제도 잘 알고 새해 ‘내집 꿈’ 설계하세요,"[('바뀌는', 'O'), (' ', 'O'), ('제도', 'O'), (' ', 'O'), ('잘', 'O'), (' ', 'O'), ('알고', 'O'), (' ', 'O'), ('새해', 'DATE'), (' ', 'O'), ('‘내집', 'O'), (' ', 'O'), ('꿈’', 'O'), (' ', 'O'), ('설계하세요', 'O')]"
10,2008.12.21. 오후 5:44,아파트 입주민 ‘입김’ 세졌다,"[('아파트', 'O'), (' ', 'O'), ('입주민', 'CIVILIZATION'), (' ', 'O'), ('‘입김’', 'O'), (' ', 'O'), ('세졌다', 'O')]"
11,2008.12.21. 오후 5:44,업계소식현대건설 싱가포르 오피스빌딩 수주 外,"[('업계소식', 'O'), ('현대건설', 'ORGANIZATION'), (' ', 'O'), ('싱가포르', 'CITY'), (' ', 'O'), ('오피스빌딩', 'O'), (' ', 'O'), ('수주', 'O'), (' ', 'O'), ('外', 'O')]"
12,2008.12.21. 오후 5:42,톡톡 부동산 과천에 때아닌 페인트칠 논란,"[('톡톡', 'O'), (' ', 'O'), ('부동산', 'O'), (' ', 'O'), ('과천', 'LOCATION'), ('에', 'O'), (' ', 'O'), ('때아닌', 'O'), (' ', 'O'), ('페인트칠', 'O'), (' ', 'O'), ('논란', 'O')]"
13,2008.12.21. 오후 5:42,이번주 3곳서 장기전세 1700가구 분양,"[('이번주', 'DATE'), (' ', 'O'), ('3곳', 'QUANTITY'), ('서', 'O'), (' ', 'O'), ('장기전세', 'O'), (' ', 'O'), ('1700가구', 'QUANTITY'), (' ', 'O'), ('분양', 'O')]"
14,2008.12.21. 오후 5:42,서울도심 폐건물 예술공간으로,"[('서울', 'CITY'), ('도심', 'O'), (' ', 'O'), ('폐건물', 'O'), (' ', 'O'), ('예술공간으로', 'O')]"
15,2008.12.21. 오후 5:42,남광토건 양주 택지개발 수주,"[('남광토건', 'ORGANIZATION'), (' ', 'O'), ('양주', 'CITY'), (' ', 'O'), ('택지개발', 'O'), (' ', 'O'), ('수주', 'O')]"
16,2008.12.21. 오후 5:42,부영 판교상가 100% 계약,"[('부영 판교상가', 'ARTIFACT'), (' ', 'O'), ('100%', 'QUANTITY'), (' ', 'O'), ('계약', 'O')]"
17,2008.12.21. 오후 5:42,부동산 NOW  NEW 강남 재건축 규제완화 소식에꿈틀,"[('부동산', 'O'), (' ', 'O'), ('NOW', 'O'), (' ', 'O'), ('NEW', 'O'), (' ', 'O'), ('강남', 'LOCATION'), (' ', 'O'), ('재건축', 'O'), (' ', 'O'), ('규제완화', 'O'), (' ', 'O'), ('소식에꿈틀', 'O')]"
18,2008.12.21. 오후 5:42,광교 주상복합용지 공급,"[('광교', 'LOCATION'), (' ', 'O'), ('주상복합용지', 'O'), (' ', 'O'), ('공급', 'O')]"
19,2008.12.21. 오후 5:42,내년 골재수요 3.6% 줄듯,"[('내년', 'DATE'), (' ', 'O'), ('골재수요', 'O'), (' ', 'O'), ('3.6%', 'QUANTITY'), (' ', 'O'), ('줄듯', 'O')]"
20,2008.12.21. 오후 5:42,새집증후군 3년 지나면 없어져,"[('새집증후군', 'TERM'), (' ', 'O'), ('3년', 'DATE'), (' ', 'O'), ('지나면', 'O'), (' ', 'O'), ('없어져', 'O')]"
21,2008.12.21. 오후 5:42,청약률 0%단지 100개 넘어,"[('청약률', 'O'), (' ', 'O'), ('0%', 'QUANTITY'), ('단지', 'O'), (' ', 'O'), ('100개', 'QUANTITY'), (' ', 'O'), ('넘어', 'O')]"
22,2008.12.21. 오후 5:42,성수동 아파트형 공장 분양,"[('성수동', 'LOCATION'), (' ', 'O'), ('아파트형', 'O'), (' ', 'O'), ('공장', 'O'), (' ', 'O'), ('분양', 'O')]"
