,date,headline,keyword
0,2011.01.30. 오후 11:37,대우건설 리비아 최초 민간종합병원 착공,"[('대우건설', 'ORGANIZATION'), (' ', 'O'), ('리비아', 'COUNTRY'), (' ', 'O'), ('최초', 'O'), (' ', 'O'), ('민간종합병원', 'O'), (' ', 'O'), ('착공', 'O')]"
1,2011.01.30. 오후 9:45,서울·경기 거래 뜸해도 가격 강세 지속,"[('서울', 'CITY'), ('·', 'O'), ('경기', 'LOCATION'), (' ', 'O'), ('거래', 'O'), (' ', 'O'), ('뜸해도', 'O'), (' ', 'O'), ('가격', 'O'), (' ', 'O'), ('강세', 'O'), (' ', 'O'), ('지속', 'O')]"
2,2011.01.30. 오후 9:17,단독주택 보유세 부담 소폭 늘어난다,"[('단독주택', 'O'), (' ', 'O'), ('보유세', 'CIVILIZATION'), (' ', 'O'), ('부담', 'O'), (' ', 'O'), ('소폭', 'O'), (' ', 'O'), ('늘어난다', 'O')]"
3,2011.01.30. 오후 9:12,대전 공시가 3.66% 상승… 전국 최고,"[('대전', 'CITY'), (' ', 'O'), ('공시가', 'O'), (' ', 'O'), ('3.66%', 'QUANTITY'), (' ', 'O'), ('상승…', 'O'), (' ', 'O'), ('전국', 'O'), (' ', 'O'), ('최고', 'O')]"
4,2011.01.30. 오후 9:11,삼성물산 올 1만4천여가구 분양 ‘봇물’,"[('삼성물산', 'ORGANIZATION'), (' ', 'O'), ('올', 'DATE'), (' ', 'O'), ('1만4천여가구', 'QUANTITY'), (' ', 'O'), ('분양', 'O'), (' ', 'O'), ('‘봇물’', 'O')]"
5,2011.01.30. 오후 9:11,“전셋집 미리 예약하세요” 부동산1번지 서비스 시작,"[('“전셋집', 'O'), (' ', 'O'), ('미리', 'O'), (' ', 'O'), ('예약하세요”', 'O'), (' ', 'O'), ('부동산', 'O'), ('1번지', 'QUANTITY'), (' ', 'O'), ('서비스', 'O'), (' ', 'O'), ('시작', 'O')]"
6,2011.01.30. 오후 9:11,매입·전세 임대 2만6000가구 조기 공급한다,"[('매입·전세', 'O'), (' ', 'O'), ('임대', 'O'), (' ', 'O'), ('2만6000가구', 'QUANTITY'), (' ', 'O'), ('조기', 'O'), (' ', 'O'), ('공급한다', 'O')]"
7,2011.01.30. 오후 9:11,LH 미분양 아파트 2천여가구 선착순 분양,"[('LH', 'ORGANIZATION'), (' ', 'O'), ('미분양', 'O'), (' ', 'O'), ('아파트', 'O'), (' ', 'O'), ('2천여가구', 'QUANTITY'), (' ', 'O'), ('선착순', 'O'), (' ', 'O'), ('분양', 'O')]"
8,2011.01.30. 오후 8:25,대우건설 리비아 호텔급 종합병원 공사 수주,"[('대우건설', 'ORGANIZATION'), (' ', 'O'), ('리비아', 'COUNTRY'), (' ', 'O'), ('호텔급', 'O'), (' ', 'O'), ('종합병원', 'O'), (' ', 'O'), ('공사', 'O'), (' ', 'O'), ('수주', 'O')]"
9,2011.01.30. 오후 6:46,미분양 8만채대로 감소,"[('미분양', 'O'), (' ', 'O'), ('8만채대', 'QUANTITY'), ('로', 'O'), (' ', 'O'), ('감소', 'O')]"
