,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,보증금액,월세금액
73,11305,미아동,2011-01-19,벽산라이브파크(임대),1354-1,32.94,9,2004,3378,0
74,11305,미아동,2011-01-19,벽산라이브파크,1354,114.68,14,2004,21000,0
75,11305,미아동,2011-01-19,에스케이북한산시티,1353,84.76,2,2004,19200,0
76,11305,미아동,2011-01-20,에스케이북한산시티(임대),1353-1,32.79,15,2004,2901,0
77,11305,미아동,2011-01-20,벽산라이브파크(임대),1354-1,32.94,15,2004,3378,0
78,11305,미아동,2011-01-20,신일해피트리,1358,83.72,4,2006,16500,0
79,11305,미아동,2011-01-20,에스케이북한산시티,1353,59.98,17,2004,14000,0
80,11305,미아동,2011-01-20,에스케이북한산시티(임대),1353-1,32.79,11,2004,1065,15
81,11305,미아동,2011-01-20,에스케이북한산시티(임대),1353-1,32.79,12,2004,2901,0
82,11305,미아동,2011-01-20,현대성우,561-2,59.4,2,1998,14000,0
83,11305,미아동,2011-01-20,벽산라이브파크(임대),1354-1,32.94,7,2004,3378,0
84,11305,미아동,2011-01-20,벽산라이브파크(임대),1354-1,32.94,1,2004,1461,5
85,11305,미아동,2011-01-21,에스케이북한산시티,1353,114.85,17,2004,18500,0
86,11305,미아동,2011-01-21,에스케이북한산시티,1353,84.92,8,2004,17500,0
87,11305,미아동,2011-01-21,미아1차래미안,797,59.9,2,2006,7500,50
88,11305,미아동,2011-01-21,현대(190-2),190-2,84.91,8,1992,16000,0
89,11305,미아동,2011-01-21,경남아너스빌(1356-0),1356,84.873,17,2003,18500,0
90,11305,미아동,2011-01-21,에스케이북한산시티(임대),1353-1,32.79,20,2004,2901,0
91,11305,미아동,2011-01-22,삼성래미안트리베라2단지,812,84.15,4,2010,24500,0
92,11305,미아동,2011-01-22,삼각산아이원,1357,84.705,2,2003,20500,0
93,11305,미아동,2011-01-22,에스케이북한산시티,1353,84.92,14,2004,18000,0
94,11305,미아동,2011-01-22,에스케이북한산시티,1353,59.98,11,2004,15500,0
95,11305,미아동,2011-01-22,벽산라이브파크,1354,84.89,2,2004,17500,0
96,11305,미아동,2011-01-22,에스케이북한산시티,1353,114.85,9,2004,8000,80
97,11305,미아동,2011-01-22,경남아너스빌(1356-0),1356,114.922,13,2003,23000,0
98,11305,미아동,2011-01-22,래미안트리베라1단지,813,84.97,11,2010,22000,0
99,11305,미아동,2011-01-22,에스케이북한산시티,1353,84.86,11,2004,15000,0
100,11305,미아동,2011-01-22,벽산라이브파크,1354,59.67,4,2004,13500,0
101,11305,미아동,2011-01-23,에스케이북한산시티,1353,84.71,11,2004,16500,0
102,11305,미아동,2011-01-24,삼성래미안트리베라2단지,812,59.33,3,2010,18000,0
103,11305,미아동,2011-01-24,미아동부센트레빌,474,114.82,1,2006,30000,0
104,11305,미아동,2011-01-25,벽산라이브파크,1354,59.67,8,2004,3000,70
105,11305,미아동,2011-01-25,벽산라이브파크(임대),1354-1,32.94,11,2004,3378,0
106,11305,미아동,2011-01-25,에스케이북한산시티,1353,59.98,17,2004,14000,0
107,11305,미아동,2011-01-25,에스케이북한산시티,1353,114.85,12,2004,20000,0
108,11305,미아동,2011-01-25,에스케이북한산시티,1353,84.92,21,2004,18500,0
109,11305,미아동,2011-01-26,래미안트리베라1단지,813,84.97,15,2010,24000,0
110,11305,미아동,2011-01-27,에스케이북한산시티,1353,59.98,16,2004,15500,0
111,11305,미아동,2011-01-27,에스케이북한산시티,1353,59.98,6,2004,16000,0
112,11305,미아동,2011-01-27,에스케이북한산시티,1353,84.76,4,2004,18000,0
113,11305,미아동,2011-01-27,삼성래미안트리베라2단지,812,84.15,21,2010,5000,115
114,11305,미아동,2011-01-27,벽산라이브파크,1354,84.89,15,2004,2000,100
115,11305,미아동,2011-01-27,벽산라이브파크(임대),1354-1,32.94,18,2004,1285,0
116,11305,미아동,2011-01-28,미아한일유앤아이,1355,84.552,11,2002,18000,0
117,11305,미아동,2011-01-28,벽산라이브파크(임대),1354-1,32.94,7,2004,3378,0
118,11305,미아동,2011-01-28,벽산라이브파크(임대),1354-1,32.94,14,2004,3378,0
119,11305,미아동,2011-01-28,에스케이북한산시티,1353,84.76,24,2004,17000,0
120,11305,미아동,2011-01-28,래미안트리베라1단지,813,59.6,6,2010,20000,0
121,11305,미아동,2011-01-28,에스케이북한산시티,1353,84.71,8,2004,16000,0
122,11305,미아동,2011-01-29,래미안트리베라1단지,813,114.98,3,2010,3000,140
123,11305,미아동,2011-01-29,에스케이북한산시티,1353,84.76,3,2004,18000,0
124,11305,미아동,2011-01-29,에스케이북한산시티,1353,59.98,19,2004,6000,60
125,11305,미아동,2011-01-29,삼각산아이원,1357,84.705,20,2003,19000,0
126,11305,미아동,2011-01-29,신일해피트리,1358,59.27,10,2006,14000,0
127,11305,미아동,2011-01-29,삼각산아이원,1357,84.705,22,2003,19000,0
128,11305,미아동,2011-01-29,에스케이북한산시티,1353,59.98,24,2004,16000,0
129,11305,미아동,2011-01-29,에스케이북한산시티,1353,59.98,18,2004,17000,0
130,11305,미아동,2011-01-29,벽산라이브파크,1354,59.67,10,2004,14000,0
131,11305,미아동,2011-01-29,벽산라이브파크(임대),1354-1,32.94,1,2004,3378,0
132,11305,미아동,2011-01-30,삼각산아이원,1357,84.705,9,2003,20500,0
133,11305,미아동,2011-01-31,벽산라이브파크(임대),1354-1,32.94,5,2004,3378,0
134,11305,미아동,2011-01-31,벽산라이브파크(임대),1354-1,32.94,17,2004,1285,0
135,11305,미아동,2011-01-31,래미안트리베라1단지,813,59.6,11,2010,21000,0
136,11305,번동,2011-01-03,기산그린,191,84.94,13,2000,15000,0
137,11305,번동,2011-01-04,주공1단지,242,49.94,10,1991,10000,0
138,11305,번동,2011-01-04,번동금호어울림,656,84.93,13,1998,13500,0
139,11305,번동,2011-01-04,한솔솔파크,138,84.88,3,2005,16000,0
140,11305,번동,2011-01-05,번동솔그린,136,59.82,14,1999,12000,0
141,11305,번동,2011-01-06,수유역두산위브1,410,84.9909,15,2009,23000,0
142,11305,번동,2011-01-07,해모로아파트,139,59.98,14,2003,13000,0
143,11305,번동,2011-01-08,기산그린,191,59.94,18,2000,1000,70
144,11305,번동,2011-01-08,주공1단지,242,41.3,8,1991,8000,0
145,11305,번동,2011-01-10,주공1단지,242,84.41,4,1991,13000,0
146,11305,번동,2011-01-10,번동솔그린,136,59.82,17,1999,3000,60
147,11305,번동,2011-01-11,꿈의숲수림채,118-15,112.29,9,2006,18000,0
148,11305,번동,2011-01-12,신원,204,84.6,17,2000,15000,0
149,11305,번동,2011-01-13,오동공원현대,760,84.7848,2,2001,10000,0
150,11305,번동,2011-01-13,주공1단지,242,41.3,12,1991,8000,0
151,11305,번동,2011-01-13,주공1단지,242,79.07,15,1991,12000,0
152,11305,번동,2011-01-14,삼성,470-1,84.96,17,1998,14000,0
153,11305,번동,2011-01-15,주공1단지,242,49.94,8,1991,8000,0
154,11305,번동,2011-01-15,오동공원현대,760,84.7848,6,2001,17500,0
155,11305,번동,2011-01-15,신원,204,59.96,8,2000,12000,0
156,11305,번동,2011-01-17,주공1단지,242,41.3,11,1991,7500,0
157,11305,번동,2011-01-18,번동금호어울림,656,84.93,4,1998,15000,0
158,11305,번동,2011-01-18,주공1단지,242,41.3,11,1991,1000,50
159,11305,번동,2011-01-21,해모로아파트,139,84.93,9,2003,15500,0
160,11305,번동,2011-01-21,주공1단지,242,84.41,2,1991,14000,0
161,11305,번동,2011-01-21,주공1단지,242,41.3,15,1991,8000,0
162,11305,번동,2011-01-21,신원,204,84.6,6,2000,14500,0
163,11305,번동,2011-01-21,한진,658,58.65,15,2000,13000,0
164,11305,번동,2011-01-22,효성인텔리안,418-3,71.05,8,2005,13500,0
165,11305,번동,2011-01-22,현대(148-494),148-494,59.97,16,1997,13000,0
166,11305,번동,2011-01-23,번동금호어울림,656,59.43,9,1998,11000,0
167,11305,번동,2011-01-24,번동금호어울림,656,59.9,10,1998,12000,0
168,11305,번동,2011-01-24,주공1단지,242,49.94,4,1991,10000,0
169,11305,번동,2011-01-24,주공1단지,242,79.07,5,1991,14000,0
170,11305,번동,2011-01-25,주공1단지,242,41.3,10,1991,8000,0
171,11305,번동,2011-01-25,주공1단지,242,41.3,10,1991,1500,40
172,11305,번동,2011-01-26,신원,204,59.96,3,2000,12000,0
173,11305,번동,2011-01-27,신원,204,59.96,10,2000,12000,0
174,11305,번동,2011-01-27,주공1단지,242,49.94,7,1991,10000,0
175,11305,번동,2011-01-28,주공1단지,242,49.94,6,1991,10500,0
176,11305,번동,2011-01-29,기산그린,191,84.94,21,2000,15800,0
177,11305,번동,2011-01-29,주공1단지,242,79.07,3,1991,5000,65
178,11305,번동,2011-01-29,해모로아파트,139,59.98,15,2003,14500,0
179,11305,번동,2011-01-29,해모로아파트,139,59.94,13,2003,13000,0
180,11305,수유동,2011-01-04,래미안수유,730,59.88,15,2001,15000,0
181,11305,수유동,2011-01-05,래미안수유,730,59.88,10,2001,13500,0
182,11305,수유동,2011-01-07,극동,553-61,71.3,11,1992,10000,0
183,11305,수유동,2011-01-10,대림(수유),50-75,78.35,5,1994,6000,50
