,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,보증금액,월세금액
81,11260,면목동,2011-01-31,두산4,1522,59.72,18,2000,17000,0
82,11260,면목동,2011-01-31,면목삼호101,1513,83.08,1,2000,18000,0
83,11260,묵동,2011-01-03,신내,13,59.76,6,1996,14500,0
84,11260,묵동,2011-01-03,묵동자이(2단지),170-1,101.91,15,2010,29000,0
85,11260,묵동,2011-01-04,브라운스톤태릉,387,83.5358,2,2004,21000,0
86,11260,묵동,2011-01-04,월드메르디앙,392,83.51,7,2009,20000,0
87,11260,묵동,2011-01-04,신내,13,49.77,9,1996,13000,0
88,11260,묵동,2011-01-04,신내,13,59.76,11,1996,16000,0
89,11260,묵동,2011-01-06,신도,167,59.89,7,1998,14000,0
90,11260,묵동,2011-01-06,현대아이파크,385,84.9416,7,2002,12000,65
91,11260,묵동,2011-01-06,현대아이파크,385,84.9416,7,2002,12000,0
92,11260,묵동,2011-01-06,한국,378,114.87,6,1999,22000,0
93,11260,묵동,2011-01-07,신내,13,39.84,1,1996,9500,0
94,11260,묵동,2011-01-08,현대아이파크,385,84.9416,8,2002,23000,0
95,11260,묵동,2011-01-08,신내,13,49.77,2,1996,12000,0
96,11260,묵동,2011-01-08,신안3,384,84.99,17,2000,17000,0
97,11260,묵동,2011-01-10,신도,167,59.89,8,1998,15000,0
98,11260,묵동,2011-01-10,월드메르디앙,392,83.51,11,2009,21000,0
99,11260,묵동,2011-01-14,신내대림,20,126.28,3,1995,26500,0
100,11260,묵동,2011-01-15,동구햇살,388,84.97,8,2004,16000,0
101,11260,묵동,2011-01-16,금호어울림,386,97.65,2,2003,23000,0
102,11260,묵동,2011-01-16,브라운스톤태릉,387,59.4364,14,2004,15000,0
103,11260,묵동,2011-01-17,신내대림,20,126.28,8,1995,25000,0
104,11260,묵동,2011-01-18,신내,13,59.76,11,1996,16000,0
105,11260,묵동,2011-01-18,신내,13,49.77,2,1996,11700,0
106,11260,묵동,2011-01-18,묵동자이(1단지),164-4,112.23,18,2010,10000,130
107,11260,묵동,2011-01-19,공감대,171-4,59.959,7,2005,11000,20
108,11260,묵동,2011-01-19,신내,13,49.77,5,1996,13000,0
109,11260,묵동,2011-01-19,신도브래뉴,169-10,51.86,12,2004,16500,0
110,11260,묵동,2011-01-20,SM해그린,390,84.47,7,2006,19000,0
111,11260,묵동,2011-01-20,공감대,171-4,84.996,12,2005,19000,0
112,11260,묵동,2011-01-20,신안2,382,84.924,6,2000,17000,0
113,11260,묵동,2011-01-21,극동늘푸른,379,57.63,17,1999,16000,0
114,11260,묵동,2011-01-21,한국,378,59.64,8,1999,14000,0
115,11260,묵동,2011-01-22,신도,167,114.85,21,1998,23000,0
116,11260,묵동,2011-01-22,SM해그린,390,84.32,3,2006,7000,80
117,11260,묵동,2011-01-22,묵동자이(2단지),170-1,101.9,19,2010,30000,0
118,11260,묵동,2011-01-24,극동늘푸른,379,84.08,10,1999,18000,0
119,11260,묵동,2011-01-25,월등스카이뷰,170-27,105.237,7,2004,19000,0
120,11260,묵동,2011-01-25,신내,13,39.84,10,1996,9500,0
121,11260,묵동,2011-01-26,신도브래뉴,169-10,51.86,6,2004,17700,0
