,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,보증금액,월세금액
26592,11230,제기동,2017-04-25,한신아파트,1212,59.84,17,2004,11000,60
26593,11230,제기동,2017-04-26,안암골벽산,153,116.69,18,2003,45000,0
26594,11230,제기동,2017-04-28,한신아파트,1212,114.885,4,2004,40000,0
26595,11230,제기동,2017-04-28,한신아파트,1212,114.885,1,2004,37000,0
26596,11230,청량리동,2017-04-02,미주,235-1,124.76,6,1978,33000,0
26597,11230,청량리동,2017-04-02,한신,60,84.92,1,1997,34000,0
26598,11230,청량리동,2017-04-04,미주,235-1,101.62,5,1978,27000,0
26599,11230,청량리동,2017-04-06,미주,235-1,101.65,13,1978,27000,0
26600,11230,청량리동,2017-04-07,미주,235-1,127.11,8,1978,33000,0
26601,11230,청량리동,2017-04-07,미주,235-1,127.11,8,1978,31000,20
26602,11230,청량리동,2017-04-08,한신,60,84.92,16,1997,4000,90
26603,11230,청량리동,2017-04-10,홍릉동부,212,84.91,14,2001,30000,0
26604,11230,청량리동,2017-04-11,한신,60,59.97,6,1997,30500,0
26605,11230,청량리동,2017-04-12,미주,235-1,124.76,11,1978,30000,0
26606,11230,청량리동,2017-04-13,미주,235-1,124.76,3,1978,29000,0
26607,11230,청량리동,2017-04-16,미주,235-1,86.78,9,1978,20000,0
26608,11230,청량리동,2017-04-18,한신,60,59.97,6,1997,30000,0
26609,11230,청량리동,2017-04-19,미주,235-1,124.76,9,1978,33000,0
26610,11230,청량리동,2017-04-20,현대,234-2,82.18,10,1987,15000,40
26611,11230,청량리동,2017-04-22,미주,235-1,86.78,10,1978,24500,0
26612,11230,청량리동,2017-04-23,미주,235-1,101.65,11,1978,27000,0
26613,11230,청량리동,2017-04-24,미주,235-1,101.62,3,1978,28000,0
26614,11230,청량리동,2017-04-25,상그레빌,949,79.984,13,2004,29000,0
26615,11230,청량리동,2017-04-26,한신,60,59.97,17,1997,31000,0
26616,11230,청량리동,2017-04-26,미주,235-1,170.31,10,1978,30000,0
26617,11230,청량리동,2017-04-27,현대,234-2,128.57,7,1987,29500,0
26618,11230,청량리동,2017-04-27,한신,60,59.97,16,1997,30000,0
26619,11230,청량리동,2017-04-27,한신,60,59.97,1,1997,20000,30
26620,11230,청량리동,2017-04-28,미주,235-1,127.11,6,1978,29000,0
26621,11230,청량리동,2017-04-28,홍릉동부,212,59.7,7,2001,10000,65
26622,11230,청량리동,2017-04-29,한신,60,59.97,10,1997,30000,0
26623,11230,청량리동,2017-04-29,한신,60,84.92,8,1997,36000,0
26624,11230,청량리동,2017-04-29,한신,60,84.92,4,1997,30000,0
