,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,보증금액,월세금액
117,11215,광장동,2011-01-29,현대파크빌,577,84.81,4,2000,33000,0
118,11215,광장동,2011-01-29,현대5,554-7,84.53,10,1989,33000,0
119,11215,광장동,2011-01-29,현대5,554-7,84.56,16,1989,33000,0
120,11215,광장동,2011-01-29,현대파크빌,577,84.81,6,2000,35000,0
121,11215,광장동,2011-01-29,현대3,484,84.97,7,1990,30000,0
122,11215,광장동,2011-01-29,현대3,484,84.97,4,1990,27000,0
123,11215,광장동,2011-01-29,광장현대9단지,576,59.97,13,1999,15000,50
124,11215,광장동,2011-01-29,삼성광장2,453-1,84.93,3,1989,28000,0
125,11215,광장동,2011-01-29,현대3,484,59.67,18,1990,22500,0
126,11215,광장동,2011-01-29,청구,566,84.86,12,1996,31000,0
127,11215,광장동,2011-01-31,현대5,554-7,59.67,10,1989,5000,90
128,11215,광장동,2011-01-31,극동1,218-1,126.94,6,1985,35000,0
129,11215,광장동,2011-01-31,현대파크빌,577,84.81,23,2000,32000,0
130,11215,구의동,2011-01-03,구의현대2단지,611,84.75,5,1996,25000,0
131,11215,구의동,2011-01-03,아차산휴먼시아,663,84.68,11,2010,33000,0
132,11215,구의동,2011-01-03,현대프라임,631-1,59.82,26,1997,22500,0
133,11215,구의동,2011-01-04,아차산휴먼시아,663,84.68,1,2010,25000,0
134,11215,구의동,2011-01-04,현대프라임,631-1,59.82,25,1997,23000,0
135,11215,구의동,2011-01-04,현대프라임,631-1,183.87,1,1997,45000,0
136,11215,구의동,2011-01-04,구의현대2단지,611,84.91,12,1996,29000,0
137,11215,구의동,2011-01-05,삼성쉐르빌,199-18,84.94,15,2001,26000,0
138,11215,구의동,2011-01-05,명성,237-5,78.48,4,2003,20000,0
139,11215,구의동,2011-01-06,구의강변우성아파트,546-7,84.76,6,1992,26000,0
140,11215,구의동,2011-01-06,구의현대2단지,611,84.91,6,1996,29000,0
141,11215,구의동,2011-01-06,현대프라임,631-1,59.82,4,1997,22500,0
142,11215,구의동,2011-01-07,아차산휴먼시아,663,59.63,1,2010,22000,0
143,11215,구의동,2011-01-07,세양,658,84.32,2,2002,29500,0
144,11215,구의동,2011-01-07,현대프라임,631-1,59.82,22,1997,5000,100
145,11215,구의동,2011-01-08,구의현대6단지,610,84.93,16,1994,28000,0
146,11215,구의동,2011-01-08,구의현대2단지,611,84.91,13,1996,29000,0
147,11215,구의동,2011-01-08,구의현대7단지현대홈타운,587-54,59.97,20,1997,21000,0
148,11215,구의동,2011-01-10,구의현대2단지,611,84.88,16,1996,28000,0
149,11215,구의동,2011-01-10,현대프라임,631-1,84.99,2,1997,27000,0
150,11215,구의동,2011-01-10,아차산휴먼시아,663,84.76,6,2010,11000,150
151,11215,구의동,2011-01-11,현대프라임,631-1,59.82,18,1997,19000,30
152,11215,구의동,2011-01-11,현대프라임,631-1,59.82,17,1997,5000,100
153,11215,구의동,2011-01-11,세양,658,84.32,13,2002,32000,0
154,11215,구의동,2011-01-11,아차산휴먼시아,663,84.68,11,2010,29000,0
155,11215,구의동,2011-01-11,구의현대2단지,611,84.86,17,1996,29000,0
156,11215,구의동,2011-01-11,구의현대2단지,611,84.86,27,1996,28000,0
157,11215,구의동,2011-01-12,아차산휴먼시아,663,84.68,10,2010,15000,90
158,11215,구의동,2011-01-12,구의현대6단지,610,84.92,13,1994,28000,0
159,11215,구의동,2011-01-12,아차산휴먼시아,663,84.76,3,2010,29000,0
160,11215,구의동,2011-01-13,현대프라임,631-1,59.82,14,1997,23000,0
161,11215,구의동,2011-01-14,현대프라임,631-1,59.82,9,1997,19000,0
162,11215,구의동,2011-01-14,현대프라임,631-1,84.99,9,1997,31000,0
163,11215,구의동,2011-01-14,현대프라임,631-1,59.82,15,1997,21000,0
