,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
5749,1,11545,가산동,2010-01-09,두산,769,59.84,24,1998,29000,484.62566844919786,209
5752,1,11545,독산동,2010-01-06,한신아파트,1093-4,89.46,23,1991,32000,357.7017661524704,209
5753,1,11545,독산동,2010-01-06,독산주공14단지,1088,76.51,12,1990,32000,418.2459809175271,209
5754,1,11545,독산동,2010-01-07,진도1차,1002,59.94,10,1996,22500,375.37537537537537,209
5755,1,11545,독산동,2010-01-09,금천현대,711-2,59.82,5,2002,25000,417.9204279505182,209
5771,1,11545,시흥동,2010-01-05,현대(220-2),220-2,49.14,3,1984,26200,533.1705331705332,209
5772,1,11545,시흥동,2010-01-05,벽산,1010,84.99,7,2000,29300,344.74644075773625,209
5773,1,11545,시흥동,2010-01-07,관악산벽산타운5,1013,84.97,3,2004,30700,361.30398964340355,209
5774,1,11545,시흥동,2010-01-08,시흥(817-29),817-29,39.83,5,1975,8000,200.8536279186543,209
5775,1,11545,시흥동,2010-01-09,삼익,05월 13일,84.96,7,1999,30500,358.99246704331455,209
