,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
30043,1,11380,갈현동,2018-04-10,한솔,539,84.93,1,1997,31100,366.1839161662545,640
30044,1,11380,갈현동,2018-04-12,대훈,136-6,82.62,3,2002,33500,405.4708303074316,640
30061,1,11380,구산동,2018-04-14,구산,199-25,124.28,5,2005,39300,316.2214354682974,640
30073,1,11380,녹번동,2018-04-09,북한산푸르지오,281,84.99,1,2015,65300,768.32568537475,640
30074,1,11380,녹번동,2018-04-10,대림아파트(276),276,84.68,6,1993,43800,517.2413793103448,640
30075,1,11380,녹번동,2018-04-12,녹번현대아파트,100-55,79.52,12,1989,33800,425.0503018108652,640
30090,1,11380,대조동,2018-04-09,삼성타운,231,59.4,4,1997,33300,560.6060606060606,640
30100,1,11380,불광동,2018-04-10,북한산현대힐스테이트3차아파트,641,84.96,3,2010,56800,668.5499058380415,640
30101,1,11380,불광동,2018-04-10,신우아파트,241-23,59.97,5,1995,30000,500.25012506253125,640
30102,1,11380,불광동,2018-04-11,대호프라자 아파트,631-1,84.64,14,2000,43500,513.9413988657845,640
30103,1,11380,불광동,2018-04-11,북한산래미안아파트(1단지),638,84.9885,4,2010,57500,676.5621231107738,640
30104,1,11380,불광동,2018-04-11,북한산현대힐스테이트3차아파트,641,84.96,6,2010,60000,706.2146892655368,640
30105,1,11380,불광동,2018-04-11,북한산래미안아파트(1단지),638,114.9986,1,2010,60000,521.7454821189127,640
30106,1,11380,불광동,2018-04-11,라이프미성,248,84.65,9,1988,47500,561.1340815121087,640
30107,1,11380,불광동,2018-04-14,북한산현대힐스테이트3차아파트,641,84.98,3,2010,61300,721.3461991056719,640
30108,1,11380,불광동,2018-04-14,북한산현대힐스테이트3차아파트,641,84.98,12,2010,60000,706.0484819957637,640
30109,1,11380,불광동,2018-04-14,북한산현대힐스테이트3차아파트,641,84.98,1,2010,57000,670.7460578959755,640
30110,1,11380,불광동,2018-04-14,북한산 한양 수자인 아파트,636,59.69,8,2006,37800,633.271904841682,640
30133,1,11380,수색동,2018-04-08,수색자이 1단지,75,116.92,9,2009,73000,624.3585357509409,640
30134,1,11380,수색동,2018-04-12,대림한숲,415-1,114.18,8,2003,54500,477.3165177789455,640
30135,1,11380,수색동,2018-04-13,대림한숲,415-1,84.95100000000002,12,2003,47000,553.26011465433,640
30136,1,11380,수색동,2018-04-14,대림한숲,415-1,84.95100000000002,13,2003,48700,573.2716507162951,640
30137,1,11380,수색동,2018-04-14,대림한숲,415-1,59.895,4,2003,40700,679.5224977043158,640
30152,1,11380,신사동,2018-04-10,두산위브2차,371,84.99,8,2011,51000,600.0705965407695,640
30153,1,11380,신사동,2018-04-10,세민하이파크,40-2,40.88,4,2017,33500,819.4716242661448,640
30154,1,11380,신사동,2018-04-11,세민하이파크,40-2,40.19,14,2017,37500,933.0679273451108,640
30155,1,11380,신사동,2018-04-13,이랜드 타운아파트,367,59.982,4,2004,34000,566.8367176819712,640
30156,1,11380,신사동,2018-04-14,이랜드 타운아파트,367,84.9287,5,2004,40500,476.8705985138121,640
30165,1,11380,역촌동,2018-04-14,한양아트빌(77-3),77-3,43.15,5,2010,19500,451.9119351100811,640
30187,1,11380,응암동,2018-04-09,백련산힐스테이트1차,759,84.42,10,2011,52200,618.3368869936033,640
30188,1,11380,응암동,2018-04-11,백련산힐스테이트1차,759,84.37,9,2011,53000,628.1853739480857,640
30189,1,11380,응암동,2018-04-12,백련산힐스테이트1차,759,84.21,12,2011,58300,692.3168269801687,640
30190,1,11380,응암동,2018-04-12,백련산힐스테이트2차,760,84.37,11,2011,53800,637.6674173284342,640
30191,1,11380,응암동,2018-04-12,더 위일,81-173,50.64,9,2017,38000,750.3949447077409,640
30192,1,11380,응암동,2018-04-13,대주파크빌,669-1,108.8,6,2003,45000,413.6029411764706,640
30193,1,11380,응암동,2018-04-13,대운브랜뉴,118-12,70.5,8,2008,35000,496.45390070921985,640
30194,1,11380,응암동,2018-04-13,백련산힐스테이트 4차,764,59.98,11,2018,50000,833.6112037345782,640
30195,1,11380,응암동,2018-04-14,경향렉스빌,96-18,74.895,6,2004,38800,518.0586153948861,640
