,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
35670,1,11440,망원동,2018-09-30,한강2차대주피오레,499,99.16,1,2003,63000,635.3368293666801,665
35822,1,11440,공덕동,2018-10-01,래미안공덕4차,464,59.9,16,2005,91000,1519.1986644407345,665
35823,1,11440,공덕동,2018-10-02,공덕1삼성래미안,371,84.94,22,1999,120000,1412.7619496114905,665
35824,1,11440,공덕동,2018-10-05,공덕1삼성래미안,371,59.74,3,1999,81000,1355.8754603280884,665
35827,1,11440,노고산동,2018-10-03,현대벤처빌,107-36,31.57,12,2002,26500,839.4044979410833,665
35833,1,11440,도화동,2018-10-03,우성,82,128.315,4,1991,89500,697.5022405798231,665
35834,1,11440,도화동,2018-10-04,한화오벨리스크,555,49.87,6,2004,55000,1102.8674553839985,665
35841,1,11440,망원동,2018-10-01,성신,433-3,47.58,2,1976,27000,567.4653215636822,665
35842,1,11440,망원동,2018-10-02,영화블렌하임,517,107.33,3,2009,75500,703.4379949687878,665
35843,1,11440,망원동,2018-10-03,성원2,489,59.43,15,1999,44800,753.8280329799765,665
35844,1,11440,망원동,2018-10-04,성원1,420,59.4,10,1998,46000,774.4107744107745,665
35845,1,11440,망원동,2018-10-04,대상3,491,59.61,9,2000,46400,778.3928870994799,665
35853,1,11440,상수동,2018-10-05,래미안밤섬리베뉴 Ⅰ,402,84.99,9,2014,133000,1564.889987057301,665
35854,1,11440,상암동,2018-10-04,상암월드컵파크2단지,1637,59.84,6,2003,74500,1244.9866310160428,665
35855,1,11440,상암동,2018-10-04,상암월드컵파크2단지,1637,49.8,10,2003,64500,1295.1807228915663,665
35865,1,11440,서교동,2018-10-01,엠제이더퍼스트홍대,371-7,14.97,7,2018,25200,1683.3667334669337,665
35866,1,11440,서교동,2018-10-01,엠제이더퍼스트홍대,371-7,17.46,7,2018,25800,1477.6632302405499,665
35867,1,11440,서교동,2018-10-01,엠제이더퍼스트홍대,371-7,14.89,4,2018,25400,1705.8428475486903,665
35868,1,11440,서교동,2018-10-03,엠제이더퍼스트홍대,371-7,17.46,4,2018,24900,1426.1168384879725,665
35869,1,11440,서교동,2018-10-06,광남벨라스(1차),465-1,84.46,6,2004,59000,698.5555292446129,665
35870,1,11440,서교동,2018-10-06,메세나폴리스,490,142.034,22,2012,174500,1228.579072616416,665
35871,1,11440,서교동,2018-10-06,대우미래사랑,487,34.29,3,2005,28000,816.5645960921552,665
35880,1,11440,성산동,2018-10-06,풍림,600,114.87,19,2000,72000,626.7955079655262,665
35896,1,11440,아현동,2018-10-01,예미원,371-1,71.1,6,1970,55500,780.5907172995782,665
35897,1,11440,아현동,2018-10-01,마포래미안푸르지오4단지,777,59.905,4,2014,128000,2136.7164677405895,665
35898,1,11440,아현동,2018-10-02,예미원,371-1,104.32,7,1970,80000,766.8711656441718,665
35899,1,11440,아현동,2018-10-02,마포래미안푸르지오3단지,777,59.9236,16,2014,120000,2002.5499135565954,665
35900,1,11440,아현동,2018-10-06,마포래미안푸르지오1단지,777,84.5978,4,2014,140000,1654.8893706455722,665
35911,1,11440,용강동,2018-10-03,e편한세상마포리버파크,508,84.98,8,2016,147000,1729.818780889621,665
35916,1,11440,창전동,2018-10-01,서강예가,444,84.988,14,2007,104000,1223.7021697180778,665
35917,1,11440,창전동,2018-10-04,해모로,443,83.87100000000002,9,2007,103000,1228.0764507398262,665
35920,1,11440,토정동,2018-10-01,한강삼성,138,84.78,22,1997,94000,1108.752064166077,665
35923,1,11440,합정동,2018-10-02,한국프라우드,469,84.9747,4,2005,69000,812.0063971982249,665
35924,1,11440,합정동,2018-10-05,마포 한강 푸르지오,472,137.04,22,2015,156000,1138.353765323993,665
35925,1,11440,합정동,2018-10-05,마포 한강 푸르지오,472,137.04,21,2015,156000,1138.353765323993,665
35927,1,11440,현석동,2018-10-04,강변힐스테이트,222,114.99,6,2004,110000,956.604922167145,665
