,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
25808,1,11530,개봉동,2013-11-18,한마을,476,84.57,12,1999,36000,425.6828662646329,411
25809,1,11530,개봉동,2013-11-18,한진,478,84.96,2,2000,29500,347.22222222222223,411
25810,1,11530,개봉동,2013-11-20,신개봉삼환,170-30,59.81,19,2001,21800,364.48754388898175,411
25811,1,11530,개봉동,2013-11-21,개봉동현대아이파크,489,84.98,17,2006,42800,503.6479171569781,411
25812,1,11530,개봉동,2013-11-22,건영,Jan-47,84.41,8,1994,26200,310.38976424594244,411
25813,1,11530,개봉동,2013-11-23,현대홈타운,480,59.49,25,2001,27950,469.8268616574214,411
25814,1,11530,개봉동,2013-11-23,태경하이빌,367-2,82.31,4,2004,25500,309.8043980075325,411
25838,1,11530,고척동,2013-11-18,삼익(1단지),330,84.96,16,2001,25000,294.25612052730696,411
25839,1,11530,고척동,2013-11-19,고척LIG리가2차,340-1,59.95,3,2009,29900,498.74895746455377,411
25840,1,11530,고척동,2013-11-21,서울가든,141-1,54.61,6,1989,19000,347.9216260758103,411
25841,1,11530,고척동,2013-11-23,개봉청구,269-1,58.67,4,1993,12000,204.53383330492585,411
25898,1,11530,구로동,2013-11-17,우진체리쉬,Oct-97,67.21,12,2005,25700,382.3835738729356,411
25899,1,11530,구로동,2013-11-17,구로두산,1265,44.64,1,1998,18000,403.2258064516129,411
25900,1,11530,구로동,2013-11-17,새솔금호,108-2,59.9,14,1996,23650,394.8247078464107,411
25901,1,11530,구로동,2013-11-18,그린플러스 구로 해담채2,104-6,13.23,16,2013,13000,982.615268329554,411
25902,1,11530,구로동,2013-11-18,그린플러스 구로 해담채2,104-6,13.23,16,2013,13000,982.615268329554,411
25903,1,11530,구로동,2013-11-18,그린플러스 구로 해담채2,104-6,13.23,16,2013,13000,982.615268329554,411
25904,1,11530,구로동,2013-11-19,구로두산,1265,44.64,11,1998,20000,448.02867383512546,411
25905,1,11530,구로동,2013-11-19,삼성래미안,256-1,78.665,1,2004,42000,533.909616729168,411
25906,1,11530,구로동,2013-11-19,구로두산,1265,44.64,20,1998,20950,469.3100358422939,411
25907,1,11530,구로동,2013-11-20,보람쉬움,1271,81.0944,4,2003,33000,406.93315444716285,411
25908,1,11530,구로동,2013-11-20,중앙하이츠(1269),1269,59.73,11,2001,30300,507.28277247614267,411
25909,1,11530,구로동,2013-11-20,삼성래미안,256-1,110.18799999999999,5,2004,48000,435.6191236795296,411
25910,1,11530,구로동,2013-11-20,금호,49,59.96,19,1997,22000,366.91127418278853,411
25911,1,11530,구로동,2013-11-21,우성에비뉴,1284,84.958,7,2008,35600,419.03057981590905,411
25912,1,11530,구로동,2013-11-21,삼성래미안,256-1,78.665,14,2004,42000,533.909616729168,411
25913,1,11530,구로동,2013-11-21,극동,314,55.57,5,1984,20500,368.90408493791614,411
25914,1,11530,구로동,2013-11-22,우방,642-46,84.9,14,1993,25500,300.35335689045934,411
25915,1,11530,구로동,2013-11-22,구로두산,1265,44.64,12,1998,21000,470.4301075268817,411
25916,1,11530,구로동,2013-11-22,그린플러스 구로 해담채2,104-6,13.23,16,2013,13000,982.615268329554,411
25917,1,11530,구로동,2013-11-22,우원그린빌,110-9,84.206,9,2001,26300,312.3292876992138,411
25918,1,11530,구로동,2013-11-23,한신휴플러스(1280-0),1280,58.03,18,2007,35500,611.7525417887299,411
25961,1,11530,신도림동,2013-11-18,대림e-편한세상5,647,84.789,17,2003,51000,601.4931182110887,411
25962,1,11530,신도림동,2013-11-19,미성,290,66.03,10,1987,27500,416.4773587763138,411
25963,1,11530,신도림동,2013-11-20,우성3,637,84.75,14,1993,40700,480.23598820059,411
25964,1,11530,신도림동,2013-11-22,동아1,643,84.90799999999999,23,1999,44500,524.0966693362228,411
25965,1,11530,신도림동,2013-11-22,동아2,644,112.354,3,2000,60500,538.4766007440768,411
25966,1,11530,신도림동,2013-11-22,동아2,644,59.595,11,2000,35800,600.7215370416982,411
25967,1,11530,신도림동,2013-11-23,신도림3차푸르지오,435-10,82.8,10,2007,42000,507.24637681159425,411
25968,1,11530,신도림동,2013-11-23,동아2,644,59.595,16,2000,33800,567.161674637134,411
25988,1,11530,오류동,2013-11-18,다청림,193-16,59.61,3,2013,27400,459.6544203992619,411
25989,1,11530,오류동,2013-11-21,다청림(356),356,38.11,3,2013,18500,485.4368932038835,411
25990,1,11530,오류동,2013-11-22,금강(343),343,84.98299999999999,1,2003,38500,453.03178282715373,411
25991,1,11530,오류동,2013-11-23,삼천리,340,134.64,9,1998,41600,308.9720736779561,411
25992,1,11530,오류동,2013-11-23,영풍마드레빌,342,59.818999999999996,23,2002,27500,459.7201558033401,411
25999,1,11530,온수동,2013-11-21,온수힐스테이트,155,84.97,11,2010,39800,468.40061198069907,411
26000,1,11530,온수동,2013-11-23,온수힐스테이트,155,102.6,12,2010,47500,462.962962962963,411
