,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
3820,1,11170,도원동,2008-06-08,삼성래미안,23,84.69,9,2001,61400,724.9970480576219,127
3821,1,11170,도원동,2008-06-10,삼성래미안,23,59.94,10,2001,48000,800.8008008008009,127
3825,1,11170,보광동,2008-06-11,리버빌(삼성),151,84.74,1,2000,56700,669.1054991739438,127
3826,1,11170,보광동,2008-06-13,신동아1,448,84.93,2,1992,69000,812.4337689862239,127
3827,1,11170,보광동,2008-06-14,리버빌(삼성),151,59.7,14,2000,40000,670.0167504187605,127
3833,1,11170,산천동,2008-06-10,한강타운,204,59.69,11,2001,38500,644.9991623387502,127
3834,1,11170,산천동,2008-06-13,리버힐삼성,193,84.98,4,2001,59400,698.9879971758061,127
3836,1,11170,서빙고동,2008-06-12,그린파크(코오롱 하늘채),293,59.98,7,2000,45000,750.2500833611205,127
3839,1,11170,용산동2가,2008-06-11,한신,47-17,81.7,6,1981,55000,673.1946144430844,127
3845,1,11170,이촌동,2008-06-09,한가람,404,59.88,20,1998,61500,1027.0541082164327,127
3846,1,11170,이촌동,2008-06-11,한가람,404,114.96,9,1998,115500,1004.6972860125262,127
3847,1,11170,이촌동,2008-06-11,이촌코오롱(A),412,59.82,11,1999,56500,944.5001671681712,127
3848,1,11170,이촌동,2008-06-11,강촌,402,84.77,1,1998,79500,937.8317801108883,127
3849,1,11170,이촌동,2008-06-13,이촌코오롱(A),412,84.78,21,1999,84000,990.7997169143666,127
3850,1,11170,이촌동,2008-06-14,현대맨숀,301-162,99.13,5,1974,70000,706.143447997579,127
3851,1,11170,이촌동,2008-06-14,강촌,402,59.12,5,1998,55000,930.3112313937754,127
3852,1,11170,이촌동,2008-06-14,한강(대우),415,84.98,18,2000,92000,1082.6076723935043,127
3866,1,11170,이태원동,2008-06-13,청화1,22-2,104.66,7,1982,76000,726.1609019682783,127
3869,1,11170,한강로2가,2008-06-09,한강로대우아이빌,2-11,34.02,13,2004,18500,543.7977660199882,127
3872,1,11170,한강로3가,2008-06-09,철우,65-500,68.76,4,1978,73000,1061.6637579988364,127
3884,1,11170,효창동,2008-06-10,효창베네스,272,84.94,12,2002,52500,618.0833529550271,127
3887,1,11170,후암동,2008-06-10,후암미주,423-1,62.28,7,1980,44800,719.3320488118176,127
