,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
6701,1,11110,무악동,2017-07-30,현대,82,84.92,16,2000,64790,762.9533678756477,604
6759,1,11110,창신동,2017-07-31,창신쌍용1,702,54.7,2,1992,33000,603.290676416819,604
6770,1,11110,평창동,2017-07-31,크래스빌,46-1,175.81,5,2003,72000,409.5330185996246,604
6771,1,11110,평창동,2017-07-31,삼성,596,84.93,15,1998,45400,534.5578711880372,604
6779,1,11110,무악동,2017-08-01,인왕산아이파크,60,114.931,1,2008,80000,696.069815802525,604
6789,1,11110,숭인동,2017-08-01,종로중흥S클래스,202-3,17.811,10,2013,13400,752.3440570434002,604
6790,1,11110,숭인동,2017-08-01,종로청계힐스테이트,766,84.9478,18,2009,63500,747.5178874555903,604
6791,1,11110,숭인동,2017-08-02,삼전솔하임4차,318-2,15.09,11,2014,13800,914.5129224652087,604
6792,1,11110,숭인동,2017-08-05,종로센트레빌,2-1,84.92,1,2008,54800,645.3132359868112,604
6803,1,11110,창신동,2017-08-01,창신쌍용1,702,79.87,7,1992,43500,544.6350319268812,604
6804,1,11110,창신동,2017-08-02,창신쌍용2,703,106.62,9,1993,50000,468.95516788595006,604
6805,1,11110,창신동,2017-08-02,창신쌍용1,702,79.87,7,1992,44500,557.1553774884186,604
6806,1,11110,창신동,2017-08-03,창신쌍용1,702,54.7,1,1992,32250,589.5795246800731,604
6807,1,11110,창신동,2017-08-03,창신쌍용1,702,79.87,10,1992,45900,574.6838612745712,604
6808,1,11110,창신동,2017-08-05,창신쌍용2,703,106.62,3,1993,50000,468.95516788595006,604
6821,1,11110,평창동,2017-08-01,롯데낙천대,72,84.21,3,2001,51000,605.6287851799074,604
