,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
104396,1,11350,공릉동,2018-04-15,공릉 해링턴플레이스,106,99.917,12,2000,56500,565.469339551828,641
104397,1,11350,공릉동,2018-04-16,삼익2차아파트,754,83.40899999999999,15,2004,39500,473.56999844141524,641
104398,1,11350,공릉동,2018-04-17,청솔브레싱B동,380-10,83.4,2,2003,29800,357.31414868105514,641
104399,1,11350,공릉동,2018-04-17,두산힐스빌아파트,747,84.9,5,2000,48900,575.9717314487632,641
104400,1,11350,공릉동,2018-04-17,길성그랑프리텔아파트,753,71.848,2,2003,33500,466.2621088965594,641
104401,1,11350,공릉동,2018-04-18,대아2차아파트,492-1,84.87,11,2000,37650,443.6196535878402,641
104402,1,11350,공릉동,2018-04-19,태강아파트,81,49.6,3,1999,26600,536.2903225806451,641
104403,1,11350,공릉동,2018-04-19,노원 프레미어스 엠코,670-20,84.0261,11,2016,50000,595.0532037069435,641
104404,1,11350,공릉동,2018-04-19,동신아파트,745,114.98,12,1999,51300,446.16455035658373,641
104405,1,11350,공릉동,2018-04-20,태릉우성아파트,254,84.97,7,1985,44500,523.7142520889726,641
104406,1,11350,공릉동,2018-04-20,두산힐스빌아파트,747,60.0,22,2000,39000,650.0,641
104407,1,11350,공릉동,2018-04-21,태강아파트,81,49.6,15,1999,28800,580.6451612903226,641
104408,1,11350,공릉동,2018-04-21,비선아파트,109,48.6,15,1999,28500,586.4197530864197,641
104409,1,11350,공릉동,2018-04-21,두산힐스빌아파트,747,59.76,15,2000,37000,619.1432396251673,641
104503,1,11350,상계동,2018-04-15,수락리버시티4단지,1313,84.69,5,2009,43000,507.73408903058214,641
104504,1,11350,상계동,2018-04-16,상계주공10(고층),666,41.3,7,1988,30800,745.7627118644068,641
104505,1,11350,상계동,2018-04-16,양우,1299,86.2286,4,2002,42900,497.5147456876257,641
104506,1,11350,상계동,2018-04-16,상계우방유쉘,1295,84.97,3,2000,41800,491.9383311757091,641
104507,1,11350,상계동,2018-04-16,수락산벨리체,1265,114.92,3,2000,54400,473.37278106508876,641
104508,1,11350,상계동,2018-04-16,보람2단지,639,79.25,3,1988,40000,504.73186119873816,641
104509,1,11350,상계동,2018-04-16,상계신동아,463,59.4,11,1995,28800,484.8484848484849,641
104510,1,11350,상계동,2018-04-17,상계주공3(고층),730-2,59.28,7,1987,44500,750.6747638326585,641
104511,1,11350,상계동,2018-04-17,은빛1단지,1255,49.77,12,1998,28250,567.6110106489853,641
104512,1,11350,상계동,2018-04-17,상계주공5(저층),721,31.98,3,1987,36900,1153.8461538461538,641
104513,1,11350,상계동,2018-04-17,상계주공2(고층),740,58.01,8,1987,41000,706.7746940182727,641
