,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
56845,1,11710,가락동,2017-05-14,삼환,176,72.88,11,1984,59950,822.5850713501648,593
56846,1,11710,가락동,2017-05-15,그린아파트,1-7,55.62,6,1996,28500,512.4056094929881,593
56847,1,11710,가락동,2017-05-15,현대(6차),55,84.8,9,1991,55900,659.1981132075472,593
56848,1,11710,가락동,2017-05-16,가락(1차)쌍용아파트,140,59.92,13,1997,53900,899.5327102803739,593
56849,1,11710,가락동,2017-05-16,가락미륭아파트,138,83.58,14,1986,59500,711.892797319933,593
56850,1,11710,가락동,2017-05-16,가락금호아파트,95-1,59.91,12,1997,50400,841.261892839259,593
56851,1,11710,가락동,2017-05-16,대림,70-19,99.38,2,1988,59900,602.7369692090964,593
56852,1,11710,가락동,2017-05-16,가락(1차)쌍용아파트,140,84.69,1,1997,59500,702.5622859841776,593
56853,1,11710,가락동,2017-05-17,래미안파크팰리스,165,84.885,18,2007,82500,971.9031631030217,593
56854,1,11710,가락동,2017-05-17,성원상떼빌,80,141.17,14,2006,84500,598.5691010837998,593
56855,1,11710,가락동,2017-05-17,성원상떼빌,80,104.99,12,2006,59000,561.9582817411182,593
56856,1,11710,가락동,2017-05-17,가락미륭아파트,138,60.72,14,1986,47500,782.2793148880105,593
56857,1,11710,가락동,2017-05-17,극동,192,59.4,5,1984,57500,968.013468013468,593
56858,1,11710,가락동,2017-05-18,가락미륭아파트,138,83.58,10,1986,60000,717.8750897343863,593
56859,1,11710,가락동,2017-05-19,프라자,199,84.67,2,1985,62300,735.797803236093,593
56860,1,11710,가락동,2017-05-19,가락(1차)쌍용아파트,140,84.69,15,1997,71000,838.3516353760775,593
56861,1,11710,가락동,2017-05-19,가락(1차)쌍용아파트,140,59.92,17,1997,53000,884.5126835781041,593
56862,1,11710,가락동,2017-05-19,가락현대투웰브(101동),198-9,105.02,7,2005,51900,494.1915825557037,593
56863,1,11710,가락동,2017-05-20,가락(1차)쌍용아파트,140,84.69,1,1997,56700,669.5005313496281,593
56864,1,11710,가락동,2017-05-20,삼환,176,72.7,2,1984,58000,797.799174690509,593
56865,1,11710,가락동,2017-05-20,래미안파크팰리스,165,59.968,4,2007,69500,1158.9514407684098,593
56866,1,11710,가락동,2017-05-20,현대(60동),161-1,84.46,13,1991,63500,751.8351882547952,593
56867,1,11710,가락동,2017-05-20,대림,70-19,84.11,1,1988,50000,594.4596361907027,593
56868,1,11710,가락동,2017-05-20,우성,96-1,109.25,2,1986,76000,695.6521739130435,593
56869,1,11710,가락동,2017-05-20,래미안파크팰리스,165,84.936,2,2007,79800,939.5309409437693,593
56870,1,11710,가락동,2017-05-20,가락(1차)쌍용아파트,140,84.69,14,1997,66200,781.6743417168497,593
56871,1,11710,가락동,2017-05-20,성원상떼빌,80,99.6,3,2006,55000,552.2088353413654,593
56872,1,11710,가락동,2017-05-20,가락(1차)쌍용아파트,140,84.69,13,1997,67900,801.7475498878263,593
56873,1,11710,가락동,2017-05-20,가락(1차)쌍용아파트,140,84.69,5,1997,64800,765.1434643995749,593
56953,1,11710,거여동,2017-05-16,거여1단지,290,49.8,7,1997,39900,801.2048192771085,593
56954,1,11710,거여동,2017-05-16,쌍용스윗닷홈2차,27-5,105.24,15,2006,56500,536.8681109844166,593
56955,1,11710,거여동,2017-05-18,현대1차,362,84.64,8,1992,57000,673.4404536862004,593
56956,1,11710,거여동,2017-05-18,거여1단지,290,39.6,2,1997,30500,770.2020202020202,593
56957,1,11710,거여동,2017-05-19,거여5단지,294,59.74,2,1997,39300,657.8506863073318,593
56958,1,11710,거여동,2017-05-19,거여2단지효성,291,101.95,11,1997,69000,676.8023540951447,593
56959,1,11710,거여동,2017-05-20,현대3차,46,84.94,5,1993,47000,553.3317635978337,593
56960,1,11710,거여동,2017-05-20,쌍용스윗닷홈2차,27-5,105.24,5,2006,57200,543.5195743063474,593
56961,1,11710,거여동,2017-05-20,현대1차,362,74.83,7,1992,46400,620.0721635707604,593
56962,1,11710,거여동,2017-05-20,금호어울림,593,104.5,7,2003,60000,574.1626794258373,593
56963,1,11710,거여동,2017-05-20,거여4단지,293,59.73,9,1997,45000,753.3902561526871,593
56964,1,11710,거여동,2017-05-20,거여1단지,290,49.8,9,1997,38400,771.0843373493976,593
57000,1,11710,마천동,2017-05-15,아남,9,70.42,1,1992,36000,511.21840386253905,593
57001,1,11710,마천동,2017-05-16,송파파크데일2단지,607,84.99,11,2011,57000,670.6671373102719,593
57002,1,11710,마천동,2017-05-16,송파파크데일2단지,607,84.13,10,2011,59500,707.2387970997266,593
57003,1,11710,마천동,2017-05-17,삼익1,573,84.9,7,1996,42000,494.69964664310953,593
57004,1,11710,마천동,2017-05-17,송파파크데일2단지,607,84.99,11,2011,58500,688.3162725026474,593
57005,1,11710,마천동,2017-05-17,우방아파트,576,79.07,12,2002,46000,581.7629948147212,593
57006,1,11710,마천동,2017-05-17,송파파크데일1단지,582,59.91,3,2011,49500,826.2393590385578,593
57007,1,11710,마천동,2017-05-17,금호어울림,319,59.98,5,2006,45600,760.2534178059353,593
57008,1,11710,마천동,2017-05-18,아남,9,70.42,11,1992,40000,568.0204487361544,593
57009,1,11710,마천동,2017-05-18,삼익1,573,84.9,3,1996,42500,500.5889281507656,593
57010,1,11710,마천동,2017-05-18,송파파크데일2단지,607,84.86,3,2011,52900,623.3796841857177,593
57011,1,11710,마천동,2017-05-20,송파파크데일1단지,582,84.99,9,2011,57800,680.0800094128722,593
57012,1,11710,마천동,2017-05-20,금호어울림,319,59.98,1,2006,42800,713.571190396799,593
57101,1,11710,문정동,2017-05-14,현대2,58,84.96,8,1995,50500,594.3973634651601,593
57102,1,11710,문정동,2017-05-15,문정시영,145,39.69,4,1989,34600,871.756109851348,593
57103,1,11710,문정동,2017-05-15,문정래미안,1,120.97,14,2004,83800,692.7337356369347,593
57104,1,11710,문정동,2017-05-15,올림픽훼밀리타운,150,84.705,8,1988,88000,1038.899710760876,593
57105,1,11710,문정동,2017-05-15,뉴파크팰리스,128-10,57.88,5,2003,35500,613.3379405666897,593
57106,1,11710,문정동,2017-05-15,올림픽훼밀리타운,150,136.325,2,1988,108700,797.3592517880066,593
57107,1,11710,문정동,2017-05-15,올림픽훼밀리타운,150,136.325,13,1988,114000,836.2369337979095,593
57108,1,11710,문정동,2017-05-15,올림픽훼밀리타운,150,136.325,8,1988,116500,854.5754630478636,593
57109,1,11710,문정동,2017-05-15,문정래미안,1,120.97,13,2004,82000,677.8540133917501,593
57110,1,11710,문정동,2017-05-16,문정래미안,1,120.97,11,2004,86200,712.5733652971811,593
57111,1,11710,문정동,2017-05-16,건영1,72-3,84.81,13,1996,61000,719.2548048579176,593
57112,1,11710,문정동,2017-05-16,문정시영,145,39.69,12,1989,33000,831.4436885865458,593
57113,1,11710,문정동,2017-05-16,문정시영,145,39.69,12,1989,32400,816.3265306122449,593
57114,1,11710,문정동,2017-05-16,올림픽훼밀리타운,150,84.705,6,1988,88000,1038.899710760876,593
57115,1,11710,문정동,2017-05-17,현대1,3,123.61,6,1984,73500,594.6120864007767,593
57116,1,11710,문정동,2017-05-17,올림픽훼밀리타운,150,136.325,15,1988,113300,831.1021456079224,593
57117,1,11710,문정동,2017-05-17,올림픽훼밀리타운,150,136.325,11,1988,113000,828.9015220979278,593
57118,1,11710,문정동,2017-05-17,문정래미안,1,150.58,15,2004,93000,617.6119006508168,593
57119,1,11710,문정동,2017-05-18,건영1,72-3,84.81,11,1996,59000,695.6726801084777,593
57120,1,11710,문정동,2017-05-18,올림픽훼밀리타운,150,136.325,8,1988,112000,821.5661103979462,593
57121,1,11710,문정동,2017-05-18,올림픽훼밀리타운,150,136.325,12,1988,115000,843.5723454978911,593
57122,1,11710,문정동,2017-05-18,세양청마루,146,59.91,14,2004,44200,737.7733266566516,593
57123,1,11710,문정동,2017-05-18,올림픽훼밀리타운,150,117.585,6,1988,102500,871.7098269337076,593
57124,1,11710,문정동,2017-05-19,세양청마루,146,59.91,7,2004,40800,681.0215322984477,593
57125,1,11710,문정동,2017-05-19,현대1,3,84.98,11,1984,64000,753.1183807954812,593
57126,1,11710,문정동,2017-05-19,현대(62-5),62-5,54.6,10,1993,41500,760.07326007326,593
57127,1,11710,문정동,2017-05-19,올림픽훼밀리타운,150,84.705,11,1988,88000,1038.899710760876,593
57128,1,11710,문정동,2017-05-19,문정래미안,1,133.29,8,2004,79000,592.6926251031585,593
57129,1,11710,문정동,2017-05-19,건영1,72-3,84.81,6,1996,60000,707.4637424831977,593
57130,1,11710,문정동,2017-05-20,건영1,72-3,84.81,7,1996,59700,703.9264237707818,593
57131,1,11710,문정동,2017-05-20,문정대우푸르지오,19,84.82,12,2001,55800,657.8637113888234,593
57132,1,11710,문정동,2017-05-20,올림픽훼밀리타운,150,84.751,2,1988,92000,1085.5329140659107,593
57133,1,11710,문정동,2017-05-20,문정래미안,1,120.97,4,2004,80800,667.9341985616269,593
57134,1,11710,문정동,2017-05-20,건영1,72-3,84.81,8,1996,60000,707.4637424831977,593
57229,1,11710,방이동,2017-05-15,방이금호어울림,157,84.3,8,2001,59000,699.8813760379597,593
57230,1,11710,방이동,2017-05-16,옥산크리스탈,193-37,74.53,2,2001,48000,644.0359586743593,593
57231,1,11710,방이동,2017-05-17,세원아파트,169-2,57.56,4,2003,30800,535.0938151494092,593
57232,1,11710,방이동,2017-05-18,올림픽선수기자촌2단지,89,83.06,12,1988,114000,1372.5018059234287,593
57233,1,11710,방이동,2017-05-19,올림픽선수기자촌1단지,89,83.06,17,1988,109000,1312.3043582952082,593
57234,1,11710,방이동,2017-05-20,코오롱아파트,212-8,84.95,1,1991,57000,670.9829311359623,593
57235,1,11710,방이동,2017-05-20,올림픽선수기자촌3단지,89,135.99,15,1988,155000,1139.789690418413,593
57236,1,11710,방이동,2017-05-20,올림픽선수기자촌2단지,89,83.06,4,1988,110000,1324.3438478208523,593
57237,1,11710,방이동,2017-05-20,올림픽선수기자촌2단지,89,126.18,13,1988,145000,1149.1520050721192,593
57265,1,11710,석촌동,2017-05-14,석촌호수효성해링턴타워,24-3,15.8307,7,2015,27900,1762.3983778354716,593
57266,1,11710,석촌동,2017-05-15,비엔나빌,271-14,42.83,4,2016,36900,861.5456455755312,593
57267,1,11710,석촌동,2017-05-16,잠실한솔,285,84.87,12,2000,69500,818.8994933427595,593
57268,1,11710,석촌동,2017-05-19,예명,253-2,68.93,2,2001,44000,638.3287393007398,593
57299,1,11710,송파동,2017-05-14,송파삼성래미안아파트,162,126.4,3,2001,85000,672.4683544303797,593
57300,1,11710,송파동,2017-05-16,래미안송파파인탑,243,71.73,9,2012,78800,1098.5640596682001,593
57301,1,11710,송파동,2017-05-16,위례캐스빌,104-1,82.01,7,2003,41700,508.47457627118644,593
57302,1,11710,송파동,2017-05-16,성지,171,84.92,13,1992,54000,635.8926048045219,593
57303,1,11710,송파동,2017-05-16,가락삼익맨숀,166,84.82799999999997,6,1984,75000,884.1420285754706,593
57304,1,11710,송파동,2017-05-17,래미안송파파인탑,243,71.58,17,2012,77000,1075.7194747136073,593
57305,1,11710,송파동,2017-05-17,한양아파트,119,105.52,7,1983,77250,732.0887035633056,593
57306,1,11710,송파동,2017-05-17,송파삼성래미안아파트,162,79.7,6,2001,69500,872.0200752823087,593
57307,1,11710,송파동,2017-05-18,래미안송파파인탑,243,53.59,4,2012,63000,1175.5924612800895,593
57308,1,11710,송파동,2017-05-18,한양아파트,119,105.52,9,1983,77500,734.4579226686884,593
57309,1,11710,송파동,2017-05-18,래미안송파파인탑,243,87.01,12,2012,86000,988.3921388346166,593
57310,1,11710,송파동,2017-05-18,송파삼성래미안아파트,162,126.4,5,2001,85000,672.4683544303797,593
57311,1,11710,송파동,2017-05-19,미성맨션,161,84.95,6,1985,73000,859.329017068864,593
57312,1,11710,송파동,2017-05-19,성지,171,84.92,10,1992,54500,641.7804992934526,593
57313,1,11710,송파동,2017-05-19,2차한양아파트,151,64.26,12,1984,67000,1042.6392779333955,593
57314,1,11710,송파동,2017-05-20,래미안송파파인탑,243,53.36,20,2012,65000,1218.1409295352323,593
57315,1,11710,송파동,2017-05-20,래미안송파파인탑,243,64.99,5,2012,72000,1107.8627481150947,593
57316,1,11710,송파동,2017-05-20,가락삼익맨숀,166,84.82799999999997,6,1984,77000,907.7191493374831,593
57317,1,11710,송파동,2017-05-20,가락삼익맨숀,166,108.338,1,1984,80000,738.4297291808969,593
57436,1,11710,신천동,2017-05-14,파크리오,17,84.79,2,2008,96500,1138.1059087156505,593
57437,1,11710,신천동,2017-05-15,미성,17-6,75.09,2,1981,101500,1351.7112797975763,593
57438,1,11710,신천동,2017-05-15,파크리오,17,59.95,19,2008,88500,1476.230191826522,593
57439,1,11710,신천동,2017-05-15,파크리오,17,84.79,13,2008,100000,1179.3843613633683,593
57440,1,11710,신천동,2017-05-15,파크리오,17,84.79,1,2008,93000,1096.8274560679324,593
57441,1,11710,신천동,2017-05-15,파크리오,17,84.79,7,2008,96000,1132.2089869088336,593
57442,1,11710,신천동,2017-05-15,파크리오,17,84.79,8,2008,102000,1202.9720485906355,593
