,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
13756,1,11305,미아동,2016-01-25,에스케이북한산시티,1353,84.92,11,2004,37000,435.70419218087613,525
13757,1,11305,미아동,2016-01-25,에스케이북한산시티,1353,59.98,20,2004,32400,540.1800600200067,525
13758,1,11305,미아동,2016-01-25,삼성래미안트리베라2단지,812,84.29,20,2010,50700,601.494839245462,525
13759,1,11305,미아동,2016-01-27,삼각산아이원,1357,84.705,4,2003,37000,436.81010566082284,525
13760,1,11305,미아동,2016-01-27,벽산라이브파크,1354,114.68,3,2004,38500,335.71677711893966,525
13761,1,11305,미아동,2016-01-28,에스케이북한산시티,1353,59.98,2,2004,30300,505.1683894631544,525
13762,1,11305,미아동,2016-01-29,경남아너스빌(1356-0),1356,114.92200000000001,14,2003,44800,389.8296235707697,525
13763,1,11305,미아동,2016-01-30,삼성래미안트리베라2단지,812,113.89,13,2010,60000,526.8241285450873,525
13787,1,11305,번동,2016-01-26,주공1단지,242,49.94,1,1991,21600,432.5190228273929,525
13788,1,11305,번동,2016-01-28,효성인텔리안,418-3,71.05,9,2005,27450,386.347642505278,525
13789,1,11305,번동,2016-01-28,기산그린,191,59.94,6,2000,24200,403.7370704037371,525
13790,1,11305,번동,2016-01-28,번동솔그린,136,84.6,11,1999,34500,407.8014184397163,525
13803,1,11305,수유동,2016-01-25,수유벽산2차,648,84.22,10,1994,35900,426.2645452386607,525
13804,1,11305,수유동,2016-01-25,수유벽산1차,205,63.78,4,1993,27000,423.3301975540922,525
13805,1,11305,수유동,2016-01-29,수유삼호,63,114.42,16,1998,37900,331.2357979374235,525
