,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
32581,1,11590,노량진동,2017-09-11,신동아리버파크,325,84.88,18,2001,54000,636.1922714420358,610
32601,1,11590,대방동,2017-09-10,현대홈타운2,506,84.94,5,1999,61750,726.9837532375794,610
32602,1,11590,대방동,2017-09-13,다운페라,393-26,62.91,2,2006,34600,549.992052137975,610
32603,1,11590,대방동,2017-09-14,주공2,503,59.97,7,1995,52000,867.1002167750543,610
32618,1,11590,동작동,2017-09-11,이수교KCC스위첸,332,120.71,4,2006,76500,633.7503106619171,610
32632,1,11590,본동,2017-09-11,삼성래미안,492,114.9855,16,2004,71000,617.46915915485,610
32633,1,11590,본동,2017-09-12,신동아,481,84.46,9,1993,54500,645.2758702344305,610
32634,1,11590,본동,2017-09-14,래미안트윈파크,494,84.94,25,2011,96000,1130.2095596891925,610
32635,1,11590,본동,2017-09-15,한강쌍용,150,59.64,17,1999,48000,804.8289738430583,610
32665,1,11590,사당동,2017-09-11,관악푸르지오102동,1152,114.69,12,2004,69500,605.9813410061906,610
32666,1,11590,사당동,2017-09-12,삼성래미안,1133,60.739,5,2003,58700,966.4301354977856,610
32667,1,11590,사당동,2017-09-12,신동아4,105,59.89,14,1993,55400,925.0292202371013,610
32668,1,11590,사당동,2017-09-12,이수역리가,1157,84.7236,6,2013,74000,873.4284190001368,610
32669,1,11590,사당동,2017-09-12,대림(169-8),169-8,59.67,3,1990,54000,904.9773755656108,610
32670,1,11590,사당동,2017-09-14,극동(105),105,84.32,8,1993,58300,691.4136622390893,610
32671,1,11590,사당동,2017-09-14,극동(105),105,59.25,5,1993,57000,962.0253164556962,610
32672,1,11590,사당동,2017-09-14,이수역리가,1157,84.84700000000002,16,2013,72500,854.4792391009697,610
32673,1,11590,사당동,2017-09-15,사당우성2,105,59.89,7,1993,57500,960.0935047587243,610
32674,1,11590,사당동,2017-09-16,사당우성2,105,84.66,12,1993,70500,832.7427356484762,610
32675,1,11590,사당동,2017-09-16,삼성래미안,1133,84.96700000000001,4,2003,65000,765.0028834724068,610
32676,1,11590,사당동,2017-09-16,경남아너스빌1차,1134,59.9,5,1997,41500,692.8213689482471,610
32677,1,11590,사당동,2017-09-16,사당롯데캐슬2차,1149,84.766,8,2004,65800,776.2546303942618,610
32709,1,11590,상도1동,2017-09-13,노블리움(466-0),466,68.2,2,2003,35500,520.5278592375366,610
32727,1,11590,상도동,2017-09-11,중앙하이츠빌,415,123.6025,10,2003,72500,586.5577152565684,610
32728,1,11590,상도동,2017-09-11,래미안상도3차,431,84.96,9,2004,74000,870.9981167608287,610
32729,1,11590,상도동,2017-09-12,힐스테이트 상도 센트럴파크,531,84.7835,8,2012,81000,955.3745717032206,610
32730,1,11590,상도동,2017-09-12,두산위브트레지움2차,535,59.7852,10,2016,64000,1070.4990532773998,610
32731,1,11590,상도동,2017-09-13,힐스테이트 상도 프레스티지,533,84.884,4,2013,73300,863.5314075679751,610
32732,1,11590,상도동,2017-09-13,힐스테이트 상도 프레스티지,533,84.92200000000003,8,2013,73000,859.6123501566141,610
32733,1,11590,상도동,2017-09-13,건영,414,32.8,13,1997,29900,911.5853658536586,610
32734,1,11590,상도동,2017-09-13,삼환나우빌(520-0),520,121.346,1,2007,61500,506.815222586653,610
32735,1,11590,상도동,2017-09-14,약수맨션,211-1,131.47,10,1980,51000,387.92119875256714,610
32736,1,11590,상도동,2017-09-14,상도 휴엔하임,363-164,14.7,10,2016,16400,1115.6462585034014,610
32737,1,11590,상도동,2017-09-14,아이파크,416,84.96,11,2004,57000,670.9039548022599,610
32738,1,11590,상도동,2017-09-14,종인아네스트,409-3,58.76,5,2010,34400,585.432266848196,610
32739,1,11590,상도동,2017-09-15,중앙하이츠빌,415,84.9794,2,2003,53950,634.8597424787655,610
32740,1,11590,상도동,2017-09-15,삼성래미안2,421,84.796,8,2003,59000,695.7875371479786,610
32741,1,11590,상도동,2017-09-15,대우유로카운티,420,142.129,15,2003,67000,471.4027397645801,610
32742,1,11590,상도동,2017-09-15,중앙하이츠빌,415,123.6025,14,2003,66700,539.633098036043,610
32743,1,11590,상도동,2017-09-15,중앙하이츠빌,415,123.6025,16,2003,65800,532.3516919156166,610
32744,1,11590,상도동,2017-09-15,포스코더샵,521,84.992,8,2007,72800,856.551204819277,610
32745,1,11590,상도동,2017-09-16,삼성래미안2,421,84.796,2,2003,54500,642.718996179065,610
32746,1,11590,상도동,2017-09-16,힐스테이트 상도 센트럴파크,531,84.7835,14,2012,79500,937.6824500050127,610
32747,1,11590,상도동,2017-09-16,힐스테이트 상도 프레스티지,533,84.884,14,2013,78000,918.9010885443664,610
32748,1,11590,상도동,2017-09-16,동원베네스트,528,84.958,12,2008,64500,759.1986628687116,610
32749,1,11590,상도동,2017-09-16,삼성래미안2,421,84.796,2,2003,56500,666.305014387471,610
32796,1,11590,신대방동,2017-09-10,보라매아카데미타워,395-69,115.54,24,1998,56000,484.6806300848191,610
32797,1,11590,신대방동,2017-09-10,보라매나산스위트,395-68,218.61,14,1996,83500,381.95873930744244,610
32798,1,11590,신대방동,2017-09-11,롯데낙천대,713,55.4561,16,2003,52500,946.6947729825935,610
32799,1,11590,신대방동,2017-09-11,해태보라매타워,708,59.94,5,1996,38500,642.308975642309,610
32800,1,11590,신대방동,2017-09-11,롯데낙천대,713,55.4561,2,2003,47000,847.517225336798,610
32801,1,11590,신대방동,2017-09-12,신대방경남,712,137.15,2,2003,66000,481.2249362012395,610
32802,1,11590,신대방동,2017-09-14,경남교수,710,113.93,11,2001,69500,610.0236987623979,610
32803,1,11590,신대방동,2017-09-15,우성1,565,66.69,6,1988,46500,697.2559604138552,610
32804,1,11590,신대방동,2017-09-16,현대,707,84.57,16,1996,57500,679.9101336171219,610
32805,1,11590,신대방동,2017-09-16,경남교수,710,84.94,5,2001,60000,706.3809748057453,610
32806,1,11590,신대방동,2017-09-16,롯데낙천대,713,55.4561,8,2003,50000,901.6140695072319,610
32827,1,11590,흑석동,2017-09-12,흑석한강푸르지오,336,115.95,6,2012,105000,905.5627425614489,610
32828,1,11590,흑석동,2017-09-12,흑석한강푸르지오,336,115.98,1,2012,98000,844.9732712536644,610
32829,1,11590,흑석동,2017-09-15,흑석한강푸르지오,336,84.98,11,2012,89700,1055.5424805836667,610
32830,1,11590,흑석동,2017-09-16,한강현대,28,66.225,7,1988,72500,1094.7527368818423,610
32831,1,11590,흑석동,2017-09-16,한강현대,28,83.475,3,1988,77000,922.4318658280923,610
