,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
1,1,11560,당산동,2006-01-14,강변래미안,376,79.43,9,2002,41000,516.1777665869319,1
2,1,11560,당산동,2006-01-14,강변래미안,376,55.91,16,2002,30000,536.5766410302272,1
21,1,11560,당산동2가,2006-01-08,대우,16-1,31.73,8,1999,7950,250.55152852190355,1
22,1,11560,당산동2가,2006-01-08,대우,16-1,31.73,9,1999,8100,255.27891585250552,1
23,1,11560,당산동2가,2006-01-13,현대,164,82.77,19,1994,30700,370.9073335749668,1
31,1,11560,당산동3가,2006-01-09,한양,2-6,84.93,9,1986,27850,327.9171082067585,1
32,1,11560,당산동3가,2006-01-12,동부센트레빌,561,114.96,22,2003,58000,504.52331245650663,1
34,1,11560,당산동4가,2006-01-08,현대3,88,84.5,5,1988,28500,337.27810650887574,1
35,1,11560,당산동4가,2006-01-09,현대3,88,84.5,8,1988,31700,375.14792899408286,1
36,1,11560,당산동4가,2006-01-10,현대5,30-1,59.75,16,2000,27900,466.9456066945607,1
37,1,11560,당산동4가,2006-01-10,현대5,30-1,84.69,7,2000,40500,478.2146652497343,1
38,1,11560,당산동4가,2006-01-11,한강아파트,29,59.4,7,1999,18400,309.76430976430976,1
39,1,11560,당산동4가,2006-01-14,당산2차삼성,94-1,59.76,3,1997,20670,345.8835341365462,1
68,1,11560,당산동5가,2006-01-09,당산2효성타운,13,84.38,9,2001,47500,562.9296041716046,1
79,1,11560,대림동,2006-01-10,현대2,785,84.74,15,1992,24400,287.93957989143263,1
80,1,11560,대림동,2006-01-13,현대3,608-1,84.89,17,1997,32600,384.02638708917425,1
97,1,11560,도림동,2006-01-08,한라,231-1,59.85,12,1998,15000,250.6265664160401,1
98,1,11560,도림동,2006-01-12,도림청구,221-1,126.65,6,1997,35500,280.3000394788788,1
99,1,11560,도림동,2006-01-13,동아,165-1,59.93,22,2000,18000,300.3504088102787,1
109,1,11560,문래동5가,2006-01-13,문래대림,1,59.96,13,2000,17100,285.19012675116744,1
