,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
7845,1,11545,독산동,2012-11-26,진도3차아파트,1136,79.71,18,1999,30000,376.3643206624012,360
7846,1,11545,독산동,2012-11-29,독산동중앙하이츠빌,1140,84.8768,1,2004,30000,353.45347609711956,360
7847,1,11545,독산동,2012-11-30,동양드림아파트,378-77,68.65,1,2002,18000,262.1995630007283,360
7882,1,11545,시흥동,2012-11-25,관악산벽산타운5,1013,114.84,16,2004,35000,304.7718564959944,360
7883,1,11545,시흥동,2012-11-25,칠성(952-7),952-7,70.65,1,2002,20400,288.7473460721868,360
7884,1,11545,시흥동,2012-11-26,벽산,1010,114.84,18,2000,28800,250.78369905956112,360
7885,1,11545,시흥동,2012-11-26,벽산,1010,59.94,9,2000,16000,266.93360026693364,360
7886,1,11545,시흥동,2012-11-29,관악산벽산타운5,1013,59.34,4,2004,21900,369.0596562184024,360
7887,1,11545,시흥동,2012-11-29,산호시티빌,999-1,41.58,12,2003,15800,379.99037999038,360
7888,1,11545,시흥동,2012-11-30,벽산,1010,84.99,16,2000,26275,309.1540181197788,360
7905,1,11545,시흥동,2012-12-01,관악산벽산타운5,1013,84.97,3,2004,27900,328.3511827703895,360
7906,1,11545,시흥동,2012-12-01,관악산벽산타운5,1013,114.84,16,2004,39000,339.60292580982235,360
7907,1,11545,시흥동,2012-12-01,벽산,1010,84.99,15,2000,28100,330.6271326038358,360
