,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
35406,1,11680,개포동,2014-03-31,성원대치2단지아파트,12,33.18,15,1992,31000,934.2977697408078,430
35407,1,11680,개포동,2014-03-31,성원대치2단지아파트,12,49.86,7,1992,53000,1062.9763337344566,430
35408,1,11680,개포동,2014-03-31,개포주공 4단지,189,41.99,5,1982,63400,1509.8833055489401,430
35433,1,11680,논현동,2014-03-31,마일스디오빌,Feb-58,36.29,6,2004,29000,799.1182143841279,430
35481,1,11680,대치동,2014-03-31,대치아이파크,888,59.96,18,2008,76500,1275.8505670446964,430
35482,1,11680,대치동,2014-03-31,동민맥스빌A동,938-11,84.9,5,2004,58500,689.0459363957597,430
35541,1,11680,도곡동,2014-03-30,한신(개포),464,59.48,3,1985,74350,1250.0,430
35542,1,11680,도곡동,2014-03-30,삼성,161,73.41,5,1994,79000,1076.147663806021,430
35543,1,11680,도곡동,2014-03-31,아카데미스위트1,467-7,122.07,30,2004,101500,831.4901286147293,430
35544,1,11680,도곡동,2014-03-31,도곡렉슬,527,134.9023,4,2006,178000,1319.473426324088,430
35588,1,11680,삼성동,2014-03-30,미켈란147,147-2,84.05,12,2004,80000,951.8143961927425,430
35611,1,11680,수서동,2014-03-31,삼성,747,84.97,2,1997,68000,800.2824526303401,430
35612,1,11680,수서동,2014-03-31,삼익,708,60.0,12,1992,50000,833.3333333333334,430
35613,1,11680,수서동,2014-03-31,삼익,708,49.2,1,1992,37500,762.1951219512194,430
35621,1,11680,신사동,2014-03-31,로데오현대,658,90.94,8,1998,59900,658.6760501429515,430
35661,1,11680,압구정동,2014-03-31,신현대12차,434,182.95,2,1982,207500,1134.1896693085544,430
35662,1,11680,압구정동,2014-03-31,"현대6차(78~81,83,84,86,87동)",456,144.2,11,1978,187000,1296.8099861303747,430
35663,1,11680,압구정동,2014-03-31,"현대7차(73~77,82,85동)",456,157.36,7,1979,220000,1398.0681240467716,430
35664,1,11680,압구정동,2014-03-31,"현대10차(201,202동)",436,151.93,7,1982,220000,1448.035279404989,430
35759,1,11680,자곡동,2014-03-31,강남한양수자인(4단지),BL-4,101.51,2,2014,64102,631.4845827997241,430
35760,1,11680,자곡동,2014-03-31,강남한양수자인(4단지),BL-4,114.46,5,2014,72285,631.5306657347545,430
35801,1,11680,청담동,2014-03-31,상지리츠빌5A,127-12,152.85,6,2001,112500,736.0157016683023,430
35802,1,11680,개포동,2014-04-01,우찬현대(1260-4),1260-4,103.94,5,2006,51300,493.553973446219,430
35803,1,11680,개포동,2014-04-01,삼익대청아파트,12,60.0,13,1992,59800,996.6666666666666,430
35804,1,11680,개포동,2014-04-01,주공2,140,25.27,3,1982,48400,1915.3146022952117,430
35805,1,11680,개포동,2014-04-02,개포주공 1단지,141,50.64,4,1982,80000,1579.778830963665,430
35806,1,11680,개포동,2014-04-02,현대2,654,131.83,9,1986,118000,895.0921641508002,430
35807,1,11680,개포동,2014-04-02,개포주공 4단지,189,50.39,3,1982,78000,1547.9261758285375,430
35808,1,11680,개포동,2014-04-03,시영,656,40.53,3,1984,57700,1423.6368122378485,430
35809,1,11680,개포동,2014-04-03,개포현대200동,655-1,82.2,2,1986,60000,729.92700729927,430
35810,1,11680,개포동,2014-04-03,개포6차우성아파트1동~8동,658-1,79.97,4,1987,67000,837.8141803176192,430
35811,1,11680,개포동,2014-04-04,시영,656,57.42,1,1984,81500,1419.3660745384882,430
35812,1,11680,개포동,2014-04-04,경남1,649,96.98,10,1984,89300,920.8084141060012,430
35813,1,11680,개포동,2014-04-04,개포주공 4단지,189,42.55,1,1982,63000,1480.6110458284372,430
35814,1,11680,개포동,2014-04-05,개포주공 4단지,189,35.64,5,1982,55500,1557.2390572390573,430
