,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
17088,1,11170,도원동,2018-01-19,삼성래미안,23,84.69,19,2001,77000,909.1982524501122,628
17094,1,11170,동빙고동,2018-01-18,노블캐슬,310-10,132.42,6,2008,132000,996.8282736746715,628
17096,1,11170,동자동,2018-01-18,센트레빌아스테리움서울,45,131.05,14,2013,90000,686.760778328882,628
17097,1,11170,동자동,2018-01-19,센트레빌아스테리움서울,45,145.2,20,2013,125000,860.8815426997246,628
17126,1,11170,문배동,2018-01-14,CJ나인파크,24-6,123.47,17,2007,90000,728.922005345428,628
17127,1,11170,문배동,2018-01-14,이안용산프리미어,3-3,109.74,13,2007,80000,728.9958082741025,628
17128,1,11170,문배동,2018-01-15,아크로타워,24-21,126.3,12,2007,84500,669.0419635787807,628
17129,1,11170,문배동,2018-01-15,CJ나인파크,24-6,123.47,16,2007,90000,728.922005345428,628
17130,1,11170,문배동,2018-01-15,용산KCC웰츠타워,11-10,84.68,36,2015,84000,991.9697685403872,628
17131,1,11170,문배동,2018-01-16,CJ나인파크,24-6,123.47,26,2007,90000,728.922005345428,628
17132,1,11170,문배동,2018-01-16,지오베르크,17-1,76.02,5,2004,58500,769.5343330702447,628
17133,1,11170,문배동,2018-01-16,용산KCC웰츠타워,11-10,84.03,32,2015,85000,1011.5434963703439,628
17134,1,11170,문배동,2018-01-16,프라임팰리스,24-8,13.69,15,2012,17000,1241.782322863404,628
17135,1,11170,문배동,2018-01-17,CJ나인파크,24-6,123.47,31,2007,90000,728.922005345428,628
17136,1,11170,문배동,2018-01-17,이안용산프리미어,3-3,110.14,12,2007,88000,798.983112402397,628
17137,1,11170,문배동,2018-01-17,리첸시아용산B,40-31,84.98,18,2010,84000,988.4678747940692,628
17138,1,11170,문배동,2018-01-18,이안용산프리미어,3-3,109.03,26,2007,82500,756.6724754654682,628
17139,1,11170,문배동,2018-01-18,용산KCC웰츠타워,11-10,97.83,19,2015,93000,950.6286415210059,628
17140,1,11170,문배동,2018-01-18,이안용산프리미어,3-3,109.03,22,2007,83600,766.7614418050077,628
17141,1,11170,문배동,2018-01-20,CJ나인파크,24-6,123.47,20,2007,92000,745.120272130882,628
17142,1,11170,문배동,2018-01-20,CJ나인파크,24-6,123.47,8,2007,85500,692.4759050781566,628
17143,1,11170,문배동,2018-01-20,아크로타워,24-21,126.3,10,2007,85000,673.0007917656374,628
