,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
6890,1,11215,광장동,2010-08-31,극동2,218-1,84.55,10,1989,75000,887.0490833826138,243
6904,1,11215,구의동,2010-08-31,현대프라임,631-1,59.82,17,1997,40500,677.0310932798395,243
6924,1,11215,자양동,2010-08-30,광진하나플러스,811,84.64,1,2005,41500,490.3119092627599,243
6928,1,11215,광장동,2010-09-01,광장현대9단지,576,84.96,15,1999,56500,665.0188323917138,243
6929,1,11215,광장동,2010-09-01,워크힐팰리스,125,104.42,6,2005,50000,478.83547213177553,243
6930,1,11215,광장동,2010-09-02,광나루현대,567,84.92,16,1996,54750,644.7244465379181,243
6931,1,11215,광장동,2010-09-02,현대파크빌,577,84.81,10,2000,65000,766.4190543567976,243
6932,1,11215,광장동,2010-09-03,광나루현대,567,84.92,19,1996,57500,677.1078662270372,243
6933,1,11215,광장동,2010-09-03,현대8(803동),569,59.94,3,1996,38000,633.9673006339673,243
6934,1,11215,광장동,2010-09-04,현대파크빌,577,84.81,19,2000,63000,742.8369296073575,243
6953,1,11215,구의동,2010-09-02,구의현대2단지,611,84.88,15,1996,52500,618.5202639019793,243
6959,1,11215,군자동,2010-09-02,일성파크,99,84.96,7,1996,39400,463.7476459510358,243
6960,1,11215,군자동,2010-09-02,일성파크,99,84.96,1,1996,37800,444.9152542372882,243
6963,1,11215,자양동,2010-09-01,한강우성,Jan-87,84.72,17,1993,55000,649.1973559962229,243
6964,1,11215,자양동,2010-09-01,경남아너스빌,666-28,59.79,2,1997,30000,501.75614651279477,243
6965,1,11215,자양동,2010-09-03,우성2,520-2,51.57,2,1989,31000,601.1246848943184,243
6966,1,11215,자양동,2010-09-03,자양힐101동,810,82.75,6,2005,39400,476.13293051359517,243
