,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
30237,1,11200,금호동1가,2017-07-10,벽산,633,59.9,10,2001,45500,759.5993322203673,601
30238,1,11200,금호동1가,2017-07-11,벽산,633,84.82,16,2001,55000,648.4319735911342,601
30239,1,11200,금호동1가,2017-07-11,금호삼성래미안,1500,59.95,10,2001,51000,850.7089241034195,601
30240,1,11200,금호동1가,2017-07-13,벽산,633,59.9,11,2001,45000,751.2520868113522,601
30241,1,11200,금호동1가,2017-07-15,벽산,633,114.57,3,2001,63700,555.991969974688,601
30242,1,11200,금호동1가,2017-07-15,벽산,633,114.57,15,2001,64800,565.593087195601,601
30274,1,11200,금호동2가,2017-07-11,금호자이1차,1215,84.97,5,2012,75000,882.6644698128752,601
30275,1,11200,금호동2가,2017-07-11,래미안하이리버,1217,59.99,15,2012,68000,1133.5222537089514,601
30276,1,11200,금호동2가,2017-07-12,래미안하이리버,1217,114.32,8,2012,95000,831.000699790063,601
30277,1,11200,금호동2가,2017-07-13,래미안하이리버,1217,59.99,13,2012,68800,1146.857809634939,601
30313,1,11200,금호동3가,2017-07-12,금호자이2차,700,84.9796,21,2012,69000,811.9595761806362,601
30314,1,11200,금호동3가,2017-07-12,두산,1331,116.81,3,1994,66000,565.0201181405702,601
30315,1,11200,금호동3가,2017-07-14,두산,1331,116.81,8,1994,67000,573.5810290214879,601
30316,1,11200,금호동3가,2017-07-14,두산,1331,116.81,2,1994,58900,504.23765088605427,601
30317,1,11200,금호동3가,2017-07-15,금호1차푸르지오,917,114.76,13,2005,71000,618.682467758801,601
30335,1,11200,금호동4가,2017-07-10,대우,800,84.71,12,2001,64000,755.5188289458152,601
30336,1,11200,금호동4가,2017-07-11,서울숲푸르지오,340,84.87,6,2007,81500,960.2922116177683,601
30337,1,11200,금호동4가,2017-07-12,서울숲푸르지오2차,235,59.862,15,2012,75000,1252.8816277438107,601
30338,1,11200,금호동4가,2017-07-14,서울숲푸르지오2차,235,84.898,9,2012,90000,1060.0956441847866,601
30339,1,11200,금호동4가,2017-07-15,대우,800,114.6,11,2001,92000,802.7923211169285,601
30374,1,11200,마장동,2017-07-11,세림,784,72.84,4,1986,47500,652.1142229544206,601
