,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
1439,1,11410,남가좌동,2006-09-04,창덕에버빌,105-1,120.5,8,1998,33000,273.8589211618257,35
1440,1,11410,남가좌동,2006-09-05,남가좌삼성,377,84.9,7,2000,34300,404.0047114252061,35
1441,1,11410,남가좌동,2006-09-06,남가좌동현대,376,84.78,11,1999,31400,370.3703703703704,35
1442,1,11410,남가좌동,2006-09-09,남가좌삼성,377,84.9,19,2000,32300,380.44758539458184,35
1443,1,11410,남가좌동,2006-09-09,남가좌동현대,376,84.78,3,1999,28150,332.0358575135645,35
1476,1,11410,미근동,2006-09-06,서소문,215,48.86,4,1971,16700,341.79287760949654,35
1482,1,11410,북가좌동,2006-09-03,북가좌삼호,449,84.57,7,1996,26400,312.16743526073077,35
1483,1,11410,북가좌동,2006-09-04,DMC현대아파트,453,59.91,9,2000,16500,275.4131196795193,35
1484,1,11410,북가좌동,2006-09-04,북가좌삼호,449,84.57,13,1996,28000,331.0866737613811,35
1485,1,11410,북가좌동,2006-09-05,세라,3-74,82.61,7,2002,17000,205.78622442803535,35
1486,1,11410,북가좌동,2006-09-05,DMC현대아파트,453,71.89,13,2000,18950,263.5971623313395,35
1487,1,11410,북가좌동,2006-09-08,DMC한양,431,65.34,2,1987,17450,267.0645852464034,35
1488,1,11410,북가좌동,2006-09-09,DMC한양,431,65.34,4,1987,16800,257.1166207529844,35
1489,1,11410,북가좌동,2006-09-09,DMC한양,431,65.34,13,1987,18000,275.4820936639118,35
1516,1,11410,북아현동,2006-09-03,두산,1009,59.96,14,1999,18500,308.5390260173449,35
1517,1,11410,북아현동,2006-09-03,두산,1009,59.96,9,1999,17500,291.8612408272181,35
1518,1,11410,북아현동,2006-09-09,두산,1009,59.96,15,1999,18300,305.20346897931955,35
1519,1,11410,북아현동,2006-09-09,북아현4차,189-24,87.76,4,2003,28300,322.4703737465816,35
1558,1,11410,영천동,2006-09-04,독립문삼호,100,84.78,1,1995,28500,336.1641896673744,35
1559,1,11410,영천동,2006-09-04,독립문삼호,100,108.63,8,1995,43500,400.4418668876001,35
1560,1,11410,영천동,2006-09-04,독립문삼호,100,84.78,11,1995,33000,389.242745930644,35
1561,1,11410,영천동,2006-09-06,독립문삼호,100,84.78,7,1995,33500,395.14036329322954,35
1576,1,11410,충정로3가,2006-09-08,충정리시온,465,45.89,20,2004,17000,370.45107866637613,35
1581,1,11410,현저동,2006-09-04,독립문극동(200-0),200,84.87,5,1998,37000,435.9608813479439,35
1582,1,11410,현저동,2006-09-06,독립문극동(200-0),200,84.87,10,1998,34450,405.9149287145045,35
1583,1,11410,현저동,2006-09-07,독립문극동(200-0),200,59.58,9,1998,26000,436.38804968110105,35
1609,1,11410,홍은동,2006-09-04,신원지벤스타3,392-11,141.08,2,2005,37516,265.9200453643323,35
1610,1,11410,홍은동,2006-09-04,홍은동벽산,455,58.64,13,1997,15750,268.58799454297406,35
1611,1,11410,홍은동,2006-09-04,두산,456,59.96,10,1997,16200,270.18012008005337,35
1612,1,11410,홍은동,2006-09-05,유원,22,84.6,10,1987,17600,208.03782505910166,35
1613,1,11410,홍은동,2006-09-05,풍림2,453-2,84.93,12,1990,25000,294.3600612268927,35
1614,1,11410,홍은동,2006-09-05,극동,454,84.92,1,1995,16500,194.30051813471502,35
1615,1,11410,홍은동,2006-09-05,홍은동벽산,455,84.96,14,1997,25300,297.78719397363466,35
1616,1,11410,홍은동,2006-09-08,극동,454,84.98,3,1995,18000,211.8145445987291,35
1617,1,11410,홍은동,2006-09-08,극동,454,84.92,6,1995,19300,227.27272727272728,35
1687,1,11410,홍제동,2006-09-03,홍제한양,82,120.14,15,1993,42500,353.75395372065924,35
1688,1,11410,홍제동,2006-09-04,인왕산어울림,467,133.9,5,2006,56360,420.9111277072442,35
1689,1,11410,홍제동,2006-09-05,홍제한양,82,120.14,11,1993,37000,307.9740302979857,35
1690,1,11410,홍제동,2006-09-05,청구3차,462,59.4,15,2001,20800,350.1683501683502,35
1691,1,11410,홍제동,2006-09-05,인왕산현대,460,59.93,15,2000,21300,355.4146504254964,35
1692,1,11410,홍제동,2006-09-05,홍제원현대(459-0),459,59.93,3,2000,19400,323.71099616218925,35
1693,1,11410,홍제동,2006-09-05,홍제현대,331,106.18,4,1992,36400,342.8140892823507,35
1694,1,11410,홍제동,2006-09-05,유원하나,454,58.77,13,1996,13200,224.60438999489534,35
1695,1,11410,홍제동,2006-09-05,서울맨션,315-7,49.78,1,1972,8000,160.70711128967457,35
1696,1,11410,홍제동,2006-09-06,성원,456,41.5,2,1998,10000,240.96385542168676,35
1697,1,11410,홍제동,2006-09-06,홍제한양,82,60.06,4,1993,19500,324.67532467532465,35
1698,1,11410,홍제동,2006-09-07,홍제삼성래미안,461,32.76,4,2001,11500,351.03785103785106,35
1699,1,11410,홍제동,2006-09-07,홍제원현대(459-0),459,114.72,17,2000,59500,518.6541143654115,35
1700,1,11410,홍제동,2006-09-07,문화촌현대,463,59.94,14,2002,18600,310.31031031031034,35
1701,1,11410,홍제동,2006-09-07,홍제한양,82,84.77,8,1993,32000,377.4920372773387,35
1702,1,11410,홍제동,2006-09-08,청구1차,453,84.78,12,1994,26800,316.11229063458364,35
1703,1,11410,홍제동,2006-09-08,홍제한양,82,60.06,5,1993,17200,286.38028638028635,35
1704,1,11410,홍제동,2006-09-08,유원하나,454,58.77,6,1996,14700,250.12761613067892,35
1705,1,11410,홍제동,2006-09-08,인왕산현대,460,84.9,7,2000,33500,394.5818610129564,35
1706,1,11410,홍제동,2006-09-09,홍제한양,82,84.77,14,1993,30500,359.7970980299634,35
1707,1,11410,홍제동,2006-09-09,홍제한양,82,120.14,12,1993,40000,332.94489761944396,35
1708,1,11410,홍제동,2006-09-09,홍제원현대(459-0),459,84.9,7,2000,34000,400.47114252061243,35
1709,1,11410,홍제동,2006-09-09,홍제한양,82,60.06,9,1993,17500,291.37529137529134,35
