,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
69750,1,11500,가양동,2020-12-28,가양6단지,1485,58.65,5,1992,79800,1360.613810741688,782
69751,1,11500,가양동,2020-12-28,가양6단지,1485,39.6,3,1992,59900,1512.6262626262626,782
69752,1,11500,가양동,2020-12-28,보광드림타운,448-10,112.83,9,2003,80000,709.031286005495,782
69753,1,11500,가양동,2020-12-29,가양2단지(성지),1461,39.6,11,1992,61500,1553.030303030303,782
69754,1,11500,가양동,2020-12-29,가양2단지(성지),1461,39.6,2,1992,59500,1502.5252525252524,782
69755,1,11500,가양동,2020-12-29,마곡 보타닉,235-4,59.8,4,2019,54000,903.0100334448161,782
69756,1,11500,가양동,2020-12-30,가양6단지,1485,49.5,6,1992,76000,1535.3535353535353,782
69757,1,11500,가양동,2020-12-31,강변,1475,34.44,13,1992,55000,1596.980255516841,782
69758,1,11500,가양동,2020-12-31,가양도시개발9-2단지,1490,39.6,11,1993,58000,1464.6464646464647,782
69759,1,11500,가양동,2020-12-31,가양강나루현대,448-1,59.76,15,1999,84000,1405.6224899598394,782
69790,1,11500,내발산동,2020-12-27,원다벨라빌,672-15,81.3332,9,2001,60000,737.706127387094,782
69791,1,11500,내발산동,2020-12-29,우장산힐스테이트,657,126.65,10,2005,146000,1152.7832609553889,782
69833,1,11500,등촌동,2020-12-28,등촌동아이파크,715,84.9958,13,2004,97300,1144.7624470856206,782
69834,1,11500,등촌동,2020-12-29,"등촌1,2단지주공아파트",687,41.85,15,1995,54000,1290.3225806451612,782
69835,1,11500,등촌동,2020-12-29,주공3,688,58.14,3,1995,79000,1358.7891296869625,782
69836,1,11500,등촌동,2020-12-29,주공3,688,58.14,6,1995,78500,1350.1891984864121,782
69837,1,11500,등촌동,2020-12-30,주공5,695,58.14,11,1995,77800,1338.1492948056416,782
69838,1,11500,등촌동,2020-12-30,삼성한사랑1,632-4,59.69,17,1997,67500,1130.8426872172893,782
69839,1,11500,등촌동,2020-12-31,부영,691-3,80.64,13,1994,92000,1140.873015873016,782
69840,1,11500,등촌동,2020-12-31,대동황토방2,713,59.93,8,2003,74000,1234.773902886701,782
69870,1,11500,마곡동,2020-12-29,한솔솔파크,716,59.81,5,2005,85000,1421.167028924929,782
69871,1,11500,마곡동,2020-12-30,마곡13단지힐스테이트마스터,748,84.9881,12,2017,130000,1529.625912333609,782
69872,1,11500,마곡동,2020-12-31,마곡13단지힐스테이트마스터,748,59.9825,7,2017,113000,1883.882799149752,782
69947,1,11500,방화동,2020-12-28,방화12도시개발공사,852,39.58,8,1994,41000,1035.8767054067712,782
69948,1,11500,방화동,2020-12-28,삼정코아,567-4,83.74,6,2004,50000,597.0862192500598,782
69949,1,11500,방화동,2020-12-28,방화12도시개발공사,852,59.34,10,1994,60000,1011.1223458038422,782
69950,1,11500,방화동,2020-12-29,방화5,814,33.18,9,1994,40000,1205.5455093429778,782
69951,1,11500,방화동,2020-12-29,신안네트빌1단지,868,84.0164,3,2002,65000,773.6584762022652,782
69952,1,11500,방화동,2020-12-29,신안네트빌1단지,868,57.7467,8,2002,56500,978.4108875485526,782
69953,1,11500,방화동,2020-12-29,마곡청구아파트,859,59.91,1,1998,60000,1001.5022533800702,782
69954,1,11500,방화동,2020-12-30,길훈,201-1,65.88,6,1989,70700,1073.163327261688,782
69955,1,11500,방화동,2020-12-30,방화5,814,39.6,12,1994,48500,1224.7474747474746,782
69956,1,11500,방화동,2020-12-30,방화5,814,39.6,9,1994,52300,1320.7070707070707,782
69957,1,11500,방화동,2020-12-30,방화12도시개발공사,852,39.58,11,1994,42500,1073.7746336533603,782
69958,1,11500,방화동,2020-12-30,동성,817,64.65,10,1993,67300,1040.9899458623356,782
69959,1,11500,방화동,2020-12-31,방화5,814,39.6,1,1994,45000,1136.3636363636363,782
69960,1,11500,방화동,2020-12-31,마곡현대아파트,863,84.95,1,1999,65000,765.1559741024132,782
69961,1,11500,방화동,2020-12-31,"월드메르디앙 201동,202동",879,84.93,10,2004,70800,833.6276933945602,782
69962,1,11500,방화동,2020-12-31,삼정코아,567-4,71.18,4,2004,43000,604.1022759202023,782
69963,1,11500,방화동,2020-12-31,장미,841,49.2,8,1994,50900,1034.5528455284552,782
69964,1,11500,방화동,2020-12-31,치현마을동일스위트리버,880,84.9829,5,2004,69700,820.1649978995774,782
70018,1,11500,염창동,2020-12-29,강서쌍용예가,308,84.9025,15,2014,108000,1272.0473484290803,782
70019,1,11500,염창동,2020-12-30,성원,295,114.12,11,2001,108000,946.372239747634,782
70020,1,11500,염창동,2020-12-30,e편한세상 염창,309,84.9529,4,2019,134900,1587.938728401267,782
70021,1,11500,염창동,2020-12-30,관음삼성,268,59.96,13,1997,84400,1407.6050700466978,782
70022,1,11500,염창동,2020-12-31,송촌,264-18,92.94,3,2005,79000,850.0107596298687,782
70023,1,11500,염창동,2020-12-31,동아,292,59.97,2,1998,71000,1183.925295981324,782
70024,1,11500,염창동,2020-12-31,동아3,258-1,84.87,3,1999,100000,1178.2726522917403,782
70025,1,11500,염창동,2020-12-31,현대3,291,83.71,3,1996,81000,967.6263289929519,782
70026,1,11500,염창동,2020-12-31,강변한솔솔파크,300,84.69,10,2005,105000,1239.8157987956076,782
70099,1,11500,화곡동,2020-12-28,토석아네스아파트,24-138,34.08,6,2012,18900,554.5774647887324,782
70100,1,11500,화곡동,2020-12-28,강서힐스테이트,1165,84.99,5,2015,129800,1527.2384986468996,782
70101,1,11500,화곡동,2020-12-28,우장산롯데,1148,59.97,9,2004,59500,992.162748040687,782
70102,1,11500,화곡동,2020-12-28,우장산롯데캐슬,1145,134.99,16,2003,138000,1022.2979479961477,782
70103,1,11500,화곡동,2020-12-28,경동엠파이어스테이트,1111-3,14.315,7,2012,12000,838.2815228781,782
70104,1,11500,화곡동,2020-12-29,화곡동복지,354-54,53.94,1,1974,20000,370.78235076010384,782
70105,1,11500,화곡동,2020-12-29,삼성,854-1,105.86,6,1997,38000,358.9646703192896,782
70106,1,11500,화곡동,2020-12-29,서부인터빌아파트,1074-18,84.1439,7,2002,51000,606.1045423375907,782
70107,1,11500,화곡동,2020-12-31,화곡푸르지오,1091,84.94,4,2002,97500,1147.869084059336,782
70108,1,11500,화곡동,2020-12-31,길성그랑프리텔,1157,59.84,7,2005,49800,832.2192513368983,782
70109,1,11500,화곡동,2020-12-31,프라임팰리스(1024-23),1024-23,84.62,7,2008,64500,762.2311510281257,782
