,date,cat,co,headline,text,url,week
89032,2008.05.25. 오후 11:48,부동산,세계일보,단독서울시 산하 SH공사 현행법 어겨가며 노사협상 물의,서울시 산하 SH공사가 파업 중인 임대아파트 관리원 노조와 협상을 타결 지으면서 관련법까지 어겨가며 ‘퍼주기’를 한 것으로 드러나 물의를 빚고 있다. SH공사는 무주택자의 주거안정 등을 위해 1989년 서울시가 3000억원을 들여 설립한 공기업으로 뉴타운 조성 장기전세주택 SHIFT 사업 등을 추진하고 있다. 25일 SH공사 노사에 따르면 공사 측은 관리 중인 임대아파트 단지의 비용절감 등을 위해 지난 14일 아파트 관리 업무를 전문 위탁업체에 맡겨 운영키로 한 결정에 반발해 파업 중인 관리원 노조와 34일 만에 협상을 타결 지었다. 공사 노사는 임대아파트 관리업무 민간위탁 시기를 당초 계획보다 한 달 연기해 조합원의 정리해고 일자를 이달 31일에서 6월30일로 바꾸기로 했다. 또 관리원 인력이 필요할 경우 해고된 노조원 중에서 우선 채용하기로 했다. 관리원 노조는 SH공사가 관리하는 시내 임대아파트 168개 단지 중 29개 단지에서 근무하는 199명으로 구성돼 있다. 나머지 139개 단지의 경우 현재 위탁업체에 용역을 맡긴 상태다. 공사는 그러나 협상 과정에서 수의계약과 관련된 법률을 어기고 무리하게 협상을 타결한 것으로 드러났다. 공사는 해고되는 노조원 199명이 만들게 될 종업원 지주회사 형식의 주택관리법인과 2년간 관리원 위탁용역등과 관련해 수의계약을 맺기로 했다. 공사 측은 주택관리법인과 계약을 맺을 경우 월 1500∼1600만원의 비용이 들 것으로 추정하고 있다. 여기에다 2년간 수의계약을 체결할 땐 최소 3억여원의 예산이 들어갈 것으로 예상하고 있다. 하지만 관련법에 따르면 지자체나 산하기관 등이 수의계약을 맺을 수 있는 사업은 건당 최대 5000만원 이하로 한정하고 있다. 공사 측은 또 “이번 협상 타결을 놓고 현 정부 들어 공공부문 구조조정 첫 신호탄으로 노동계 등의 큰 관심을 받았다”며 “협상 타결은 현재 진행 중인 타 사업장의 파업과 관련해 좋은 선례를 남긴 것으로 평가된다”고 자화자찬을 늘어놨다. 하지만 파업에 참여한 노조원들이 근무한 29개 단지를 제외한 다른 139개 단지의 경우 관리원 위탁 용역 계약때 대부분 입찰을 통해 계약을 체결한 것으로 나타났다. 이에 따라 공사 측이 협상 타결을 위해 관련법까지 어겨가면서 퍼주기를 했다는 지적이 나오고 있다. 또 노조원들이 만드는 법인에 대해 출자·운영자금을 4년 이내에 상환하는 조건으로 보증을 서주기로 한 데 이어 현재 영등포구 양평동 상록수 아파트 상가에 있는 99㎡ 규모의 노조 사무실을 2년간 무상임대해 주기로 하는 등 시민의 재산을 제멋대로 사용한 것으로 드러났다. 이에 대해 SH공사 관계자는 “수의계약을 맺기로 한 것은 노조원들에 대한 생계지원 대책의 하나로 이뤄진 것”이라며 “노조 사무실을 무상임대해 주는 것 역시 미분양된 곳을 이용하는 것”이라고 해명했다. 이귀전 기자 frei5922 segye.com ⓒ 세계일보＆세계닷컴 www.segye.com 저작자표시 비영리 변경금지 세계닷컴은 한국온라인신문협회 www.kona.or.kr 의 디지털뉴스이용규칙에 따른 저작권을 행사합니다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=022&aid=0001961571,125
89033,2008.05.25. 오후 11:09,부동산,아시아경제,서울시 준공업지 주거지화 합의된 바 없어,서울시내 준공업지역의 주거지화와 관련해 팽팽한 의견대립을 보여온 서울시와 서울시의회가 절충안 마련을 위한 논의에 나섰다. 하지만 아직까지 합의점을 찾지는 못했다.서울시 도시계획국 관계자는 지난 22일 단 한 차례 논의가 있었지만 시와 시의회 준공업특위와의 조례개정안에 대한 생각차가 커 협의점을 찾기가 쉽지는 않았다 며 산업시설 확보비율 등에 대해서는 논의를 이어갈 것 이라고 25일 밝혔다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=277&aid=0001983669,125
89034,2008.05.25. 오후 10:54,부동산,MBC,베스트리포트눈속임 분양,뉴스데스크 ＡＮＣ 새로 분양받은 아파트에 주차장도 없고 베란다 바로 앞에 묘지가 보인다면 그것도 나중에 이런 사실을 알게 됐다면 속았다는 기분이 들겠지요. 바로 주택공사가 분양한 아파트 얘기입니다. 노경진 기자가 취재했습니다. ＶＣＲ 올 10월 입주예정인 용인 구성의 주공아파트 단지입니다. 모두 35개 동 가운데 16개 동에 지하 주차장이 없습니다. 일부는 지상에도 주차장이 없습니다. 때문에 주차를 하려면 멀리 공용 주차장에 차를 대고 나와 오르막과 계단을 걸어 올라가야만 집에 다다를 수 있습니다. ＳＹＮ 이승철 분양자 그러면 장애인이나 무거운 짐이 있는 사람들은 그런 사람들은 아예 이용을 못하죠. 이 계단을 다 올라가야 하니깐. ＳＹＮ 조동윤 분양자 그런 사람들은 한 개 두 개 세 개 네 개 다섯 여섯 일곱 동을 돌아서 이렇게 와야.. 단지 뒤쪽의 이른바 로열층으로 더 높은 가격으로 분양된 아파트입니다 안방 베란다 코앞에 묘지가 훤히 보입니다. 단지 뒤쪽 6개 동은 콘크리트 옹벽으로 둘러싸였습니다. 베란다 한 가운데를 가로질러 높이 30센티미터의 턱이 설치돼 있습니다. ＩＮＴ 조동윤 분양자 이곳에 발코니 섀시 설치를 함으로 인해서 나중에 소비자들이 확장을 할 수 없게끔 발코니 공사를 하기 힘들게끔 만들어버리고.. 분양자들은 이런 사실을 전혀 몰랐다고 말합니다. ＩＮＴ 이승철 분양자 주공 측에서 제공하는 자료에서는 그걸 알 수가 없었어요. 작년 11월 30일 중앙 일간지에 실린 분양공고문입니다. 지하주차장이 없다는 내용도 묘지와 옹벽에 대한 설명도 없습니다. 사업시행자는 일간신문을 통해 정확한 분양 정보를 제공해야 합니다. 사업시행자인 대한주택공사는 샘플하우스를 방문한 사람에게 변경된 내용이 담긴 팸플릿을 배포했기 때문에 문제가 없다고 주장합니다. 신문 공고와 팸플릿을 비교해봤습니다. 신문 공고는 지하주차장과 아파트가 직접 연결되지 않았다고만 나와 있습니다. 그러나 나중에 만든 팸플릿은 지하 주차장이 없는 동도 있다고 설명을 끼워 넣었습니다. 신문 공고는 아파트 바깥에 법면이 있다고만 했지만 팸플릿은 콘크리트 옹벽이 설치된다고 덧붙였습니다. 신문 공고엔 없는 무연고 묘지에 대한 설명이 팸플릿에 새로이 등장했습니다. 대신 발코니 확장을 위해 벽이나 일부시설물을 변경할 수 있다는 말은 빠져있습니다. ＩＮＴ 대한주택공사 경기지역본부 담당자 신문 공고에는 법정 공고문이 나갔고요. 이것 팸플릿 은 입주민들의 이해와 세세한 것을 알려드리려고 추가한 것 아닙니까 그러나 팸플릿을 받은 사람도 바뀐 내용이 조그맣게 적혀있어 내용을 알기 힘들었다고 말합니다. 내용이 바뀌었다는 것을 주공은 따로 알리지 않았습니다. ＳＹＮ 대한주택공사 경기지역본부 담당자 이것이 수정공고할 사항은 아니라고 봅니다. ＩＮＴ 박희정 분양자 처음에 한 번 읽으면 거의 내용이 똑같은데 그 중간에 문구 하나가 더 들어가면 그걸 찾아낼 수 있는 사람이 얼마나 되겠습니까 주공 홈페이지엔 지금도 수정되지 않은 분양공고가 그대로 있습니다. 분양 개시 이틀 전에야 수정된 공고를 띄웠지만 내용이 수정됐다는 공지는 어디에도 찾을 수 없습니다. ＩＮＴ 박희정 분양자 국민을 상대로 사기 친 거 밖에라고 생각이 안 됩니다. 국민이 모르는 부분을 더 가르쳐줘야 하는데. 공기업 입장에서. 논란에 휩싸인 이 주공아파트는 용인 구성지구의 다른 주공아파트와 달리 분양가 상한제가 적용되지 않아서 같은 면적의 다른 아파트보다 분양가도 4천만 원가량 높은 것으로 드러났습니다. MBC 뉴스 노경진입니다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=214&aid=0000071503,125
89035,2008.05.25. 오후 9:36,부동산,한겨레,5월 26일 부동산 파일,한겨레 원주 흥업면 동양엔파트 572가구 동양메이저 건설부문은 원주시 흥업면 매지리에 남원주 동양엔파트 아파트 11개동 572채를 분양하고 있다. 공급면적 기준 110.34㎡ 144채 110.88㎡ 134채 111.31㎡ 111채 132.03㎡ 48채 132.36㎡ 49채 163.08㎡ 86채로 구성돼 있다. 용적률이 176.22%로 낮아 쾌적한 단지가 예상된다. 분양값은 3.3㎡당 470만 670만원대다. 입주는 2010년 5월이다. 본보기집은 중앙고속도로 남원주 나들목 인근에 있다. 033 733 7700 부산 ‘해운대 SK VIEW’ 183가구 에스케이건설 은 부산 해운대구 중1동 811번지 일대에 해운대 ‘해운대 SK VIEW’를 27일부터 분양한다. 지상29층짜리 2개동이며 109.23㎡ 82채 110.67㎡ 57채 178.66㎡ 44채 등 총 183채로 구성돼 있다. 지하철 2호선 중동역이 도보로 5분 거리이며 중동역 바로 옆에 이마트가 있다. 본보기집은 해운대구 좌동 장산역 네거리의 에스케이건설 ‘부산 주택문화관’ 안에 있다. 051 709 2626 부평 ‘부개역 푸르지오’ 1054가구 대우건설 은 인천 부평구 부개동 120 342번지에 ‘부개역 푸르지오’를 분양하고 있다. 지상 20 26층 12개동에 중소형·중대형이 골고루 모두 1054가구로 구성돼 있다. 수도권 전철 부개역이 걸어서 4분 거리다. 단지 전체 1층을 필로티로 조성하여 열린 공간을 확보했다. 천장 높이가 일반 아파트보다 10㎝ 높은 240㎝이다. 2010년 1월에 입주할 예정이다. 본보기집은 부천시청 바로 옆에 있다. 032 329 8777 ⓒ 한겨레 hp www.hani.co.kr 무단전재 및 재배포 금지 신뢰도 1위 믿을 수 있는 언론 한겨레 구독신청 하기 한겨레는 한국온라인신문협회 www.kona.or.kr 의 디지털뉴스이용규칙에 따른 저작권을 행사합니다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=028&aid=0001952672,125
89036,2008.05.25. 오후 9:36,부동산,한겨레,내집 늘리기 ‘공공택지 중대형’이 딱이네,한겨레 분양값 상한제 적용 시세보다 10 20% 부담 줄어 연말까지 소하·김포·별내등 수도권 5천여가구 청약 수도권 공공택지에 들어서는 중대형 아파트가 저렴한 값으로 집을 늘려갈 수 있는 ‘알짜’ 물량으로 떠오르고 있다. ‘공공택지 중대형’은 분양값 상한제를 적용받아 가격 경쟁력을 갖추고 있는데다 대단지의 장점을 아울러 띠고 있기 때문이다. 공공택지에서 상한제가 적용된 중대형 아파트는 시세차익 환수를 위한 채권입찰제 적용 대상이지만 실제로는 채권입찰 적용 여부가 시장 상황에 따라 달라지게 된다. 분양값과 주변 시세의 차이가 20% 이상이면 채권입찰이 적용되고 20% 미만이면 적용되지 않는다. 채권입찰 적용 여부와 관계없이 중대형은 주변 시세보다 10 20% 정도 싼값에 분양받을 수 있다는 뜻이다. 소하 김포 별내 관심 다음달 초 주택공사가 경기 광명 소하지구에서 중대형 ‘휴먼시아’를 선보인다. 두 블록에 짓는 124 166㎡형 1310가구가 분양되며 분양값은 아직 미정이다. 지난해 11월 소하지구에서 분양된 중소형 분양값이 3.3㎡당 900만원대 후반이었던 점을 고려하면 중대형 분양값은 1천만원선일 것으로 예상된다. 소하동 일대 중대형 아파트 시세가 3.3㎡당 1300원만대인 점을 고려할 때 이번에 분양될 아파트는 채권입찰제를 적용받을 가능성이 높다. 주공 판매기획팀 관계자는 “이달 말 열리는 분양가 상한제 심의를 통해 채권입찰제 여부와 금액이 정해질 예정”이라고 말했다. 6월에는 김포 한강새도시에서 처음 공급될 중대형이 눈길을 끈다. 우남건설이 공급할 ‘퍼스트빌’은 130 250㎡ 1202가구에 이른다. 분양값은 3.3㎡당 950만원 안팎으로 예상되며 최근 공급된 파주 새도시와 마찬가지로 채권입찰제는 적용되지 않을 전망이다. 새도시 분양값이 인근 아파트 시세보다 조금 높은 수준이기 때문이다. 하반기에는 남양주 별내새도시에서 첫 분양이 예정돼 있다. 호반건설이 110 149㎡ 892가구 쌍용건설이 전용 85㎡ 초과 중대형 651가구를 분양한다. 분양 시기는 모두 연말께다. 올해 초까지 별내새도시 인근에서 분양한 단지들의 분양값은 3.3㎡당 750만원 수준이었으며 12월 분양될 아파트 분양값도 이와 비슷하거나 다소 높은 정도로 예상된다. 역시 채권입찰제는 적용되지 않을 전망이다. 별내새도시는 그린벨트 일부를 해제해 개발하는 곳으로 쾌적한 환경이 돋보인다. 9월께 첫 분양 예정인 수원 광교새도시 중대형은 채권입찰제 적용 대상으로 확실시된다. 울트라건설이 112 149㎡ 1188가구를 내놓으며 분양값은 3.3㎡당 1천만 1100만원선으로 예상된다. 인근 용인시 성복동 일대 중대형 시세가 3.3㎡당 1400만원선이어서 채권 상한액이 꽤 높을 전망이다. 청약 전략 서울 서남부권 수요자라면 광명 소하지구를 적극 공략해볼 만하다. 소하지구 휴먼시아는 채권 입찰 상한액이 그다지 부담스럽지 않을 전망이다. 만일 주변 시세를 3.3㎡당 1300만원 분양값을 1천만원으로 확정한다고 가정하면 새 중대형 아파트의 실질 분양값은 1300만원의 80%인 1040만원이 된다. 이 경우 수요자가 부담할 ‘실질 채권 부담액’은 분양값 1천만원 을 초과하는 3.3㎡당 40만원이 되며 124㎡ 37평 당첨자가 부담할 총액은 1480만원이다. 실질 채권 부담액이란 당첨자가 채권 상한액을 매입한 뒤 시장에서 즉시 매각할 경우 회수할 있는 금액을 뺀 손실액을 뜻한다. 이 손실액은 시장 할인율에 따라 정해지는데 채권업계에서는 다음달 광명 아파트에서 2종 국민주택 채권이 발행될 경우 할인율은 최저 40%선이 될 것으로 보고 있다. 액면가 1천만원짜리 채권을 즉시 팔면 적어도 400만원을 돌려받을 수 있는 셈이다. 2년 전 판교 아파트 채권이 대량으로 쏟아질 당시에는 할인율이 37%였으나 이후 발행 물량이 거의 없어 희소성이 생기면서 할인율이 높아졌다. 따라서 앞의 가정을 적용하면 광명 휴먼시아 124㎡형 아파트의 채권 상한액은 3700만원 상한액 채권을 매입한 당첨자가 할인 매각을 통해 회수할 금액은 2220만원 1480만원 손실 이 되는 셈이다. 역시 채권입찰제가 확실시되는 광교새도시는 인근 용인 수원 일대에서 가장 큰 기대를 모으는 곳이다. 이에 따라 청약자는 채권 상한액이 얼마로 정해지든 상한액을 각오하고 경쟁해야 할 것으로 예상된다. 채권입찰이 적용된 아파트는 채권액을 많이 쓴 사람 순으로 당첨자를 선정하게 된다. 만일 채권 매입액이 같을 경우에는 추첨 방식으로 당첨자를 뽑게 된다. 채권입찰제가 적용되지 않는 김포 한강새도시와 남양주 별내새도시 중대형 아파트는 50% 물량은 추첨 방식 나머지 50% 물량은 청약 가점제 방식으로 당첨자를 선정한다. 청약 가점제는 △무주택 기간 △부양가족 수 △청약통장 가입 기간을 따져 84점 만점이다. 무주택자로서 김포와 별내 가점제 물량에 청약한다면 가점이 낮아도 당첨이 유력시되고 유주택자도 1순위로 청약할 경우 추첨으로 뽑힐 확률이 높을 것으로 예상된다. 김규정 부동산114 차장은 “김포나 별내새도시 모두 인기는 있겠지만 경쟁률이 크게 높지는 않을 전망”이라고 내다봤다. 최종훈 기자 cjhoon hani.co.kr ⓒ 한겨레 hp www.hani.co.kr 무단전재 및 재배포 금지 신뢰도 1위 믿을 수 있는 언론 한겨레 구독신청 하기 한겨레는 한국온라인신문협회 www.kona.or.kr 의 디지털뉴스이용규칙에 따른 저작권을 행사합니다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=028&aid=0001952671,125
89037,2008.05.25. 오후 9:36,부동산,한겨레,여수·순천·광양 분양시장 ‘훈풍’,한겨레 세계박람회 앞두고 물량 급증 전매제한 기간 단축도 호재로 전남 여수·순천·광양시 일대 분양 시장에 봄바람이 불고 있다. 오는 2012년 여수세계박람회 개최를 앞두고 주택 수요가 늘어날 것으로 예상되면서 새 아파트들이 속속 분양된다. 6월29일부터 지방 공공택지 아파트 전매 제한 기간이 종전 3 5년에서 1년으로 단축되는 것도 호재로 작용할 전망이다. 여수에서는 신영이 이달 말 웅천택지지구에서 ‘웅천신영지웰’을 선보일 예정이다. 분양 물량은 1차분 83 115㎡짜리 1084 가구로 상한제가 적용돼 분양값은 3.3㎡당 570만 600만원으로 예상된다. 웅천지구는 바닷가에 접한 해양관광 복합단지로 개발할 예정이어서 지역민들의 기대감이 높은 곳이다. 순천에서는 롯데기공이 왕지동에 짓는 ‘순천 롯데인벤스가’ 2차분 114 219㎡ 441가구를 분양 중이다. 1차분 720가구와 함께 입주가 내년 7월로 빠른 편이다. 생태공원인 조례호수공원과 가깝고 봉화산 자락에 들어서 조망권이 우수하다. 자금 여력이 부족한 수요자를 위해 계약금을 일괄 1500만원으로 낮췄다. 삼환기업은 순천시 매곡동에 ‘삼환나우빌’ 116 175㎡ 945가구를 오는 7월 분양할 예정이다. 순천고속터미널과 근접하고 순천북초교 삼산중 순천여중 등과 가까워 교육여건도 좋은 편이다. 이 밖에 대주건설은 순천시 해룡면 상삼리에 짓는 ‘대주피오레’ 142 185㎡ 중대형 284가구를 올 12월께 분양할 예정이다. 광양시 중동에서는 대광건설이 짓는 ‘대광 로제비앙’ 99∼142㎡형 2차 500가구 3차 540가구 등 1040가구가 하반기 분양을 기다리고 있다. 인근에 시청과 병원 마트 등 공공·편의시설이 많다. 여수·순천·광양 일대는 호남뿐만 아니라 영남지역으로도 빠르고 쉽게 연결 될 수 있는 광역교통망을 갖춘 곳이다. 남해고속도로가 통과하고 있으며 광주와 부산을 연결하는 경전선 철도 익산과 여수를 연결하는 전라선이 관통하고 있고 여수공항도 교통 핵심축으로 기능하고 있다. 여기에다 2011년에는 여수세계박람회를 앞두고 전라선 복선 전철화 사업이 완료되면서 서울에서 여수를 잇는 고속철도 KTX 가 개통될 예정이다. 최종훈 기자 ⓒ 한겨레 hp www.hani.co.kr 무단전재 및 재배포 금지 신뢰도 1위 믿을 수 있는 언론 한겨레 구독신청 하기 한겨레는 한국온라인신문협회 www.kona.or.kr 의 디지털뉴스이용규칙에 따른 저작권을 행사합니다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=028&aid=0001952670,125
89038,2008.05.25. 오후 8:46,부동산,SBS,뉴타운발 전세난 심화…세입자들 어디로 가나,8뉴스 앵커 서울 일부지역의 뉴타운 사업이 본격화되면서 기존에 살던 서민들 특히 세입자들이 큰 위기에 처했습니다. 이주 수요가 한꺼번에 몰리면서 전세 대란이 나타나는 것입니다. 이병희 기자가 취재했습니다. 기자 서울 왕십리에서 7년째 전세로 살고 있는 51살 황 모 씨. 요즘 이사 걱정에 밤잠을 설치고 있습니다. 왕십리 뉴타운 개발을 앞두고 철거가 곧 시작될 예정인데 전셋집 찾기가 어렵기 때문입니다. 황 모 씨 서울 상왕십리동 한꺼번에 여기저기서 재개발이 된다고 하니까 이사 가는 사람은 많고 나와있는 물건은 없고 그러니까 전세값은 전세값대로 오르고 방은 없고 그렇죠. 이렇게 왕십리와 가재울 아현과 흑석 등 뉴타운 5곳에서만 올해 2만 가구의 이주 수요가 예상됩니다. 이사를 가야할 사람들이 한꺼번에 몰리자 주변 지역의 전세는 많게는 5천만 원까지 급등했습니다. 공인중개사 작년에 방 2개에 5천만 원 하던게 지금은 7천 8천만 원에도 없어요. 전세는 전혀 없어요. 나오지도 않아요. 이렇다보니 세입자 대부분은 뉴타운을 떠나 서울 외곽으로 쫓겨나게 됐습니다. 전영진 부동산 전문가 동시다발적으로 이사를 갈 수 밖에 없고요. 그렇게 되면 전세가격이 올라가고 매매 가격이 올라가서 뉴타운 재개발 지역에 있는 서민들은 서울에 지정착하지 못하는 그런 상황이 만들어 질 것 같습니다. 뉴타운발 전세난은 분양가 상한제를 피하기 위해 조합들이 지난해 말 앞다퉈 관리처분인가 신청을 한 게 원인입니다. 그러나 국토해양부와 서울시는 뉴타운 개발 지역의 이주 수요를 분산시킬 마땅한 방안이 없어 저소득층의 전세난은 당분간 계속될 것으로 보입니다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=055&aid=0000129553,125
89039,2008.05.25. 오후 8:39,부동산,파이낸셜뉴스,부동산세제 완화되면 침체된 주택거래 숨통,한나라당이 올해 가을 정기국회에서 종합부동산세 부과대상 아파트를 공시가격 기준 현행 6억원 초과에서 9억∼10억원 초과로 상향 조정하고 거래세율도 인하하는 방안을 추진키로 함에 따라 향후 주택시장에 미칠 영향에 관심이 쏠리고 있다. 한나라당이 추진키로 한 부동산 세제 개편방안은 종합부동산세 부과대상을 상향 조정하는 것 외에 취득세와 등록세를 일원화해 세율을 2%정도로 낮추고 1가구 1주택 양도세 면제 및 1가구2주택자는 과표구간별로 최대 35%까지 낮추는 방안이 담겨 있다. 부동산 전문가들은 이 같은 조치가 동맥경화에 빠져 있는 주택거래에 어느 정도 숨통을 틔울 수는 있으나 침체된 부동산 시장을 정상화하는 데는 한계가 있다고 지적했다. 우선 종합부동산세 부과대상 주택이 6억원 초과에서 9억원 초과로 상향 조정될 경우 전국적으로 16만여 가구가 혜택을 받을 것으로 보인다. 특히 6억원 초과∼9억원 초과 주택이 대부분 서울 강남권에 밀집해 있는 점을 감안하면 강남권 주택보유자들이 가장 큰 수혜를 볼 전망이다. 올해 1월 1일 기준으로 산정된 공동주택 공시가격에 따르면 전국 933만3000여가구의 공동주택 중 종부세 과세대상인 6억원 초과 주택은 모두 25만6000여가구다. 이 가운데 9억원 초과인 주택은 9만4000여가구에 이른다. 결과적으로 종부세 부과대상 주택이 9억원 초과로 정해질 경우 공동주택은 9만4000여가구가 종부세 부과대상에서 제외돼 세제혜택을 보게 된다. 여기에 단독주택 등이 6만여가구에 달해 실제 종부세에서 제외되는 주택이 16만여가구에 이를 것으로 부동산업계는 보고 있다. 특히 강남·서초·송파구 등 강남권 3개구의 아파트는 10가구 중 3가구꼴로 종부세 부과대상에서 제외돼 가장 큰 혜택을 입을 전망이다. 또 아직 보유기간 등의 구체적인 방안이 제시되지 않았지만 6억원 초과 1가구 1주택자에 대해 양도세가 면제될 경우 그동안 양도세 부담 때문에 집을 팔지 못하고 있는 해당 주택거주자들의 매도 물건이 쏟아질 수 있어 거래시장이 어느 정도 살아날 수 있다. 다만 부동산 시장이 전반적으로 침체국면을 걷고 있어 종부세 대상 상향조정과 양도세 감면 확대 등의 조치는 노른자위 지역을 중심으로 극히 제한적으로 거래가 회복될 것이라는 게 전문가들의 견해다. 특히 전문가들은 양도세 감면 등으로 매물은 나올 수 있겠지만 총부채상환비율과 주택담보인정비율 등의 규제가 지속되고 있는 상황이어서 이들 금융규제를 풀지 않는 한 거래시장이 정상화되기는 힘들다고 입을 모았다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=014&aid=0001979616,125
89040,2008.05.25. 오후 8:26,부동산,아시아경제,종부세 완화시 10억 주택 부담 350만원 줄어,집권당인 한나라당이 연내 종합부동산세 과세 기준을 높이고 양도소득세 경감 방안을 추진키로 함에 따라 종부세 부담 완화 등 향후 부동산시장에 미칠 영향에 관심이 모아지고 있다.25일 정치권에 따르면 한나라당이 올해 안에 입법화 작업을 진행하기로 한 세제 완화 방안은 우선 종부세 과세 기준을 현행 6억원 이상에서 9억원 이상 내지 10억원 이상으로 상향 조정하는 내용이다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=277&aid=0001983657,125
89041,2008.05.25. 오후 7:41,부동산,매일경제,부산 해운대 중동SK뷰 눈길,이번주에는 전국 9곳에서 2600여 가구가 공급된다. 수도권 분양은 한 박자 쉬어간다. 임대주택을 제외한 일반분양 1700가구 중 1400가구가 대구 부산에서 나온다. 부산 강서구 명지택지지구에서는 영조주택이 퀸덤3차 898가구 청약접수를 한다. 126 355㎡ 중대형으로 구성된다. SK건설도 부산 해운대구 중동에서 중동SK뷰 청약을 시작한다. 중동2구역을 재개발한 단지로 일반분양은 168가구다. 109 178㎡주택형에 지하 2층 지상 29층 2개동으로 구성된다. 지하철2호선 중동역을 도보로 이용할 수 있다. 이마트 해운대해수욕장 등이 가깝다. 3.3㎡당 분양가는 880만 940만원이다. 대구 북구 침산동에서는 한국토지신탁이 침산코아루 268가구를 분양한다. 111 159㎡ 규모 3개동이다. 신천변에 인접해 최고 37층으로 지어진다. 분양가는 3.3㎡당 평균 800만원이다. 경기도에서는 일신건영이 용인죽전 휴먼빌 아파트를 공급한다. 111 112㎡ 총 260가구다. 평균 분양가는 3.3㎡당 1540만원 선. 분양가 상한제가 적용되지 않아 등기 후 전매가 가능하다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=009&aid=0001975253,125
