,date,cat,co,headline,text,url,week
60483,2007.08.05. 오후 9:30,부동산,MBC,분양 맑음 매매 흐림,뉴스데스크 ● 앵커： 이제 한 달 뒤면 분양가상한제와 청약가점제가 시험되죠. 이를 앞두고 분양시장은 활기를 띠고 있습니다. 하지만 일반 부동산시장은 계속 침체를 이어가고 있습니다. 김병헌 기자가 취재했습니다. 분양가 상한제 시행을 앞두고 분양시장이 살아나고 있습니다. 신도림의 한 주상복합 아파트 전용면적 85㎡는 최고 80대 1의 청약 경쟁률을 보였습니다. 방배동에 초고가로 분양한 아파트도 2주만에 청약률이 90%를 넘었습니다. ● 김학권 대표 분양 전문가 분양가 상한제가 시행되면 전매기간이 길어지기 때문에 투자수요가 현재 신규분양시장으로 몰리고 있고 청약 가점제에 불리한 수요자들도 신규분양아파트에 상당히 관심이 높다 하지만 일반 부동산 시장의 침체는 계속될 것으로 보입니다. 올 하반기 쏟아져나올 물량에 대한 부담 때문입니다. 작년 말 기존의 아파트를 처분하기로 하고 대출을 받은 건수가 모두 4만 6천건. 그리고 양도세 면제 혜택이 사라지는 아파트도 4만 5천가구에 달합니다. 여기에 청약가점제에 유리한 수요자들은 당분간 전세에 살면서 기존 아파트 구입에 나서지 않을 것으로 보입니다. ● 김용진 본부장 부동산뱅크 강력한 주택담보대축 규제와 함께 매물 부담으로 인해 하반기 주택시장역시 안정기조를 지속할 것으로 예상됩니다. 전문가들은 기존 매물에 신규 분양까지 이어질 경우 하반기에는 집값이 더 떨어질 것으로 보고 있습니다. MBC 뉴스 김병헌입니다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=214&aid=0000045626,83
60484,2007.08.05. 오후 8:24,부동산,파이낸셜뉴스,쌍용건설 동탄신도시 99가구 분양,쌍용건설은 7일부터 동탄신도시 입구 15 8·9 블록에 들어서는 ‘동탄 쌍용 플래티넘’ 주상복합 아파트 99가구를 분양한다. 면적별 가구 수는 153.32㎡ 46형 32가구 155.94㎡ 47A형 32가구 157.27㎡ 47B형 32가구 218.41㎡ 66형 복층형 1가구 223.38㎡ 67형 복층형 1가구 228.05㎡ 68형 복층형 1가구이며 분양가는 3.3㎡당 1300만원대다. 동탄 플래티냄은 40층 타워형으로 인근 반석산 공원과 동탄신도시를 조망할 수 있도록 전세대에 3면 개방형 설계가 적용된 것이 특징이다. 내진·내풍에 대비한 설계와 2.5m 천장고 최상층 복층형 펜트하우스 가변형 벽체 등이 도입된다. 13일 1순위 청약을 받으며 27∼29일 계약이 마감된다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=014&aid=0000328809,83
60485,2007.08.05. 오후 8:24,부동산,파이낸셜뉴스,유망 경매물건 서울 강남구 도곡동 타워팰리스 外,서울 강남구 도곡동 타워팰리스 160㎡ 66평형 서울 강남구 도곡동의 타워팰리스 F동 4701호가 경매에 나왔다. 총 813가구로 2003년 3월에 준공됐다. 55층 중 47층이고 면적은 160㎡ 66평형 이다. 방은 3개. 대치초 대청중 중대부속고 롯데백화점 현대백화점 영동세브란스병원 개포제5공원 등이 가깝다. 지하철 3호선과 8호선 환승역인 도곡역이 걸어서 3분 거리다.시세는 22억∼25억원이다. 최초감정가 26억원에서 1차례 유찰돼 최저가는 20억800만원부터 시작한다. 경매는 7일 중앙지법 경매6계. 사건번호는 2007 959. 서울 서초구 잠원동 한강아파트 85㎡ 31평형 서울 서초구 잠원동 한강 1동 1108호가 경매에 부쳐진다. 총 450가구로 1989년 7월 준공됐다. 15층 중 11층이고 면적은 85㎡ 31평형 이다. 방은 3개. 신동초 신동중 현대고교 현대백화점 한강시민공원 등이 가깝다. 지하철3호선 신사역이 700m 거리에 있다. 최초감정가 9억원에서 1차례 유찰돼 최저가는 7억2000만원이다. 경매는 9일 중앙지법 경매7계. 사건번호는 2007 6834. 서울 송파구 거여동 1단지 도시개발아파트 60㎡ 25평형 서울 송파구 거여동 1단지 도시개발아파트 103동 202호가 경매에 나온다. 지하철 5호선 거여역 인근에 위치해 있다. 총 1004가구 대단지로 1998년 2월 준공됐다. 12층 중 2층이고 면적은 60㎡ 25평형 이다. 방은 3개. 거원초·중교와 경찰병원 남한산성 등을 쉽게 이용할 수 있다. 시세는 3억5000만∼4억2000만원이다. 최초감정가 3억8000만원에서 1차례 유찰돼 최저가는 3억400만원이다. 경매는 13일 동부지법 경매2계. 사건번호는 2006 19492. 서울 광진구 자양동 8차현대홈타운 108㎡ 42평형 서울 광진구 자양동 8차현대홈타운 804동 1402호가 경매에 나왔다. 총 257가구로 2002년 5월 준공됐다. 19층 중 14층이고 면적은 108㎡ 42평형 이다. 방은 4개. 동자초 자양중·고 건국대 세종대 등과 이마트 서울병원 등이 가깝다. 지하철 7호선 뚝섬유원지역이 걸어서 5∼7분 거리다. 시세는 7억4000만∼8억7000만원이다. 최초감정가 7억5000만원에서 1차례 유찰돼 최저가는 6억원이다. 경매는 13일 동부지법 경매2계. 사건번호는 2006 9501. 서울 서대문구 홍제동 청구아파트 85㎡ 36평형 서울 서대문구 홍제동 청구 110동 1306호가 경매에 부쳐진다. 총 862가구로 1994년 7월 준공됐다. 15층 중 13층이고 면적은 85㎡ 36평형 이다. 방은 3개. 안산초 대신중 한성과학고와 홍제상가 세란병원 서대문독립공원 등이 가깝다. 지하철 3호선 무악재역이 도보 2분 거리이다. 시세는 3억2000만∼4억원이다. 최초감정가 3억5000만원에서 1차례 유찰돼 최저가는 2억8000만원이다. 경매는 9일 서부지법 경매8계. 사건번호는 2007 2592. 경기 분당 금곡동 두산위브 148㎡ 56평형 경기 성남시 분당구 금곡동 두산위브 104동 503호가 경매에 나온다. 2003년 11월 준공됐다. 20층 중 5층이고 면적은 148㎡ 56평형 이다. 방은 4개. 늘푸른초·중·고교와 이마트 롯데백화점 정자공원이 가깝다. 분당선 전철 미금역이 도보 7분 거리다. 시세는 12억∼13억원이다. 최초감정가 13억원에서 1차례 유찰돼 최저가는 8억3200만원이다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=014&aid=0000328807,83
60486,2007.08.05. 오후 8:18,부동산,파이낸셜뉴스,동탄신도시 교통대책 무방비,경기 화성 동탄신도시가 오는 9월 말에도 6464가구에 대한 입주가 이뤄지면서 교통체증이 심화할 것이라는 우려가 높아지고 있다. 동탄신도시에는 올해 상반기 시범단지 6587가구 5786가구 입주완료 가 입주하면서 주변 도로와 서울 강남으로 연결되는 경부고속도로의 출·퇴근길은 지금도 주차장을 방불케 하고 있다. 하지만 당장 다음달 추가 입주를 대비한 교통대책으로는 연장 4.9㎞의 지방도 확·포장과 신도시 북측∼지방도로의 접속도로 2곳 1.1㎞ 이 뚫리는 게 고작이어서 교통 여건은 더욱 악화될 수밖에 없다. 더구나 내년까지 입주가 계속 이어져 총 4만여가구가 들어서지만 대체우회도로 건설 대부분의 교통대책은 입주 끝무렵에야 완성돼 정부가 공언했던 ‘선 도로 건설 후 개발’ 원칙을 무색케 하고 있다. 뒷북 교통대책 입주민들 불편 가중 5일 건설교통부에 따르면 다음달 말 동탄신도시 2차 입주를 대비해 정부는 317번 지방도 확·포장과 동탄북측단지와 지방도 317호서 2곳 접속을 추진 중이다. 건교부는 이들 노선을 다음달 초 개통한다는 계획이지만 6000여가구의 입주를 대비하기에는 턱없이 미흡하다는 지적이다. 지금도 동탄신도시에서 경부고속도로를 타고 서울 강남방면으로 출퇴근을 하려면 1시간 이상 소요된다. 정상적인 속도로 달리면 30분 거리지만 도로에 차들이 가득해 체증을 빚고 있기 때문. 문제는 교통혼잡이 갈수록 심해질 수밖에 없다는 것이다. 동탄신도시에는 내년에도 상·하반기 두 차례로 나눠 8810가구 1만940가구에 대한 입주가 실시되지만 이 기간에 개통예정인 교통대책은 경부고속도로 기흥IC∼신도시의 전용 출입구 등 일부에 불과하다. 광역교통망인 영덕∼오산 13.6㎞ 과 동탄∼세교 3㎞ 는 입주가 완료된 내년 12월에야 개통될 예정이다. 특히 43번 국도 대체우회도로는 3만가구 이상이 입주하는 내년 하반기에 이용이 가능하다. 동탄∼봉담 민자고속도로는 이보다도 늦은 2009년 10월 개통될 예정이다. 제2경부고속도로 등 건설 앞당겨야 정부가 마련한 대책만으로는 동탄신도시 교통 문제를 해결하기는 역부족이라는 게 전문가들의 일치된 주장이다. 또 교통 등 생활여건이 떨어지면 신도시가 자리잡기까지 시간이 오래 걸려 시장에 미치는 주택공급 효과도 떨어질 것이라는 분석이다. 유엔알 박상언 사장은 “정부가 아직도 신도시를 건설해 아파트를 짓는 데만 치중하면서 근본적인 교통대책을 세우지 못해 적잖은 후유증이 예상된다”며 근본적인 대책을 강조했다. 정부는 지난 6월 발표한 동탄2지구 신도시의 광역교통대책 사업인 서울∼행정중심복합도시의 ‘제2경부고속도로’ 건설을 검토 중이지만 이 또한 입주시기를 넘길 가능성이 크다. 2008년 4월에 민자사업 추진계획이 확정되더라도 제3자 공고와 공사협약 등을 거치는 데 2년 정도가 걸리고 또 공사기간만 5∼6년 이상이 소요돼 실제 개통은 2015년에야 가능하다. 정부는 하지만 동탄2신도시 건설 일정을 최대한 앞당겨 오는 2012년부터 순차적으로 총 10여만 가구를 입주시킨다는 계획이다. 건설산업연구원 김현아 박사는 “안타깝게도 2기신도시 개발과정이 1기와 별반 다를 것 없이 주택 공급계획 발표 이후 교통대책을 세우는 방식으로 이뤄지고 있다”면서 “행정절차를 단축해서라도 교통 시설 확충을 서두를 필요가 있다”고 말했다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=014&aid=0000328804,83
60487,2007.08.05. 오후 8:06,부동산,파이낸셜뉴스,상한제적용 주택 가산비 기본형의 20%까지 인정,분양가 상한제가 시행되면 주택건설업체에게 적용되는 가산비는 기본형 건축비의 최대 20%까지 인정받을 수 있게 된다. 건설교통부는 9월부터 민간택지까지 확대되는 분양가 상한제에 적용하기 위해 이 같은 내용의 기준안을 마련 6일 홈페이지에 고시한다고 5일 밝혔다. 기본형건축비는 전용면적 기준 60㎡ 초과∼85㎡ 이하는 3.3㎡당 431만8000원 지상층 건축비 355만8000원 지하층 건축비 760만원 으로 정해졌다. 가산비는 철골조로 지을 경우 지상층은 지상층 건축비의 16% 지하층은 지하층 건축비의 10.5%를 각각 인정해 주기로 했다. 주택을 철골조로 지으면 기본형건축비의 15%가 가산비로 인정되는 셈이다. 또 주택성능등급평가에서 160점 중 95점 이상을 받을 경우에는 기본형 건축비의 4% 소비자만족도 조사에서 전체 업체 상위 10% 이내에 들게되면 기본형 건축비의 1%가 각각 가산비로 인정된다. 이에 따라 철골조 주택에 주택성능등급과 소비자 만족도에서 최고 점수를 받으면 가산비를 최대 20%까지 적용받을 수 있다. 이와 함께 고급연립이나 테라스하우스 등의 주택은 지상층 건축비의 최대 28% 지상 50층 또는 150m 이상의 고층주택은 실제 비용으로 각각 인정해 주기로 했다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=014&aid=0000328803,83
60488,2007.08.05. 오후 6:00,부동산,파이낸셜뉴스,인천 송도자이 하버뷰 1271대 1로 1순위 마감,GS건설이 인천 연수구 송도동 국제업무단지에 분양한 송도 자이 하버뷰가 최고 1271대 1의 높은 경쟁률을 기록하며 대부분 1순위에서 마감됐다. 5일 금융결제원에 따르면 지난 3일 이 아파트 1069가구 1순위 청약에서 46가구를 모집한 2단지 112㎡ 34평형 가 무주택 1순위에서 54.57대 1의 경쟁률을 기록한 데 이어 인천 1순위에서 10가구 모집에 1만2700여명이 신청 1271대 1의 높은 경쟁률을 기록했다. 중대형 가운데서는 2단지 130.19㎡ 39평형 가 105대 1로 가장 높은 경쟁률을 보였으며 나머지도 대부분 1∼47대 1로 모집 가구수를 채우며 인기를 끌었다. 그러나 192㎡ 58평형 4가구와 335㎡ 101평형 1가구 등 총 5가구는 미달돼 인천 2순위 가입자에게 넘어가게 됐다. GS건설 관계자는 “3.3㎡ 1평 당 900만원대의 낮은 분양가로 주변 시세보다 싼 데다 경제자유구역에 대한 개발 기대감 분양가 상한제 아파트와 달리 등기 후 바로 팔 수 있다는 점 때문에 청약자가 몰린 것 같다”고 말했다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=014&aid=0000328792,83
60489,2007.08.05. 오후 5:18,부동산,서울경제,가산비 기본형건축비 20%까지 인정,85㎡ 아파트 분양가 3.3㎡ 당 최대 518만원 주택건설 업체는 오는 9월 분양가상한제가 시행될 경우 가산비를 기본형 건축비의 최대 20%까지 인정 받을 수 있게 된다. 이에 따라 전용면적 85㎡ 아파트의 경우 땅값을 제외한 분양가가 3.3㎡에 최대 518만원까지만 인정된다. 초고층 아파트나 고급 연립 테라스하우스 등 특수 형태로 지을 경우에도 가산비가 추가된다. 건설교통부는 9월부터 민간택지까지 확대ㆍ적용되는 분양가상한제 시행에 맞춰 그동안의 연구용역과 공청회를 거친 내용을 바탕으로 기본형 건축비와 주택성능등급 기준안 등을 마련해 6일 건교부 홈페이지에 고시한다고 5일 밝혔다. 기본형 건축비는 전용면적 기준 60㎡ 초과 85㎡ 이하일 경우 3.3㎡당 431만8 000원 지상층 건축비 355만8 000원 지하층 건축비 760만원 으로 정해져 지난 7월 공청회 때 나왔던 안이 그대로 수용됐다. 가산비는 철골조로 지을 경우 지상층은 지상층 건축비의 16% 지하층은 지하층 건축비의 10.5%를 각각 더 받을 수 있게 했다. 이에 따라 주택을 전부 철골조로 지을 경우 기본형 건축비의 15%가 가산된다. 주택성능등급 평가에서 160점 중 95점 이상을 받으면 지상층 기본형 건축비의 4%인 14만원가량을 가산비용으로 추가할 수 있다. 소비자만족도 우수 업체 상위 10% 도 기본형 건축비의 1%가 더해진다. 이에 따라 주택업체는 주택을 철골조로 짓고 주택성능등급과 소비자만족도에서 최대로 가산비를 받을 경우 기본형 건축비의 20%까지 더 받을 수 있다. 건교부는 최근의 주택건설 경향도 반영하기로 했다. 고층 주택 50층 이상 또는 150m 이상 은 실제 건축비용을 반영하기로 했으며 고급 연립이나 테라스하우스 등 특수 형태의 주택도 지상층 건축비의 최대 28%를 인정해주기로 했다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=011&aid=0000193753,83
60490,2007.08.05. 오후 4:53,부동산,머니투데이,동국제강 본사땅 33년만에 재개발‥4천억 대박,머니투데이 김정태 기자 1500억 투자 30층 규모 인텔리전스 빌딩 건립 인근 유사빌딩 시가 8000억 서울 도심내 금싸라기 땅 으로 꼽히는 중구 삼각동·수하동 일대가 33년만에 재개발되면서 동국제강이 최소 4000억원 이상의 대박을 올리게 됐다. 5일 서울시와 관련업계에 따르면 이미 중구청으로부터 올해 사업시행인가를 받은 을지로 2가 재개발구역 5지구와 12지구인 삼각동·수하동 일대 재개발이 본격화된다. 12지구에 위치한 동국제강은 연내 착공을 목표로 수하동 본사를 오는 13일부터 계열사인 유니온스틸 강남 본사 사옥으로 이전한다. 글로스타가 사업을 추진하고 있는 5지구의 경우 도시환경정비구역 변경을 신청 8월 착공에 들어갈 예정이다. 지난 1974년 3층 높이의 청계초등학교 건물을 매입 33년간 본사 사옥으로 활용해 온 동국제강은 3788㎡ 1147평 의 규모인 해당 부지에 1500억원을 투자해 30층짜리 인텔리전스빌딩을 건립할 계획이다. 동국제강은 특히 오는 2010년말 완공될 경우 그룹 계열사를 신사옥으로 집결시킬 방침이다. 수하동 본사 부지의 장부가액은 1200억원 정도지만 이번 신사옥 신축으로 동국제강의 자산가치는 7배 이상이 높아질 것이란 예측이다. 부동산업계는 인근 33층짜리 건물인 SK T타워의 빌딩시가가 8000억원 규모가 넘는다는 점을 들어 4000억원 이상의 시세차익이 생길 것으로 보고 있다. 특히 동국제강 본사와 바로 인접해 있는 을지로 2가 재개발구역 5지구도 복합단지로 개발되기 때문에 자산가치가 더욱 높아질 것이란 전망이다. 이 곳에는 1만3063㎡ 3958평 면적에 오는 2010년까지 높이 140m 지상 40층짜리 호텔 및 주상복합 34층짜리 상가·오피스건물 6층짜리 판매시설 등을 1동씩 짓는 ‘글로스타 청계 스퀘어가든’이 건립될 예정이다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=008&aid=0000814014,83
60491,2007.08.05. 오후 4:48,부동산,서울경제,한국건설 60년 3부3·끝 좌담한국건설 60년과 비전,기술투자 늘려 건설한국 명성 이어가야 한국의 경제 발전에 건설업이 중추적인 역할을 담당했다는 점을 부인할 사람은 아무도 없다. 지난 60년 동안 건설은 전쟁으로 폐허가 됐던 나라를 일으켜 세우고 전국토를 빠르게 발전시켰다. 그러나 건설업은 부동산 값 폭등의 주범이라거나 부정의 온상이라는 수식어를 달고 다니며 경제에 기여한 만큼 사회적인 대접을 받지 못하는 안타까운 현실이 있는 것도 사실이다. 본지는 지난 2개월간 총 16회에 걸쳐 기획한 ‘한국건설 60년 건설강국 코리아 세상을 바꾼다’ 시리즈를 통해 한국건설의 과거를 조명해보고 앞으로 나아갈 방향을 제시했다. 마지막회로 마련한 좌담회에 참석한 김수삼 한양대 부총장 이재영 건설교통부 정책홍보관리실장 이종수 현대건설 사장은 “우리나라가 빠른 속도로 경제 발전을 이뤄낼 수 있었던 데는 건설업의 역할이 컸다”며 한목소리를 냈다. 이들은 “그동안 건설업이 경제 활성화를 일궜다면 앞으로는 기술개발 지속적인 투자를 통해 각각의 기업들이 국제경쟁력을 갖춰야 한다”며 “이를 위해서는 기업의 노력뿐만 아니라 시대 변화에 맞는 제도나 규제 보완 등도 있어야 할 것”이라고 강조했다. 참석자 김수삼 한양대 대외협력 부총장 이재영 건설교통부 정책홍보관리실장 이종수 현대건설 사장 가나다순 사회 최석영 부동산부 차장 그동안 국내 건설업계는 전쟁으로 폐허가 된 국토에 도로를 닦고 다리를 만들고 산업 시설을 지어 국가경제에 크게 이바지했습니다. 지난해 기준 GDP의 15.5%와 고용의 7.9%를 건설이 차지하는 점만 보아도 이를 잘 증명합니다. ▦김수삼 부총장 60년대 이후 국민소득 100달러 시대에서 1만달러까지 올라가는 데 건설업의 역할은 실로 대단했습니다. 한국건설은 이 과정에서 국가 인프라 조성를 조성하고 고용을 창출했으며 공업단지 개발로 중화학 공업의 기반 마련은 물론 주거환경 개선 국가 재해 방지 해외 진출을 통한 경제 발전 등을 이뤄내며 국가 발전에 이바지했지요. ▦이종수 사장 올해는 한국건설이 60년 되는 해입니다. 더불어 현대건설이 창업한 지도 60년이 됐습니다. 현대건설은 전후복구부터 시작해서 도로ㆍ철도ㆍ교량ㆍ댐 등 국가 인프라를 구축하고 항만ㆍ조선소ㆍ제철소 등을 세우며 국가 산업발전을 이끌어 왔습니다. 건설산업은 오일쇼크ㆍ외환위기 등 국가 경제가 어려운 상황일 때마다 빛을 발했습니다. ▦이재영 실장 말씀하신대로 도로ㆍ철도ㆍ댐 등의 사회간접자본 SOC 투자를 통해 건설업계는 경제발전의 밑바탕을 만들어 왔습니다. 주택공급을 비롯 신도시ㆍ해외건설 등도 빼놓을 수 없는 성과 중에 하나입니다. 도로만 해도 70년 당시 4만㎞였던 것이 지금은 10만㎞ 정도로 늘어났고 경부고속철도는 우리나라가 세계에서 다섯번째로 이룬 업적입니다. 주택도 70년 인구 1 000명당 140가구에서 지금은 280가구로 두배가 됐습니다. 선진국이 8 10% 정도인 것과 비교해도 단일 산업으로 보면 국내에서 건설산업이 차지하는 부분은 굉장히 큽니다. 건설산업은 국가 경제 발전에도 이바지 했지만 최근 집값문제 불투명한 거래관계 등으로 사회적인 오해를 받는 일도 많지요. ▦이 사장 많은 분들이 건설사가 집값 상승을 부추겼다고 합니다. 하지만 민간 아파트가격은 크게 토지비ㆍ건축비ㆍ사업추진비로 구성되는데 건설사는 오로지 건축비에만 연관돼 있습니다. 나머지 비용은 시행사 몫이고 건설회사의 의지와 상관없이 시장 논리 정부 정책 시중 금리 등에 의해 좌우됩니다. 실제 지난 10년간 분양가가 오른 가장 큰 원인도 분양가의 45.2%를 차지한 땅값 상승이 가장 큰 이유였습니다. 그 동안 건축비는 9% 정도 밖에 오르지 않았습니다. ▦이 실장 많은 책임을 건설회사에 돌렸다는 점은 부인할 수 없지만 어느 정도의 책임은 져야 한다고 봅니다. ‘부패의 온상’이라는 것은 사회가 발전하면서 투명성이 강조되다 보니 그렇게 인식하는 것 같습니다. 업계도 노력하고 정부도 관련 대책을 만들어 뒷받침하고 있으니 점차 이런 지적은 사라지지 않을까 싶습니다. ▦김 부총장 부동산과 부조리는 나눠서 생각해야 합니다. 과거 3공화국까지는 부동산에 투자할 수밖에 없는 여건이 있었습니다. 당시 투자 열기가 확대되고 수요와 공급이 맞지 않아 집값이 오른 것은 건설업의 문제가 아닙니다. 이후 아파트 값 자율화 등이 추진되면서 건설업체의 이득이 늘어났지만 주택 가격 구조가 시행사와 시공사로 나뉘기 때문에 건설업자에게만 집중된 것은 아닙니다. 국제시장에서 투명하게 경쟁하고 있는데 왜 우리나라에선 부패기업으로 지탄을 받는지 모르겠습니다. 제도가 못 따라가는 것은 아닌가요. ▦이 실장 일반 건설업의 전문건설업 참여도 허용하는 등 제도를 바꿔나가고 있습니다. 상시 퇴출 시스템도 갖췄고 앞으로 이를 더욱 발전시켜나갈 것입니다. ▦이 사장 이와 관련 정부에 건의할 사항이 있습니다. 건설업체의 처벌문제를 들 수 있는데 건설산업기본법ㆍ공정거래법 등 이중 삼중으로 걸리는 것이 많습니다. 영업정지를 내리는 것은 일단 불의의 안전사고는 막겠다는 의도로 볼 수 있지만 영업정지까지 하는 것은 너무합니다. 시공능력평가제도도 개선해야 합니다. 아무 실적도 없는 회사가 공사에 참여할 수 있는 자격을 가지는 것 자체가 말도 안 됩니다. 가장 중요한 것은 입ㆍ낙찰 제도인데 여러 차례 건의해도 바뀌지 않습니다. 기술개발을 많이 하는 업체에 사업을 따낼 기회를 많이 준다면 기술개발 하지 말라고 해도 할 것입니다. ▦김 부총장 구매ㆍ공사ㆍ안전관리 등 건설업계에서는 모두 선진 시스템을 쓰고 있는데 정부의 정책은 오히려 뒤따라 가는 형국입니다. 건교부나 재경부에서 정책을 꾸준히 다루는 담당자도 없습니다. 담당 국장이 바뀌고 1년이 지나면 또 달라지고 전문적인 직업관료가 탄생 못하는 태생적 한계도 있습니다. ▦이 실장 모두 고민하고 있는 부분입니다. 앞을 내다보는 정책을 쓰도록 노력해야 겠죠. ▦김 부총장 지구촌 시대에 우리만의 정책으로 옥죄면 국내 기업의 경쟁력은 떨어집니다. 한국식으로만 심판을 보면 안 됩니다. 요즘 호황인 해외건설과 관련 우리의 경쟁력이 그만큼 높아졌다는 분석도 있고 고유가와 해외 플랜트시설의 교체주기로 인한 것이어서 수년 만에 그칠 호황이라는 지적도 있는데 어떻게 보십니까. ▦이 사장 낙관론ㆍ비관론 모두 있습니다. 그동안의 패턴을 보면 고유가 시대에 우리가 수주를 많이 했고 요즘이 그렇습니다. 고유가를 전제로 하면 5년 이상은 수주 물량이 많을 것으로 예상됩니다. 현대건설 등 우리 업체들은 제3의 중동붐에 대비하는 자세를 갖춰야 할 때입니다. 해외건설에서 우리 업체들이 지향해야 할 방향은 무엇이라고 보십니까. ▦이 사장 처음으로 해외에 진출할 때와 비교하면 조선ㆍ자동차ㆍ반도체가 해외 수출에서 차지하는 비중이 엄청나게 커졌습니다. 기술개발이 뒤따랐기 때문입니다. 하지만 건설업체는 그렇지 못했습니다. 업체의 문제도 있지만 그만큼의 여건도 만들어지지 않았죠. ▦이 실장 전적으로 동감합니다. 해외에서 단순 수주 말고 투자형 사업도 발굴해야 하는데 리스크가 크기 때문에 철저하게 시장을 분석했으면 좋겠습니다. 앞으로 우리 건설업이 나아가야 할 방향을 제시해 주시죠. ▦이 사장 건설업은 사람이 재산입니다. 사람에 대한 투자를 많이 해야 하지요. 기술개발 할 수 있는 여건을 마련해주는 것은 기업의 몫이지만 이런 것을 정부ㆍ학계도 같이 합심해서 인적 재원을 확충하고 개발시킬 수 있느냐를 진지하게 고민했으면 합니다. ▦이 실장 ‘글로벌 스탠더드’ 마인드를 모두 가졌으면 합니다. 한미 FTA가 발효되면 건설업 제도ㆍ입찰제도ㆍ기업 경영 등이 그렇게 나가야 하지요. 정부도 만반의 대책을 세우고 있는 만큼 업계의 노력도 기대합니다. ▦김 부총장 몇 가지 키워드로 의견을 드리고 싶습니다. 앞으로 매출 규모보다는 튼튼한 회사를 칭찬하는 사회가 됐으면 하는 것이 첫번째 입니다. 다음으로 국내 현장에도 해외 기능인력이 늘고 있는데 국내외 인력을 관리할 문화적 다양성도 갖추고 국내뿐만 아니라 외국기업과의 M A 현지 투자도 고려할 때가 됐습니다. 창의적 기업 경영이 가능하게 정부의 지원도 필요하고 산학협력도 늘어나야 하고 남북관계 진전에 따라 북한에 대한 관심도 중요하지요. 궁극적으로 건설은 지역과 시대에 맞춰 변해가는 산업이니까 정책은 이에 앞서 기업을 이끌어주고 기업은 변화에 따라 기업 구조를 조정해 나가야 합니다. 한국 건설은 지난 60년 못지않게 앞으로의 60년도 잘 해낼 것으로 봅니다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=011&aid=0000193710,83
60492,2007.08.05. 오후 4:42,부동산,서울경제,분양정보 해운대 벡스코센텀호텔 특별회원 모집,부산 해운대 벡스코센텀호텔이 창립특별 회원을 모집한다. 지난 19일 지상 21층에 총 543 개의 객실을 갖추고 개관한 벡스코센텀호텔은 해운대 최대 규모를 자랑한다. 벡스코센텀호텔은 ‘2005 APEC 정상회의’ 부산국제영화제 등 국제적인 비즈니스 및 문화콘텐츠의 중심지로 급부상하고 있는 부산 해운대 벡스코는 물론 해운대ㆍ광안리 해수욕장과도 인접한 최적의 입지에 위치해있다. 또 콘도미니엄의 장점인 조리시설과 특1급 호텔의 고급시설이 잘 조화를 이루고 있는 것이 특징. 벡스코센텀호텔의 창립 특별회원은 오션허니문과 오션패밀리 두 종류로 모집하며 특별회원은 10년간 매년 30박을 ▦오션허니문 디럭스 룸 의 경우 5만5 000원 6만5 000원 정상요금 25만원 ▦오션패밀리 스위트 룸 은 7만 9만원 정상요금 60만원 의 회원요금으로 이용이 가능하다. 가입비는 각각 99만원과 290만원으로 각종 부대시설 할인과 함께 조식이 무료로 제공된다. 가입과 동시에 무료 숙박이 가능하며 보증금 오션허니문과 오션패밀리 각각 900만 1 500만원 제 회원도 함께 모집하고 있다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=011&aid=0000193705,83
