2008.02.01. 오후 11:06,부동산,서울경제,서울 도심 역세권에 독신·고령자용 60㎡ 이하주택 공급,年 2만가구씩…건교부 국공유지 활용 서울 도심 역세권에 독신자나 고령자ㆍ신혼부부를 위한 60㎡ 이하 소형 주택이 연간 2만가구씩 공급될 전망이다. 1일 건설교통부에 따르면 서울 도심 역세권 개발을 통해 독신자ㆍ고령자ㆍ신혼부부 등 1 2인 가구를 위한 40 60㎡ 규모의 소형 주택을 대량 공급하는 방안이 추진된다. 역세권 일대 국공유지를 재정비촉진지구로 지정해 대한주택공사나 SH공사 등이 단독으로 참가하거나 민관합작투자회사를 설립해 연 1만 2만가구를 건설하는 형태다. 이는 이명박 대통령 당선인이 공약한 도심 재개발을 통한 주택공급 정책과 맥을 같이 해 실현 가능성이 높다. 건교부는 이를 위해 재정비촉진법을 개정 민관합작투자회사 설립 활성화와 소형 주택 의무공급 비율을 상향 조정하는 방안을 검토하고 있다. 또 역세권 일대 국공유지와 뉴타운 개발사업을 특별지구단위계획에 반영 용적률 상향 조정을 통한 고밀도 개발을 허용하되 개발이익은 소형 주택 의무공급으로 환수할 방침이다. 건교부의 이 같은 1 2인 가구용 소형 주택 공급대책은 급속한 고령화와 독신가구 증가 등으로 수요는 느는 데 반해 분양가상한제 시행 등으로 민간건설업체가 수익성 낮은 소형 주택 공급을 기피하면서 수급 불균형이 심화되고 있는 데 따른 것이다. 실제로 지난해의 경우 1인 가구와 2인 가구는 329만8 000가구 20.3% 와 369만2 000가구 22.5% 로 전체 1 641만7 000가구의 42.8%로 급증했으나 60㎡ 이하 소형 주택 공급은 14만6 940가구로 전국 주택공급 실적 55만6 000가구 의 26.4%에 그쳤다. 국토연구원은 1 2가구 비율이 오는 2010년 43.4% 2020년 47.2% 2030년 51.9%로 전체 가구의 절반을 넘어설 것으로 예상돼 앞으로 소형 주택 공급 확대를 위한 정부의 대책마련이 시급하다고 지적했다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=011&aid=0001938942
2008.02.01. 오후 10:36,부동산,서울경제,중견 건설업체 우정건설 최종부도,중견 건설업체인 우정건설이 은행권 어음을 막지 못해 최종 부도 처리됐다. 1일 금융권에 따르면 우정건설은 지난 1월31일 200억여원의 어음을 처리하지 못해 1차 부도가 났으며 이날 추가로 돌아온 어음도 막지 못했다. 우정건설 사업장은 현재 정릉 한 곳으로 대한주택보증의 보증이 적용되는 가구 수는 는 총 131가구다. 보증금액은 총 220억7 000만원으로 환급을 원하는 입주 예정자들은 이 금액 내에서 계약금과 중도금을 보상 받을 수 있다. 환급을 원하지 않을 경우에는 시공사를 바꿔 완공하게 된다. 우정이 시공사인 사업장은 신월동ㆍ경주ㆍ영주 등이며 이 사업장은 시행사인 한국토지신탁이 시공사를 교체해 사업을 마무리하게 된다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=011&aid=0001938908
2008.02.01. 오후 10:16,부동산,매일경제,우정건설 1일 최종 부도,image0 지난해 시공능력평가에서 120위를 기록했던 우정건설이 1일 최종 부도 처리됐다. 우정건설은 이날 SC제일은행 123억원 신한은행 104억원에 대한 어음 만기 금액을 입금하지 못했다. 채권은행 관계자는 1일 1월 31일 1차 부도를 낸 데 이어 2월 1일에도 업무 마감시간인 오후 4시 30분까지 입금하지 않았다 고 밝혔다. 이에 따라 우정건설이 시행 또는 시공하는 주택사업이 차질을 빚을 것으로 예상된다. 우정건설은 아파트 브랜드로 에쉐르 를 사용하는 중견건설사다. 현재 우정건설은 서울 정릉 212가구 양천구 신월동 120가구 경주 660가구 영주 600가구 등 총 1500여 가구 규모의 주택사업을 벌이고 있는 것으로 알려졌다. 이들 사업장은 대한주택보증이 분양보증을 섰기 때문에 청약자의 피해는 없을 것으로 보인다. 보증액은 2200억원대인 것으로 전해졌다. 대한주택보증 관계자는 계약자가 원하는 경우 계약금과 중도금을 환급해 줄 예정 이라면서 시행사가 다른 시공사를 선정하면 공사를 계속할 수 있다 고 말했다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=009&aid=0001940166
2008.02.01. 오후 6:48,부동산,파이낸셜뉴스,서울 강북지역 집값 초강세..1월 1.2% 올라,차기정부의 부동산 규제완화에 대한 기대감으로 서울지역 주택 매매가격이 1월 한달 0.7% 상승해 전국 평균치인 0.3%를 크게 웃돌았다. 또 전셋값도 본격적인 이사철을 맞아 서울 강남이 2개월간의 하락세를 접고 0.1% 상승했으며 강북은 0.6% 오르면서 상승폭이 더 확대됐다. 3일 국민은행 발표한 ‘전국 도시주택가격 동향’ 자료에 따르면 지난 1월 중 전국의 매매가격은 평균 0.3%올랐다. 이는 1986년부터 올해까지 23년간의 1월 평균 상승률인 0.4%를 약간 밑도는 수준이다. 지역별로 서울은 평균 0.7%오른 가운데 강북지역은 1.2%나 뛰어 전국 평균치의 4배에 달했다. 강남지역은 0.2%로 상대적으로 안정세를 보였다. 강북지역에서는 도봉구 창동차량기지 이전과 경전철 노선확정 서울외곽순환도로 개통 등 호재가 겹친 노원구가 2.1%로 가장 많이 올랐다. 응암동 재개발 호재가 작용한 은평구는 매물부족 현상을 보이며 1.9% 올라 그 뒤를 이었다. 광역시에서는 경제자유구역과 신도시개발이 몰린 인천이 0.7% 상승해 상승폭이 가장 컸다. 주택 유형별로는 연립주택이 0.8% 오른 데 비해 아파트와 단독주택은 상승률이 0.2%에 그쳐 대조를 이뤘다. 주택전세가격은 이사철을 맞아 거래가 활발해지면서 전국이 전달대비 0.2%가 올라 비교적 안정세를 보였다. 그러나 지역별로는 서울 강북이 0.6% 상승하면서 전달 0.2% 보다 상승폭이 크게 확대됐다. 강남권도 차기정부의 교육정책 영향으로 2개월 만에 하락세를 접고 0.1% 상승했다. 특히 강북의 은평구는 불광동과 응암동 재개발 이주수요 증가로 1.3% 상승률을 보였다. 또 용산구도 전세물량 부족으로 1.1%나 뛰었다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=014&aid=0001940406
2008.02.01. 오후 6:40,부동산,연합뉴스,강북지역 집값 급등..1개월새 1.2% 올라,서울 연합뉴스 박성제 기자 올해 들어 강북지역의 집값이 급등세를 보이고 있다. 1일 국민은행이 발표한 1월 전국주택가격동향조사 결과에 따르면 지난달 전국의 집값은 0.3% 수도권은 0.5% 서울은 0.7% 각각 오른 것으로 나타났다. 서울의 경우 강북지역이 1.2% 오른 데 비해 강남지역은 0.2% 상승하는 데 그쳐 강북지역이 집값 상승을 주도하는 것으로 분석됐다. 강북지역중에서는 노원구가 2.1%로 가장 높았으며 은평구 1.9% 도봉구 1.4% 강북구 1.3% 등도 1개월 상승률로는 과도한 수준이다. 노원구는 창동차량기지 이전과 경전철 노선확정 서울외곽순환도로 개통 등의 호재가 있었으며 은평구는 응암동 재개발로 인해 매물 부족현상이 빚어지면서 급상승한 것으로 국민은행은 분석했다. 강남에서는 강남구 0.2% 서초구 0.1% 송파구 0.1% 등으로 안정권을 유지했다. 인천은 동구가 1.9% 오른 것을 비롯 중구 1.5% 계양구 1.4% 등으로 전반적인 상승세가 작년에 이어 이어졌다. 인천은 검단신도시 청라지구 개발 도심지역 재개발 추진 등이 호재로 작용했다. 지난달 말에 투기과열지구에서 해제된 부산 해운대구는 백화점 입점과 재건축 등으로 0.6% 올라 지방의 주택시장 상황을 고려할 때 높은 상승률을 기록했다. 주택규모별로는 주택담보대출규제와 금리인상에 따른 대출부담으로 상대적으로 대형에 대한 수요가 감소해 대형 0.1% 중형 0.2% 소형 0.4% 각각 상승했다. 한편 지난달 전세가격은 전국 0.2% 서울 0.3% 등으로 안정을 보였으나 강북지역은 0.6%로 다소 높게 나타났다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=001&aid=0001947625
2008.02.01. 오후 6:25,부동산,이데일리,신창건설 온빛건설 인수계약 체결,이데일리 윤진섭기자 중견건설사 신창건설이 온빛건설을 인수했다. 신창건설은 지난달 31일 최종 인수계약을 체결했다고 1일 밝혔다. 옛 한보건설인 온빛건설은 지난 1957년 설립된 종합건설업체로 2007년 도급순위 121위이다. 온빛건설은 토목과 플랜트를 중심으로 국내에선 도로 지하철 교량 터널 등의 주요 토목공사 실적을 쌓았고 요르단과 인도네시아 파키스탄 등 해외사업도 수행했었다. 온빛건설은 최저가 입찰제 시행에 따라 신규 수주부진 등으로 현금 유동선 확보에 어려움을 겪어왔다. 신창건설은 지난해 그룹 선포식을 가진 이후 공격적인 해외사업 진출을 위한 사업포트폴리오에 변화를 줘왔으며 이번 인수를 통해 도로 항만 철도 등의 해외토목 프로젝트 수주와 국내 플랜트 분야에서의 안정적 매출구조를 기대하고 있다. 신창의 관계자는 “이번 인수를 통해 주택사업 위주의 사업구조에서 벗어나 PF민자사업 및 BTL BTO 형태의 공공건설시장에도 진출할 계획”이라고 말했다. 온빛건설은 인수후 첫 수주공사로 이날 435억원 규모의 광주효천 2 택지조성 토목공사를 대한주택공사로부터 수주했다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=018&aid=0001940472
2008.02.01. 오후 6:21,부동산,파이낸셜뉴스,송파 지금 통장만들어도 ‘입성 기회’,서울 송파신도시에 들어서는 아파트 공급물량의 80%가량이 2012년 이후로 공급시기가 미뤄지면서 ‘송파 입성’을 노리고 있는 수요자들의 청약전략도 수정이 불가피해 졌다. 청약통장이 없거나 가입기간이 짧은 청약대기자들은 그만큼 시간을 벌 수 있어 송파입성 가능성이 높아지게 됐다. 부동산 전문가들은 청약통장 미가입자들은 지금 당장이라도 청약통장에 가입하면 송파 신도시 청약 자격을 얻을 수 있는 것은 물론 당첨가능성도 높을 것이라고 입을 모은다. 또 중대형을 노리는 청약저축가입자나 청약부금 가입자들은 통장 전환을 고려해 볼 필요도 있다. 가점 높은 청약자 2012∼2013년 유리 송파신도시는 지난해 12월 분양된 은평뉴타운에 비해 입지가 좋고 투자가치가 높아 청약경쟁도 한층 더 치열할 것으로 예상된다.이에 따라 송파신도시에서 입지좋은 인기주택형의 경우 가점 만점자가 속출할 수 있다는 게 전문가들의 지배적인 견해다. 당초 분양계획에 따르면 송파신도시의 공급물량은 전용면적 85㎡이하 국민주택이 50%에 이른다. 국민주택규모의 75%가 가점제 물량이며 중대형 주택의 50%가 가점제 물량으로 공급돼 가점제 청약자들이 유리하다. 부동산114 김규정 차장은 “은평뉴타운에 비해 가점이 높은 청약자들이 송파신도시 청약에 대거 몰려들 것으로 예상된다”면서 “가점이 높을 수록 분양물량이 집중된 2012∼2013년 에 공급되는 아파트 중 좋은 입지의 아파트를 노리는 것이 좋다”고 말했다. 가점 낮은 청약대기자 통장 리모델링 필수 청약가점이 낮은 경우 청약통장의 예치금을 높여 전용면적 85㎡초과의 중대형 물량을 노려볼 만 하다. 즉 ‘청약통장’을 리모델링할 필요가 있다는 것이다. 지난해 12월 은평뉴타운 청약때 예상과 달리 중대형 청약에서 가점 30점 이하 청약자가 당첨됐기 때문이다. 이 때문에 낮은 가점을 보완하기 위해서는 지금부터 중대형 청약이 가능하도록 통장 예치금을 증액하는 것이 필수적이다. 예치금을 증액하더라도 해당 주택형에 청약하기까지는 증액 후 1년 이 있어야 효력을 발휘할 수 있다. 올해 상반기에 증액하는 것이 시기 면에서 훨씬 유리하다. 지금 통장 만들어도 청약 가능 무주택자이면서 부양가족이 많은 사람들은 지금 당장이라도 청약통장을 만들어도 송파 입성 기회가 높다. 특히 무주택 기간은 청약통장 가입기간과 상관없이 가점제에서 높은 점수를 받을 수 있다. 통장에 가입 후 2년이 지나면 1순위 자격을 얻을 수 있기 때문에 가급적 올해 상반기 에 통장을 만드는 것이 좋다. 통장 보유자중 가점을 높이려면 세대를 합쳐 부양가족수를 늘리는 것도 고려해 볼만하다. 청약통장 가입기간은 1년 늘어날 때마다 가점이 1점 늘어나지만 부양가족은 1명당 5점씩 늘어난다. 이 역시 부양한 지 1년 이후에 가점으로 인정받을 수 있다는 것을 염두에 둬야 한다. 중대형 추첨제를 노려라 가점이 낮은 청약대기자들은 추첨제 물량을 노리는 게 좋다. 이 경우 중대형이 상대적으로 유리하다. 전용면적 85㎡이하는 추첨제 물량이 25%에 불과하지만 85㎡초과는 50%가 추첨제로 공급되기 때문이다. 송파신도시 아파트 청약 자격을 얻으려면 입주자모집공고일 기준 1년 전부터 해당지역 서울 경기 성남 및 하남시 에 거주해야 한다는 점도 염두에 둬야 한다. 지방에서 송파신도시에 입성하고 싶은 사람이라면 서울이나 경기도지역으로 주소지를 옮겨야 한다. 송파신도시는 서울·하남·성남 하남지역에 걸쳐있으므로 어느지역에 공급물량이 늘어나는지를 파악하는 것도 중요하다. 현재까지 정확한 공급물량은 정해지지 않았다. 이 밖에 청약저축 가입자는 불입금액이 적은 경우 예금으로 바꾸는 것을 고려해야 한다. 예치금이 200만∼300만원 가량으로 적은 사람은 예금으로 전환해 중대형에 도전하는 것이 더 유리하다. 부동산써브 함영진 실장은 “2012년과 2013년에 공급물량이 몰려있기 때문에 가점이 낮은 사람들은 중대형에 도전해 볼 만하다”면서 “지방 거주자들은 입주자모집 공고일 기준 1년 전까지는 거주지를 해당 지역에 옮기고 통장 리모델링시 1년 후에 효력이 생긴다는 사실도 알아야한다”고 조언했다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=014&aid=0001940397
2008.02.01. 오후 6:16,부동산,매일경제,분양 알펜시아 빌리지콘도 회원권,image0 강원도개발공사는 강원도 평창군 대관령면에서 리조트 알펜시아 빌리지콘도 창립회원을 모집한다. 1층은 상가 2층 이상은 객실로 73 163㎡ 85개 객실을 분양한다. 입회금은 2420만 6억4680만원. 알펜시아 리조트는 GS건설 태영건설 동부건설 컨소시엄이 참여해 2008년 말 완공 예정이다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=009&aid=0001940121
2008.02.01. 오후 6:16,부동산,매일경제,분양 경기 파주 동광모닝스카이,image0 동광건설이 파주시 파주읍 연풍리에 파주동광모닝스카이 227가구를 분양한다. 113 148㎡로 분양가는 3.3㎡당 660만원 선. 인근 운정신도시와 문산 지역 분양가보다 3.3㎡당 200만원가량 저렴하다. 2009년 11월 입주 예정이며 등기 후 전매 가능하다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=009&aid=0001940120
2008.02.01. 오후 6:16,부동산,매일경제,경기 재건축아파트 하락폭 커져,지난달 서울의 재건축 상승률은 둔화됐고 경기 지역 재건축 시세는 하락폭이 더 커졌다. 기대했던 재건축 규제완화가 당분가 힘들 것으로 보이자 매도ㆍ매수 모두 관망세로 접어들고 있기 때문으로 보인다. 1일 부동산정보업체 닥터아파트에 따르면 1월 한 달간 수도권 전체 재건축 아파트 시세 상승률은 0.15%였다. 이는 12월 0.27%보다 낮아진 것이다. 서울은 상승률이 0.25%에 그쳐 전달 0.31% 보다 0.06%포인트 낮아졌다. 강남권 4개구 강남 서초 송파 강동 는 12월 0.30%에서 0.28%로 상승세가 둔화됐다. 특히 송파구는 기대 속에 지난달 0.37% 오르는 약진을 했지만 1월에는 오히려 0.50% 하락해 분위기가 반전됐다. 송파구는 대선 후 반짝 상승 후에 하락세다. 잠실동 주공5단지는 대선 직전부터 급등한 시세에 부담을 느껴 매수세가 한풀 꺾였다. 잠실동 주공5단지 112㎡가 1500만원 가락동 가락시영1차 56㎡가 1000만원 하락했다. 경기도 재건축 시세는 0.65% 하락해 전달 0.01% 보다 하락폭이 커졌다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=009&aid=0001940119
