,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,보증금액,월세금액
50,11650,반포동,2011-01-06,반포리체,30-26,59.994,12,2011,47000,0
51,11650,반포동,2011-01-06,반포자이,20-43,59.98,9,2009,46000,0
52,11650,반포동,2011-01-07,반포자이,20-43,84.943,22,2009,69000,0
53,11650,반포동,2011-01-07,반포자이,20-43,165.05200000000002,19,2009,110000,0
54,11650,반포동,2011-01-07,반포자이,20-43,132.179,16,2009,80000,125
55,11650,반포동,2011-01-07,반포자이,20-43,59.98,7,2009,54000,0
56,11650,반포동,2011-01-07,반포자이,20-43,84.943,20,2009,10000,280
57,11650,반포동,2011-01-07,래미안퍼스티지,18-1,169.31,22,2009,135000,0
58,11650,반포동,2011-01-07,한신23차,1-15,56.9,3,1983,3000,85
59,11650,반포동,2011-01-07,반포경남아파트,1-8,71.97,4,1978,23000,0
60,11650,반포동,2011-01-07,반포리체,30-26,59.994,23,2011,20000,120
61,11650,반포동,2011-01-07,반포리체,30-26,59.993,28,2011,45000,0
62,11650,반포동,2011-01-07,반포리체,30-26,84.96700000000001,23,2011,57000,0
63,11650,반포동,2011-01-07,반포 주공1단지,757,107.47,1,1973,40000,0
64,11650,반포동,2011-01-07,한양,32-5,106.18,2,1982,5000,150
65,11650,반포동,2011-01-07,에이아이디차관주택,968,72.51,4,1974,22000,0
66,11650,반포동,2011-01-07,반포 주공1단지,757,106.26,5,1973,45000,0
67,11650,반포동,2011-01-08,반포리체,30-26,59.994,6,2011,45500,0
68,11650,반포동,2011-01-08,반포리체,30-26,59.993,5,2011,44000,0
69,11650,반포동,2011-01-08,반포 주공1단지,757,106.25,4,1973,45000,0
70,11650,반포동,2011-01-08,반포 주공1단지,757,106.49,1,1973,42000,0
71,11650,반포동,2011-01-08,반포리체,30-26,84.96700000000001,15,2011,57000,0
72,11650,반포동,2011-01-08,에이아이디차관주택,968,72.51,5,1974,5000,100
73,11650,반포동,2011-01-08,에이아이디차관주택,968,72.51,5,1974,20000,0
74,11650,반포동,2011-01-08,반포자이,20-43,84.943,15,2009,10000,270
75,11650,반포동,2011-01-08,반포자이,20-43,194.515,19,2009,102000,0
76,11650,반포동,2011-01-08,반포미도,60-4,84.96,5,1987,3000,150
